Game,Team,CF,CA,FF,FA,SF,SA,GF,GA,xGF,xGA,SCF,SCA,HDCF,HDCA,HDSF,HDSA,HDGF,HDGA,MDCF,MDCA,MDSF,MDSA,MDGF,MDGA,LDCF,LDCA,LDSF,LDSA,LDGF,LDGA,PDO,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest
"2023-10-10 - NSH 3, TB 5",TB,61,65,50,46,34,31,5,3,3.99,4.23,30,34,10,15,9,12,3,2,20,19,7,6,1,0,45,34,18,13,1,1,1.05,2023-10-10,NSH,3,TB,5,Won,
"2023-10-14 - TB 4, DET 6",TB,67,63,43,52,25,42,4,6,2.42,4.3,26,34,7,13,4,11,0,2,19,21,8,14,3,1,40,32,10,16,1,2,1.017,2023-10-14,TB,4,DET,6,Won,3.0
"2023-10-15 - TB 2, OTT 5",TB,50,62,34,44,24,38,2,5,1.7,3.63,20,29,6,11,4,11,2,4,14,18,9,8,0,1,34,34,9,13,0,0,0.952,2023-10-15,TB,2,OTT,5,Won,0.0
"2023-10-17 - TB 2, BUF 3",TB,57,58,46,45,25,31,2,3,3.0,2.55,24,28,10,10,5,5,2,0,14,18,6,9,0,3,36,33,14,15,0,0,0.983,2023-10-17,TB,2,BUF,3,Won,1.0
"2023-10-19 - VAN 3, TB 4",TB,56,59,42,35,36,29,4,3,4.27,2.22,34,24,16,9,13,8,1,2,18,15,10,8,0,1,25,43,12,10,3,0,1.008,2023-10-19,VAN,3,TB,4,Won,1.0
"2023-10-21 - TOR 4, TB 3",TB,63,83,43,66,31,52,3,4,3.62,4.61,35,47,19,21,13,15,1,1,16,26,5,18,1,2,31,48,13,18,1,1,1.02,2023-10-21,TOR,4,TB,3,Lost,1.0
"2023-10-24 - CAR 0, TB 3",TB,39,64,31,45,23,32,3,0,1.72,3.18,22,28,10,16,8,10,1,0,12,12,6,10,2,0,17,36,5,12,0,0,1.13,2023-10-24,CAR,0,TB,3,Won,2.0
"2023-10-26 - SJ 0, TB 6",TB,77,41,55,30,31,23,6,0,3.68,1.73,48,14,21,5,12,3,5,0,27,9,11,5,1,0,33,30,7,13,0,0,1.194,2023-10-26,SJ,0,TB,6,Won,1.0
"2023-10-30 - SEA 4, TB 3",TB,71,79,52,64,37,43,3,4,3.37,4.4,30,38,16,16,10,11,2,2,14,22,7,13,0,2,42,40,16,16,1,0,0.988,2023-10-30,SEA,4,TB,3,Lost,3.0
"2023-11-02 - TB 2, CBJ 4",TB,72,63,47,43,29,28,2,4,2.58,3.49,35,28,11,7,4,4,1,1,24,21,10,11,1,2,41,45,13,13,0,1,0.926,2023-11-02,TB,2,CBJ,4,Won,2.0
"2023-11-04 - TB 6, OTT 4",TB,66,58,48,41,38,28,6,4,4.51,2.91,39,26,16,11,15,9,5,2,23,15,10,6,1,2,37,40,10,12,0,0,1.015,2023-11-04,TB,6,OTT,4,Lost,1.0
"2023-11-06 - TB 5, TOR 6",TB,51,59,36,44,31,34,5,6,3.37,2.47,28,32,10,13,8,8,1,4,18,19,11,12,3,2,29,33,11,13,1,0,0.985,2023-11-06,TB,5,TOR,6,Won,1.0
"2023-11-07 - TB 5, MTL 3",TB,57,61,43,41,32,26,5,3,3.29,2.88,28,27,9,13,7,9,2,1,19,14,10,6,3,1,32,32,13,11,0,1,1.041,2023-11-07,TB,5,MTL,3,Lost,0.0
"2023-11-09 - CHI 5, TB 3",TB,67,41,47,35,33,29,3,5,3.67,2.62,40,23,12,13,9,10,2,4,28,10,11,9,1,0,40,22,11,8,0,1,0.918,2023-11-09,CHI,5,TB,3,Lost,1.0
"2023-11-11 - CAR 4, TB 0",TB,44,60,29,47,22,32,0,4,2.37,4.31,21,30,9,12,6,8,0,2,12,18,8,10,0,2,31,33,8,12,0,0,0.875,2023-11-11,CAR,4,TB,0,Lost,1.0
"2023-11-14 - TB 0, STL 5",TB,73,47,44,35,30,29,0,5,3.54,3.04,42,26,16,16,8,12,0,3,26,10,11,5,0,2,28,20,8,10,0,0,0.828,2023-11-14,TB,0,STL,5,Won,2.0
"2023-11-16 - TB 4, CHI 2",TB,66,38,53,23,32,14,4,2,4.72,2.59,35,21,18,12,14,9,3,2,17,9,7,2,0,0,34,24,11,3,1,0,0.982,2023-11-16,TB,4,CHI,2,Lost,1.0
"2023-11-18 - EDM 4, TB 6",TB,51,73,38,55,24,42,6,4,2.92,4.78,28,44,11,18,8,15,2,3,17,26,9,13,2,0,29,38,6,14,1,1,1.155,2023-11-18,EDM,4,TB,6,Won,1.0
"2023-11-20 - BOS 4, TB 5",TB,78,46,55,35,47,27,5,4,3.21,1.95,30,20,10,7,10,6,3,1,20,13,12,7,2,2,56,24,24,12,0,1,0.958,2023-11-20,BOS,4,TB,5,Won,1.0
"2023-11-22 - WPG 3, TB 2",TB,71,51,47,39,33,32,2,3,3.25,2.22,32,23,12,6,8,6,1,0,20,17,10,10,1,3,42,30,14,14,0,0,0.967,2023-11-22,WPG,3,TB,2,Lost,1.0
"2023-11-24 - TB 8, CAR 2",TB,30,68,23,46,14,24,8,2,1.44,2.75,17,25,5,10,4,3,3,1,12,15,5,4,4,1,17,43,4,14,1,0,1.488,2023-11-24,TB,8,CAR,2,Lost,1.0
"2023-11-27 - TB 1, COL 4",TB,76,54,55,42,39,23,1,4,5.44,3.58,37,26,17,13,15,5,1,2,20,13,8,5,0,0,49,33,15,12,0,1,0.852,2023-11-27,TB,1,COL,4,Won,2.0
"2023-11-28 - TB 1, ARI 3",TB,77,45,52,36,31,27,1,3,3.53,2.59,43,24,16,9,9,7,0,1,27,15,7,8,1,1,37,25,14,11,0,1,0.921,2023-11-28,TB,1,ARI,3,Won,0.0
"2023-11-30 - PIT 4, TB 2",TB,79,61,62,42,41,29,2,4,3.85,3.26,37,27,16,13,11,9,2,2,21,14,9,5,0,1,38,32,20,12,0,0,0.911,2023-11-30,PIT,4,TB,2,Lost,1.0
"2023-12-02 - TB 1, DAL 8",TB,64,54,51,45,33,34,1,8,3.19,3.53,28,26,11,12,5,9,0,2,17,14,12,8,0,4,44,31,14,15,1,2,0.795,2023-12-02,TB,1,DAL,8,Won,1.0
"2023-12-04 - DAL 0, TB 4",TB,48,62,34,38,23,25,4,0,2.74,2.15,30,24,13,8,7,6,3,0,17,16,10,7,1,0,28,39,6,10,0,0,1.174,2023-12-04,DAL,0,TB,4,Won,1.0
"2023-12-06 - PIT 1, TB 3",TB,53,69,43,39,27,25,3,1,2.64,2.37,32,35,13,9,5,5,2,0,19,26,11,8,1,0,26,40,10,10,0,1,1.071,2023-12-06,PIT,1,TB,3,Won,1.0
"2023-12-07 - TB 1, NSH 5",TB,61,61,45,43,33,30,1,5,2.6,4.78,26,27,10,15,6,11,0,3,16,12,12,4,1,0,38,37,15,14,0,2,0.864,2023-12-07,TB,1,NSH,5,Won,0.0
