Game,Team,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2021-10-12 - SEA 3, VGK 4",VGK,2021-10-12,SEA,3,VGK,4,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-14 - VGK 2, LA 6",VGK,2021-10-14,VGK,2,LA,6,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-20 - STL 3, VGK 1",VGK,2021-10-20,STL,3,VGK,1,Lost,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-22 - EDM 5, VGK 3",VGK,2021-10-22,EDM,5,VGK,3,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-24 - NYI 2, VGK 0",VGK,2021-10-24,NYI,2,VGK,0,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-26 - VGK 3, COL 1",VGK,2021-10-26,VGK,3,COL,1,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-27 - VGK 3, DAL 2",VGK,2021-10-27,VGK,3,DAL,2,Lost,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-29 - ANA 4, VGK 5",VGK,2021-10-29,ANA,4,VGK,5,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-11-02 - VGK 0, TOR 4",VGK,2021-11-02,VGK,0,TOR,4,Won,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-11-04 - VGK 5, OTT 1",VGK,2021-11-04,VGK,5,OTT,1,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-11-06 - VGK 5, MTL 2",VGK,2021-11-06,VGK,5,MTL,2,Lost,1.0,65.2,60.9,46.9,45.1,3.1,2.5,15.0,12.1,2.0,1.6,10.9,9.1,25.3,28.2,0.6,0.4,13.0,15.0,20.2,16.6,0.4,0.5,9.2,7.5,0.9903000000000001,34.6,35.2,28.7,33.6,3.5520000000000005,2.936
"2021-11-07 - VGK 2, DET 5",VGK,2021-11-07,VGK,2,DET,5,Won,0.0,66.0,59.1,47.4,42.9,3.0,2.6,15.2,11.7,2.0,1.5,11.3,8.7,25.4,27.3,0.5,0.5,12.9,14.2,20.7,15.8,0.4,0.5,9.5,7.5,1.0090999999999999,35.3,35.9,27.5,32.4,3.651,2.832
"2021-11-09 - SEA 2, VGK 4",VGK,2021-11-09,SEA,2,VGK,4,Won,1.0,62.3,61.7,44.8,45.0,2.9,2.6,15.1,12.5,1.9,1.4,11.0,9.1,22.7,28.5,0.4,0.5,11.3,14.8,20.4,16.0,0.4,0.6,9.5,8.0,1.0021999999999998,33.6,35.5,28.5,33.9,3.6390000000000002,3.0010000000000003
"2021-11-11 - MIN 2, VGK 3",VGK,2021-11-11,MIN,2,VGK,3,Won,1.0,60.9,59.9,43.6,43.3,2.8,2.9,14.0,11.9,1.8,1.6,10.3,8.6,22.3,27.7,0.3,0.6,10.8,14.1,20.1,15.1,0.5,0.6,9.5,7.4,1.0178,32.5,34.1,27.0,31.9,3.4490000000000003,2.904
