Game,Team,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2021-10-12 - PIT 6, TB 2",PIT,2021-10-12,PIT,6,TB,2,Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-14 - PIT 4, FLA 5",PIT,2021-10-14,PIT,4,FLA,5,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-16 - CHI 2, PIT 5",PIT,2021-10-16,CHI,2,PIT,5,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-19 - DAL 2, PIT 1",PIT,2021-10-19,DAL,2,PIT,1,Lost,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-23 - TOR 1, PIT 7",PIT,2021-10-23,TOR,1,PIT,7,Won,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-26 - TB 5, PIT 1",PIT,2021-10-26,TB,5,PIT,1,Lost,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-28 - CGY 4, PIT 0",PIT,2021-10-28,CGY,4,PIT,0,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-30 - NJ 4, PIT 2",PIT,2021-10-30,NJ,4,PIT,2,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-11-04 - PHI 2, PIT 3",PIT,2021-11-04,PHI,2,PIT,3,Won,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-11-06 - MIN 5, PIT 4",PIT,2021-11-06,MIN,5,PIT,4,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-11-09 - PIT 2, CHI 3",PIT,2021-11-09,PIT,2,CHI,3,Won,2.0,56.4,59.9,42.6,47.0,3.0,3.3,10.5,12.9,1.7,1.9,8.9,10.8,22.7,25.4,0.3,0.2,11.8,12.6,19.8,19.1,0.9,1.0,10.3,10.4,1.0078,32.9,30.3,32.0,35.3,2.648,3.185
"2021-11-11 - FLA 2, PIT 3",PIT,2021-11-11,FLA,2,PIT,3,Won,1.0,55.7,62.0,42.6,48.1,3.0,2.9,10.6,13.2,1.7,1.9,9.0,11.1,22.1,27.8,0.3,0.1,11.8,13.8,19.8,18.5,0.9,0.9,10.8,9.8,0.9961,33.3,30.4,31.7,36.2,2.698,3.116
"2021-11-13 - PIT 3, OTT 6",PIT,2021-11-13,PIT,3,OTT,6,Won,1.0,55.9,59.8,42.8,46.2,2.7,2.7,10.4,13.0,1.3,1.7,8.9,11.1,22.5,26.5,0.3,0.0,11.9,12.9,20.3,17.8,1.0,1.0,11.0,9.1,1.0015999999999998,33.2,30.7,30.8,34.6,2.726,2.95
"2021-11-14 - PIT 1, WSH 6",PIT,2021-11-14,PIT,1,WSH,6,Won,0.0,57.3,62.0,43.8,47.7,3.1,2.5,11.0,12.5,1.5,1.4,9.1,10.4,24.1,28.2,0.6,0.1,12.8,13.5,19.6,18.6,0.9,1.0,10.4,9.8,0.9771000000000001,33.6,30.6,31.1,35.1,2.946,3.0490000000000004
"2021-11-16 - BUF 2, PIT 1",PIT,2021-11-16,BUF,2,PIT,1,Lost,1.0,59.0,60.9,44.5,47.0,3.6,2.5,11.4,12.3,1.9,1.4,8.9,10.1,25.9,27.7,0.6,0.1,13.9,13.7,19.2,18.4,1.0,1.0,10.0,9.7,0.9622999999999999,33.9,30.6,30.7,34.8,3.027,3.0100000000000002
"2021-11-18 - PIT 6, MTL 0",PIT,2021-11-18,PIT,6,MTL,0,Lost,1.0,56.1,63.4,42.6,48.5,3.7,1.9,11.2,12.3,1.9,1.2,8.9,10.1,25.0,29.4,0.7,0.1,13.2,15.2,17.3,18.7,1.0,0.6,9.6,9.3,0.9361,32.9,28.5,31.0,36.1,2.9370000000000003,3.0439999999999996
"2021-11-20 - PIT 2, TOR 0",PIT,2021-11-20,PIT,2,TOR,0,Lost,1.0,56.2,64.6,41.9,49.5,3.2,2.4,10.8,13.0,1.6,1.6,8.7,10.6,25.7,29.8,0.7,0.1,13.3,15.8,16.6,18.9,0.9,0.7,8.9,9.7,0.9627999999999999,32.2,27.4,31.9,37.5,2.743,3.1220000000000003
"2021-11-22 - PIT 3, WPG 1",PIT,2021-11-22,PIT,3,WPG,1,Lost,1.0,56.8,61.6,41.7,47.0,2.8,2.6,10.6,12.9,1.5,1.8,8.2,10.4,25.8,28.0,0.6,0.1,13.3,15.1,17.1,17.7,0.7,0.7,8.7,9.1,0.9806999999999999,31.3,27.7,30.6,36.1,2.7310000000000003,2.943
"2021-11-24 - VAN 1, PIT 4",PIT,2021-11-24,VAN,1,PIT,4,Won,1.0,56.0,61.9,41.6,47.3,2.5,2.7,10.6,13.2,1.4,1.9,7.7,10.6,25.6,27.6,0.5,0.1,13.6,14.8,17.0,17.9,0.6,0.7,8.1,9.1,0.9900999999999998,30.4,27.6,31.1,36.2,2.7489999999999997,3.08
"2021-11-26 - PIT 1, NYI 0",PIT,2021-11-26,PIT,1,NYI,0,Lost,1.0,54.7,61.2,40.7,46.8,2.4,2.8,9.9,12.5,1.4,1.8,7.3,10.4,25.8,27.1,0.5,0.1,14.1,14.8,16.3,18.3,0.5,0.8,7.9,9.4,0.9951000000000001,30.3,26.2,30.8,36.3,2.6399999999999997,3.04
"2021-11-27 - MTL 6, PIT 3",PIT,2021-11-27,MTL,6,PIT,3,Lost,0.0,52.1,61.3,38.9,46.4,2.0,2.5,9.5,12.5,1.1,1.7,7.0,10.0,24.7,26.6,0.4,0.1,13.2,14.6,15.1,18.8,0.5,0.6,7.5,9.1,0.9981,28.8,24.6,31.3,35.4,2.576,2.984
"2021-11-29 - PIT 1, CGY 2",PIT,2021-11-29,PIT,1,CGY,2,Won,1.0,52.7,60.6,39.3,46.7,2.4,2.6,10.1,12.6,1.4,1.7,7.3,10.1,25.1,24.9,0.4,0.1,13.4,14.2,14.7,19.8,0.5,0.7,7.2,10.1,0.9882,29.0,24.8,32.4,36.0,2.734,3.1
"2021-12-01 - PIT 2, EDM 5",PIT,2021-12-01,PIT,2,EDM,5,Won,1.0,53.4,58.4,39.1,45.3,2.3,2.5,10.6,11.5,1.4,1.6,7.4,8.9,25.2,24.2,0.4,0.1,13.1,14.6,14.6,19.1,0.4,0.7,6.9,10.0,0.9884000000000001,28.4,25.2,30.6,35.1,2.762,2.9299999999999997
"2021-12-04 - PIT 4, VAN 1",PIT,2021-12-04,PIT,4,VAN,1,Lost,2.0,52.3,58.2,38.4,45.1,2.2,2.4,10.3,11.9,1.4,1.6,7.3,9.0,23.7,23.5,0.1,0.0,12.3,14.5,15.0,19.2,0.6,0.7,7.5,10.4,0.9869,28.2,25.3,31.1,35.4,2.666,2.872
"2021-12-06 - PIT 6, SEA 1",PIT,2021-12-06,PIT,6,SEA,1,Lost,1.0,51.2,61.3,37.6,47.3,1.7,2.7,9.4,12.5,1.1,1.6,6.8,9.7,22.6,24.2,0.1,0.1,11.7,14.7,15.4,21.1,0.4,0.9,7.4,11.5,1.0063,27.3,24.8,33.6,37.3,2.534,3.1079999999999997
"2021-12-10 - PIT 4, WSH 2",PIT,2021-12-10,PIT,4,WSH,2,Lost,3.0,52.9,58.5,38.9,45.7,1.6,3.2,9.6,12.3,1.1,1.8,6.8,9.4,23.4,23.0,0.0,0.2,12.8,13.8,15.6,20.1,0.4,1.1,7.2,11.3,1.0306,28.3,25.2,32.4,35.8,2.561,3.041
"2021-12-11 - ANA 0, PIT 1",PIT,2021-12-11,ANA,0,PIT,1,Won,0.0,53.4,57.1,40.1,44.7,1.8,3.0,9.8,12.0,1.2,1.6,6.8,8.8,23.9,21.7,0.0,0.3,13.5,13.3,15.6,19.9,0.5,1.0,7.2,11.2,1.0223,29.0,25.4,31.9,34.8,2.626,3.0549999999999997
"2021-12-14 - MTL 2, PIT 5",PIT,2021-12-14,MTL,2,PIT,5,Won,2.0,52.8,57.8,40.3,45.0,1.8,2.9,10.5,11.8,1.2,1.4,7.5,8.6,23.3,22.6,0.0,0.3,13.1,13.3,15.2,20.0,0.5,1.1,7.6,11.4,1.0192,29.7,25.7,31.8,34.6,2.619,3.0759999999999996
"2021-12-17 - BUF 2, PIT 3",PIT,2021-12-17,BUF,2,PIT,3,Won,2.0,53.0,57.0,39.6,44.4,1.9,3.1,10.2,11.3,1.2,1.2,7.7,8.3,23.6,22.2,0.1,0.5,12.7,13.2,15.2,20.2,0.5,1.3,7.6,11.6,1.0236,29.6,25.4,31.5,34.1,2.58,2.8939999999999997
"2021-12-19 - PIT 3, NJ 2",PIT,2021-12-19,PIT,3,NJ,2,Lost,1.0,51.5,59.0,38.5,46.4,2.0,3.0,10.1,11.5,1.2,1.3,7.3,8.2,22.8,23.0,0.1,0.5,12.0,13.6,15.0,21.3,0.6,1.2,7.3,12.6,1.0122,28.0,25.1,32.8,35.2,2.537,2.995
"2022-01-02 - SJ 5, PIT 8",PIT,2022-01-02,SJ,5,PIT,8,Won,13.0,51.6,56.9,38.1,45.2,2.2,3.2,10.2,10.8,1.4,1.3,7.2,7.9,22.8,22.6,0.1,0.6,11.7,13.2,14.9,20.3,0.6,1.3,7.0,12.4,1.012,27.4,25.1,31.1,34.4,2.505,2.9549999999999996
"2022-01-05 - STL 3, PIT 5",PIT,2022-01-05,STL,3,PIT,5,Won,2.0,51.0,57.2,37.6,45.4,2.1,3.7,9.6,11.2,1.3,1.5,6.8,7.9,23.1,22.2,0.2,0.6,11.5,12.4,14.5,20.4,0.6,1.5,6.8,11.9,1.0256,26.7,24.1,31.6,33.3,2.2990000000000004,2.929
