Game,Team,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2021-10-15 - VAN 5, PHI 4",PHI,2021-10-15,VAN,5,PHI,4,Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-18 - SEA 1, PHI 6",PHI,2021-10-18,SEA,1,PHI,6,Won,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-20 - BOS 3, PHI 6",PHI,2021-10-20,BOS,3,PHI,6,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-23 - FLA 4, PHI 2",PHI,2021-10-23,FLA,4,PHI,2,Lost,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-27 - PHI 5, EDM 3",PHI,2021-10-27,PHI,5,EDM,3,Lost,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-28 - PHI 2, VAN 1",PHI,2021-10-28,PHI,2,VAN,1,Lost,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-30 - PHI 0, CGY 4",PHI,2021-10-30,PHI,0,CGY,4,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-11-02 - ARI 0, PHI 3",PHI,2021-11-02,ARI,0,PHI,3,Won,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-11-04 - PHI 2, PIT 3",PHI,2021-11-04,PHI,2,PIT,3,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-11-06 - PHI 2, WSH 1",PHI,2021-11-06,PHI,2,WSH,1,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-11-10 - TOR 3, PHI 0",PHI,2021-11-10,TOR,3,PHI,0,Lost,3.0,59.3,54.4,44.7,40.4,2.4,3.2,13.6,10.5,1.1,1.6,10.3,8.0,24.2,24.2,0.6,0.5,13.6,11.8,17.9,15.0,0.7,0.9,7.7,8.6,1.0377,33.2,31.5,25.5,30.2,3.418,2.816
"2021-11-12 - PHI 2, CAR 1",PHI,2021-11-12,PHI,2,CAR,1,Lost,1.0,57.7,54.7,43.8,40.6,2.3,2.8,13.3,10.0,1.0,1.4,10.4,7.6,23.9,24.8,0.6,0.3,13.0,12.4,17.2,15.1,0.7,0.9,7.9,8.5,1.0273999999999999,32.6,30.5,25.1,30.3,3.3839999999999995,2.7199999999999998
"2021-11-13 - PHI 2, DAL 5",PHI,2021-11-13,PHI,2,DAL,5,Won,0.0,61.2,55.8,46.3,41.2,2.3,2.4,14.0,9.9,1.0,1.3,10.6,7.2,25.1,25.8,0.6,0.2,13.7,12.9,18.6,14.9,0.7,0.7,8.4,8.5,1.0139,34.2,32.6,24.8,30.4,3.557,2.8080000000000003
"2021-11-16 - CGY 1, PHI 2",PHI,2021-11-16,CGY,1,PHI,2,Won,2.0,60.3,57.4,46.1,43.2,2.5,2.0,13.8,10.4,1.1,1.1,10.4,7.3,24.6,26.8,0.6,0.3,13.2,14.1,18.6,15.1,0.7,0.5,8.5,8.2,0.9872,33.3,32.4,25.5,31.3,3.6109999999999998,2.831
"2021-11-18 - TB 4, PHI 3",PHI,2021-11-18,TB,4,PHI,3,Lost,1.0,59.6,59.2,45.1,44.9,2.2,2.0,14.0,10.4,1.0,1.1,10.8,7.2,23.7,27.9,0.6,0.2,12.9,15.0,18.7,15.5,0.5,0.6,8.9,8.7,0.9949,33.6,32.7,25.9,32.7,3.432,2.9010000000000002
"2021-11-20 - BOS 5, PHI 2",PHI,2021-11-20,BOS,5,PHI,2,Lost,1.0,58.8,60.3,44.9,44.7,2.2,1.8,14.2,9.7,1.1,1.0,11.0,6.6,23.7,29.0,0.5,0.2,11.9,15.3,17.6,16.2,0.5,0.6,9.0,8.7,0.9888999999999999,33.1,31.8,25.9,32.3,3.396,2.78
"2021-11-23 - PHI 0, TB 4",PHI,2021-11-23,PHI,0,TB,4,Won,2.0,60.4,60.0,46.4,44.9,2.6,1.8,14.3,10.2,1.3,1.1,11.1,7.1,24.6,29.1,0.5,0.2,12.7,15.7,17.7,15.4,0.7,0.5,9.1,7.9,0.9804,34.7,32.0,25.6,32.6,3.4120000000000004,2.773
"2021-11-24 - PHI 1, FLA 2",PHI,2021-11-24,PHI,1,FLA,2,Won,0.0,61.3,61.2,47.7,46.5,2.6,1.8,14.6,11.3,1.4,1.1,11.1,8.1,25.4,28.8,0.4,0.2,12.8,15.7,17.6,15.5,0.7,0.5,8.9,8.1,0.9801,34.6,32.2,26.8,34.0,3.3270000000000004,2.847
"2021-11-26 - CAR 6, PHI 3",PHI,2021-11-26,CAR,6,PHI,3,Lost,1.0,63.8,59.0,49.4,45.3,2.8,1.6,15.4,10.9,1.5,1.0,11.8,8.5,25.1,27.4,0.4,0.2,12.8,15.5,19.8,15.2,0.8,0.4,9.6,7.6,0.9699,36.2,35.2,26.1,33.9,3.493,2.689
"2021-11-28 - PHI 2, NJ 5",PHI,2021-11-28,PHI,2,NJ,5,Won,1.0,64.0,56.9,49.1,43.8,3.1,1.7,14.1,10.3,1.6,1.1,11.0,7.8,25.3,26.5,0.5,0.2,13.2,15.1,20.9,14.8,0.9,0.4,10.1,7.0,0.9694,36.2,35.0,25.1,32.4,3.3590000000000004,2.565
