Game,Team,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2021-10-14 - MTL 1, BUF 5",BUF,2021-10-14,MTL,1,BUF,5,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-16 - ARI 1, BUF 2",BUF,2021-10-16,ARI,1,BUF,2,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-19 - VAN 2, BUF 5",BUF,2021-10-19,VAN,2,BUF,5,Won,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-22 - BOS 4, BUF 1",BUF,2021-10-22,BOS,4,BUF,1,Lost,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-23 - BUF 1, NJ 2",BUF,2021-10-23,BUF,1,NJ,2,Won,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-25 - TB 1, BUF 5",BUF,2021-10-25,TB,1,BUF,5,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-28 - BUF 4, ANA 3",BUF,2021-10-28,BUF,4,ANA,3,Lost,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-31 - BUF 2, LA 3",BUF,2021-10-31,BUF,2,LA,3,Won,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-11-02 - BUF 3, SJ 5",BUF,2021-11-02,BUF,3,SJ,5,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-11-04 - BUF 2, SEA 5",BUF,2021-11-04,BUF,2,SEA,5,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
