Game,Team,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2021-10-16 - CGY 2, EDM 5",CGY,2021-10-16,CGY,2,EDM,5,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-18 - ANA 3, CGY 2",CGY,2021-10-18,ANA,3,CGY,2,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-21 - CGY 3, DET 0",CGY,2021-10-21,CGY,3,DET,0,Lost,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-23 - CGY 4, WSH 3",CGY,2021-10-23,CGY,4,WSH,3,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-25 - CGY 5, NYR 1",CGY,2021-10-25,CGY,5,NYR,1,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-26 - CGY 5, NJ 3",CGY,2021-10-26,CGY,5,NJ,3,Lost,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-28 - CGY 4, PIT 0",CGY,2021-10-28,CGY,4,PIT,0,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-30 - PHI 0, CGY 4",CGY,2021-10-30,PHI,0,CGY,4,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-11-02 - NSH 3, CGY 2",CGY,2021-11-02,NSH,3,CGY,2,Lost,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-11-04 - DAL 4, CGY 3",CGY,2021-11-04,DAL,4,CGY,3,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-11-06 - NYR 0, CGY 6",CGY,2021-11-06,NYR,0,CGY,6,Won,1.0,51.0,61.5,39.8,46.5,2.2,3.4,7.8,10.5,1.0,1.4,6.0,8.7,25.2,25.5,0.4,0.5,13.0,13.0,15.0,20.1,0.8,1.4,8.3,11.8,1.0217,29.2,22.8,30.6,35.6,2.388,3.112
"2021-11-09 - SJ 4, CGY 1",CGY,2021-11-09,SJ,4,CGY,1,Lost,2.0,51.4,61.3,39.8,46.4,1.7,3.8,8.0,10.5,0.8,1.8,6.2,8.7,25.2,25.2,0.3,0.5,12.2,12.2,15.3,20.9,0.6,1.4,7.9,11.8,1.0488,28.1,23.3,31.4,34.6,2.377,3.189
"2021-11-11 - CGY 2, MTL 4",CGY,2021-11-11,CGY,2,MTL,4,Won,1.0,52.0,60.8,40.0,46.3,1.8,3.7,8.8,10.9,1.0,1.9,6.5,8.6,25.0,25.5,0.3,0.4,12.0,12.7,15.2,20.1,0.4,1.3,7.5,10.9,1.0425,28.0,24.0,31.0,34.1,2.555,3.148
"2021-11-12 - CGY 1, TOR 2",CGY,2021-11-12,CGY,1,TOR,2,Won,0.0,51.9,60.8,39.2,46.1,2.2,3.6,9.5,10.9,1.2,2.0,6.7,8.4,24.5,25.7,0.5,0.4,12.4,13.1,15.1,20.3,0.4,1.2,6.8,10.8,1.0256,27.5,24.6,31.2,33.8,2.68,3.081
"2021-11-14 - CGY 4, OTT 0",CGY,2021-11-14,CGY,4,OTT,0,Lost,1.0,52.8,60.7,40.7,46.4,2.1,3.3,9.9,11.3,1.2,1.8,6.9,8.4,24.4,25.3,0.5,0.3,12.6,12.8,16.2,20.4,0.3,1.2,7.7,11.2,1.0206,28.7,26.1,31.7,34.2,2.781,3.067
"2021-11-16 - CGY 1, PHI 2",CGY,2021-11-16,CGY,1,PHI,2,Won,1.0,52.2,60.2,40.8,46.3,2.0,3.2,9.1,11.8,1.1,1.8,6.1,8.8,25.2,25.6,0.5,0.3,13.3,12.8,15.6,19.2,0.3,1.1,7.5,10.4,1.0226000000000002,28.5,24.7,31.0,33.8,2.675,3.094
"2021-11-18 - CGY 5, BUF 0",CGY,2021-11-18,CGY,5,BUF,0,Lost,1.0,53.9,59.8,42.5,46.1,1.9,2.8,10.1,12.6,1.0,1.6,6.7,9.5,25.2,24.4,0.4,0.4,13.6,12.4,15.6,19.3,0.4,0.8,7.6,10.7,1.0136999999999998,29.8,25.7,31.9,34.3,2.841,3.113
"2021-11-20 - CGY 5, NYI 2",CGY,2021-11-20,CGY,5,NYI,2,Lost,1.0,51.0,60.1,39.6,46.0,1.9,2.9,9.8,12.6,1.0,1.9,6.5,9.2,24.4,24.8,0.4,0.3,12.8,12.7,13.8,18.9,0.4,0.7,6.8,10.6,1.0175,28.0,23.6,31.5,34.1,2.634,3.049
"2021-11-21 - CGY 4, BOS 0",CGY,2021-11-21,CGY,4,BOS,0,Lost,0.0,52.8,59.5,41.5,45.0,2.1,3.0,11.2,11.8,1.2,2.0,7.7,8.6,24.3,24.6,0.4,0.1,13.1,12.2,14.5,19.0,0.4,0.7,7.0,10.9,1.017,29.6,25.7,30.8,33.6,2.818,2.9370000000000003
"2021-11-23 - CHI 2, CGY 5",CGY,2021-11-23,CHI,2,CGY,5,Won,1.0,54.9,58.6,42.9,44.0,1.8,3.2,11.3,11.3,1.0,2.2,7.9,8.3,25.7,24.3,0.4,0.2,13.6,12.3,15.1,19.0,0.3,0.6,6.9,10.2,1.0381,30.2,26.4,30.3,32.8,2.8890000000000002,2.776
"2021-11-27 - WPG 4, CGY 2",CGY,2021-11-27,WPG,4,CGY,2,Lost,3.0,54.8,59.5,42.1,45.2,1.6,3.4,11.3,11.5,0.8,2.1,7.9,8.6,25.7,24.5,0.3,0.4,13.2,12.9,14.9,19.8,0.4,0.6,6.7,9.9,1.0466,29.5,26.2,31.3,33.4,2.835,2.911
"2021-11-29 - PIT 1, CGY 2",CGY,2021-11-29,PIT,1,CGY,2,Won,1.0,53.9,59.0,41.5,44.1,2.0,3.0,11.1,11.6,1.0,1.7,8.0,8.9,24.9,24.7,0.4,0.5,13.0,13.1,14.6,18.8,0.4,0.5,7.1,9.5,1.0217,30.1,25.7,30.4,33.3,2.812,2.869
"2021-12-02 - CGY 3, LA 2",CGY,2021-12-02,CGY,3,LA,2,Lost,2.0,51.9,59.1,39.9,43.7,1.7,3.0,10.2,11.5,0.8,1.6,7.4,9.0,23.8,24.4,0.3,0.5,13.2,12.4,14.5,19.1,0.5,0.6,7.3,9.6,1.0331000000000001,29.7,24.7,30.6,32.7,2.5469999999999997,2.867
"2021-12-03 - CGY 4, ANA 3",CGY,2021-12-03,CGY,4,ANA,3,Lost,0.0,54.2,60.3,42.0,45.0,1.5,3.1,10.3,12.4,0.7,1.5,7.6,9.3,24.7,24.0,0.1,0.5,13.3,12.1,15.5,19.9,0.6,0.8,8.4,10.2,1.0443,31.1,25.8,32.3,33.3,2.566,3.08
"2021-12-05 - CGY 2, VGK 3",CGY,2021-12-05,CGY,2,VGK,3,Won,1.0,53.8,60.8,41.4,45.8,1.6,3.3,10.0,12.8,0.8,1.7,7.8,9.6,24.8,24.1,0.2,0.5,13.4,12.6,15.0,19.9,0.5,0.8,7.6,9.9,1.0459999999999998,30.8,25.0,32.7,33.8,2.527,3.182
"2021-12-07 - CGY 3, SJ 5",CGY,2021-12-07,CGY,3,SJ,5,Won,1.0,54.2,60.4,41.3,45.0,1.9,3.1,10.6,12.0,1.0,1.5,8.6,8.9,24.3,24.3,0.2,0.5,12.8,12.6,15.1,19.9,0.6,0.8,7.8,9.8,1.0312,30.9,25.7,31.9,33.0,2.68,3.068
