Game,Team,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2021-10-13 - NYR 1, WSH 5",NYR,2021-10-13,NYR,1,WSH,5,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-14 - DAL 3, NYR 2",NYR,2021-10-14,DAL,3,NYR,2,Lost,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-16 - NYR 3, MTL 1",NYR,2021-10-16,NYR,3,MTL,1,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-18 - NYR 2, TOR 1",NYR,2021-10-18,NYR,2,TOR,1,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-21 - NYR 3, NSH 1",NYR,2021-10-21,NYR,3,NSH,1,Lost,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-23 - NYR 3, OTT 2",NYR,2021-10-23,NYR,3,OTT,2,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-25 - CGY 5, NYR 1",NYR,2021-10-25,CGY,5,NYR,1,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-29 - CBJ 0, NYR 4",NYR,2021-10-29,CBJ,0,NYR,4,Won,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-31 - NYR 3, SEA 1",NYR,2021-10-31,NYR,3,SEA,1,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-11-02 - NYR 2, VAN 3",NYR,2021-11-02,NYR,2,VAN,3,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-11-05 - NYR 5, EDM 6",NYR,2021-11-05,NYR,5,EDM,6,Won,2.0,59.3,53.8,44.4,39.7,2.2,2.4,10.4,9.3,1.1,1.4,7.5,6.8,24.2,23.5,0.1,0.1,12.2,10.0,21.0,16.9,1.0,0.8,10.4,8.7,1.0207000000000002,31.9,31.4,26.2,26.9,2.646,2.766
"2021-11-06 - NYR 0, CGY 6",NYR,2021-11-06,NYR,0,CGY,6,Won,0.0,62.4,53.1,46.0,39.3,2.3,2.8,11.7,9.5,1.2,1.5,8.4,7.3,26.0,23.0,0.1,0.1,12.9,9.5,21.3,16.6,1.0,1.1,10.3,8.7,1.0397,33.1,33.0,26.1,27.0,2.7760000000000002,2.701
"2021-11-08 - FLA 3, NYR 4",NYR,2021-11-08,FLA,3,NYR,4,Won,1.0,64.4,50.5,48.1,38.2,2.6,2.6,11.7,9.4,1.4,1.4,8.6,7.2,27.0,22.1,0.1,0.1,13.1,9.2,22.3,15.6,1.1,1.0,10.8,8.1,1.029,34.2,34.0,25.0,25.9,2.964,2.6380000000000003
