Game,Team,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2021-10-13 - CHI 2, COL 4",COL,2021-10-13,CHI,2,COL,4,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-16 - STL 5, COL 3",COL,2021-10-16,STL,5,COL,3,Lost,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-19 - COL 3, WSH 6",COL,2021-10-19,COL,3,WSH,6,Won,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-21 - COL 1, FLA 4",COL,2021-10-21,COL,1,FLA,4,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-23 - COL 4, TB 3",COL,2021-10-23,COL,4,TB,3,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-26 - VGK 3, COL 1",COL,2021-10-26,VGK,3,COL,1,Lost,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-28 - COL 4, STL 3",COL,2021-10-28,COL,4,STL,3,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-30 - MIN 1, COL 4",COL,2021-10-30,MIN,1,COL,4,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-11-03 - CBJ 5, COL 4",COL,2021-11-03,CBJ,5,COL,4,Lost,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-11-06 - COL 2, CBJ 4",COL,2021-11-06,COL,2,CBJ,4,Won,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-11-11 - VAN 1, COL 7",COL,2021-11-11,VAN,1,COL,7,Won,4.0,57.2,58.9,42.5,42.4,3.6,2.9,9.6,12.1,1.2,1.1,7.7,9.5,26.3,24.0,0.5,0.8,13.6,11.6,16.0,19.4,1.7,0.9,8.8,10.1,0.9781000000000001,32.8,25.6,31.5,32.1,2.847,2.807
"2021-11-13 - SJ 2, COL 6",COL,2021-11-13,SJ,2,COL,6,Won,1.0,55.5,57.5,41.1,42.2,3.5,3.2,9.7,11.6,1.3,1.0,7.6,9.4,24.9,23.8,0.4,0.8,12.8,11.2,15.7,18.6,1.6,1.3,8.6,10.3,0.9884000000000001,31.6,25.4,30.2,32.0,2.82,2.758
"2021-11-17 - COL 4, VAN 2",COL,2021-11-17,COL,4,VAN,2,Lost,3.0,55.5,57.1,40.8,41.5,3.2,3.5,10.0,11.0,1.2,1.1,7.9,8.8,24.7,23.7,0.5,0.9,12.9,10.7,15.7,18.8,1.3,1.3,8.4,11.0,1.0096,31.8,25.7,29.8,31.9,2.757,2.721
"2021-11-19 - COL 7, SEA 3",COL,2021-11-19,COL,7,SEA,3,Lost,1.0,55.4,59.1,39.7,42.3,2.8,3.6,10.0,10.8,1.1,1.0,7.7,8.6,24.9,25.2,0.5,1.2,13.3,11.3,16.0,19.2,1.1,1.2,7.9,10.7,1.021,31.2,26.0,30.0,32.2,2.55,2.772
"2021-11-22 - OTT 5, COL 7",COL,2021-11-22,OTT,5,COL,7,Won,2.0,53.0,59.1,38.5,42.4,2.7,4.2,9.9,10.4,1.3,1.2,7.4,8.2,23.5,25.7,0.4,1.4,13.1,11.5,15.4,19.2,0.9,1.4,7.6,10.6,1.0409,30.2,25.3,29.6,32.1,2.481,2.762
