Game,Team,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2021-10-14 - PIT 4, FLA 5",FLA,2021-10-14,PIT,4,FLA,5,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-16 - NYI 1, FLA 5",FLA,2021-10-16,NYI,1,FLA,5,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-19 - FLA 4, TB 1",FLA,2021-10-19,FLA,4,TB,1,Lost,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-21 - COL 1, FLA 4",FLA,2021-10-21,COL,1,FLA,4,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-23 - FLA 4, PHI 2",FLA,2021-10-23,FLA,4,PHI,2,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-25 - ARI 3, FLA 5",FLA,2021-10-25,ARI,3,FLA,5,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-27 - BOS 1, FLA 4",FLA,2021-10-27,BOS,1,FLA,4,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-29 - FLA 3, DET 2",FLA,2021-10-29,FLA,3,DET,2,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-30 - FLA 2, BOS 3",FLA,2021-10-30,FLA,2,BOS,3,Won,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-11-04 - WSH 4, FLA 5",FLA,2021-11-04,WSH,4,FLA,5,Won,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-11-06 - CAR 2, FLA 5",FLA,2021-11-06,CAR,2,FLA,5,Won,1.0,53.8,60.9,41.8,45.0,2.1,4.1,11.5,9.7,1.2,2.2,9.4,7.8,22.4,29.0,0.5,0.8,12.0,14.4,16.8,18.5,0.4,1.0,9.1,10.1,1.058,32.5,28.3,28.2,33.8,2.84,3.127
"2021-11-08 - FLA 3, NYR 4",FLA,2021-11-08,FLA,3,NYR,4,Won,1.0,53.4,60.5,40.5,44.6,1.9,4.1,11.1,10.1,1.1,2.0,9.0,8.1,22.1,28.6,0.4,0.9,11.4,14.0,16.8,18.0,0.4,1.1,8.7,9.5,1.0631,31.0,27.9,28.1,33.1,2.727,3.272
"2021-11-09 - FLA 3, NJ 7",FLA,2021-11-09,FLA,3,NJ,7,Won,0.0,51.7,62.9,39.1,47.2,2.2,3.9,11.9,11.5,1.4,1.9,9.7,9.2,20.2,28.4,0.4,0.9,10.5,14.4,16.1,19.3,0.4,1.0,7.7,9.5,1.0336,29.8,28.0,30.8,34.7,2.7139999999999995,3.507
"2021-11-11 - FLA 2, PIT 3",FLA,2021-11-11,FLA,2,PIT,3,Won,1.0,52.2,63.6,39.6,48.0,2.8,3.8,12.1,12.3,1.8,2.1,9.8,9.9,20.2,28.3,0.5,0.7,10.5,14.2,16.0,19.0,0.4,0.9,7.3,9.3,1.0096,29.8,28.1,31.3,35.3,2.7760000000000002,3.4560000000000004
"2021-11-13 - FLA 2, TB 3",FLA,2021-11-13,FLA,2,TB,3,Won,1.0,52.8,63.4,40.0,48.5,2.9,3.6,12.3,12.1,1.8,2.0,10.1,9.5,20.2,27.5,0.5,0.6,10.2,14.1,16.5,20.1,0.5,0.9,7.1,9.9,1.0010999999999999,29.8,28.8,32.2,35.3,2.839,3.457
"2021-11-16 - NYI 1, FLA 6",FLA,2021-11-16,NYI,1,FLA,6,Won,2.0,51.5,62.8,39.3,47.5,3.0,3.4,12.5,11.8,1.9,2.0,10.2,9.4,19.7,26.7,0.5,0.5,9.8,13.6,16.1,20.8,0.5,0.8,7.3,10.3,0.9897,29.3,28.6,32.6,35.0,2.7800000000000002,3.1860000000000004
"2021-11-18 - NJ 1, FLA 4",FLA,2021-11-18,NJ,1,FLA,4,Won,1.0,52.7,60.6,40.0,46.8,2.8,3.5,13.4,11.5,1.8,2.0,10.8,9.0,20.2,24.5,0.5,0.5,9.8,13.0,15.5,21.0,0.4,0.9,7.3,10.6,1.0049,30.0,28.9,32.5,34.5,2.847,3.077
"2021-11-20 - MIN 4, FLA 5",FLA,2021-11-20,MIN,4,FLA,5,Won,1.0,53.5,61.9,41.0,47.8,2.8,3.5,13.3,12.5,1.9,2.0,11.0,9.9,20.9,25.6,0.4,0.5,11.0,13.6,15.9,20.6,0.4,1.0,7.7,10.7,1.0009000000000001,31.5,29.2,33.1,35.9,2.931,3.069
"2021-11-24 - PHI 1, FLA 2",FLA,2021-11-24,PHI,1,FLA,2,Won,3.0,54.5,61.7,41.3,48.2,3.0,3.7,14.1,12.5,2.2,2.1,11.6,10.2,21.1,25.1,0.4,0.5,11.4,13.6,15.7,20.6,0.3,1.0,7.6,10.6,1.0017999999999998,32.4,29.8,33.1,36.3,2.917,3.068
"2021-11-26 - FLA 3, WSH 4",FLA,2021-11-26,FLA,3,WSH,4,Won,1.0,53.7,64.4,41.2,49.9,2.9,3.7,14.3,14.0,2.2,2.1,11.9,11.5,20.1,24.2,0.3,0.5,10.6,12.5,15.2,22.3,0.3,1.0,7.7,11.1,1.0034999999999998,32.4,29.5,36.3,37.3,2.87,3.2950000000000004
"2021-11-27 - SEA 4, FLA 1",FLA,2021-11-27,SEA,4,FLA,1,Lost,0.0,53.1,64.2,40.2,49.8,2.9,3.5,13.6,13.9,2.1,2.0,11.1,11.0,19.8,23.5,0.4,0.3,10.2,12.1,16.1,22.8,0.3,1.1,8.1,11.0,0.9977,31.1,29.7,36.7,36.2,2.838,3.2399999999999998
"2021-11-30 - WSH 4, FLA 5",FLA,2021-11-30,WSH,4,FLA,5,Won,2.0,50.1,65.1,38.8,49.6,3.1,3.1,13.5,13.4,2.2,1.9,11.2,10.8,18.4,24.9,0.4,0.2,10.2,12.8,14.6,23.1,0.3,0.9,7.4,11.0,0.9764000000000002,30.6,28.1,36.5,36.4,2.816,3.0149999999999997
"2021-12-02 - BUF 4, FLA 7",FLA,2021-12-02,BUF,4,FLA,7,Won,1.0,50.9,63.4,39.4,49.3,3.1,3.3,12.7,13.0,2.0,2.0,10.6,10.1,18.9,24.3,0.4,0.2,10.4,13.0,15.7,22.4,0.5,1.0,8.7,12.2,0.9869999999999999,31.5,28.4,35.4,37.0,2.83,3.134
"2021-12-04 - STL 3, FLA 4",FLA,2021-12-04,STL,3,FLA,4,Won,1.0,50.7,64.5,38.7,49.8,2.8,3.7,12.1,13.4,1.8,2.2,10.2,10.3,19.5,24.4,0.3,0.2,10.5,13.2,15.6,22.4,0.6,1.1,9.0,12.5,1.0044,31.5,27.7,35.8,37.7,2.752,3.3230000000000004
"2021-12-07 - FLA 3, STL 4",FLA,2021-12-07,FLA,3,STL,4,Won,2.0,48.7,67.0,37.3,51.7,2.9,3.8,11.5,14.2,1.8,2.3,9.6,10.6,18.3,25.1,0.4,0.2,10.5,13.9,14.7,23.2,0.6,1.1,8.7,12.8,0.9994999999999999,30.9,26.2,37.4,39.0,2.712,3.5130000000000003
"2021-12-10 - FLA 3, ARI 1",FLA,2021-12-10,FLA,3,ARI,1,Lost,2.0,49.6,68.1,38.0,52.8,3.0,3.9,10.7,15.1,1.9,2.4,9.1,11.3,18.8,25.4,0.3,0.2,11.1,14.2,15.3,23.1,0.7,1.1,8.7,12.9,0.9991,31.5,26.0,38.2,40.2,2.685,3.6770000000000005
"2021-12-12 - FLA 2, COL 3",FLA,2021-12-12,FLA,2,COL,3,Won,1.0,49.4,67.1,38.0,51.6,3.0,3.6,10.5,14.8,1.9,2.1,8.6,10.8,18.3,25.7,0.2,0.1,10.9,14.1,16.2,22.4,0.8,1.2,9.1,12.2,0.9946999999999999,31.0,26.7,37.2,38.9,2.697,3.5730000000000004
"2021-12-14 - OTT 8, FLA 2",FLA,2021-12-14,OTT,8,FLA,2,Lost,1.0,47.3,66.6,36.3,51.0,3.2,3.4,10.1,14.9,1.9,1.9,8.2,10.5,17.2,25.8,0.3,0.2,9.8,14.0,15.5,21.4,0.9,1.1,8.4,11.5,0.9819999999999999,29.0,25.6,36.3,37.9,2.482,3.6409999999999996
"2021-12-16 - LA 4, FLA 1",FLA,2021-12-16,LA,4,FLA,1,Lost,1.0,46.7,67.2,36.2,50.9,3.6,3.1,9.9,14.3,2.0,1.7,8.4,10.0,17.9,26.8,0.4,0.2,9.8,14.1,14.7,21.9,1.1,1.1,8.0,12.0,0.9634,28.9,24.6,36.2,37.7,2.5460000000000003,3.6399999999999997
"2021-12-29 - NYR 3, FLA 4",FLA,2021-12-29,NYR,3,FLA,4,Won,12.0,47.3,66.1,36.5,50.3,3.9,3.0,9.6,13.7,2.1,1.7,8.0,9.6,19.2,27.5,0.4,0.2,9.5,14.5,14.6,20.8,1.3,1.0,8.6,12.1,0.9515,28.7,24.2,34.5,37.4,2.494,3.6399999999999997
"2021-12-30 - TB 3, FLA 9",FLA,2021-12-30,TB,3,FLA,9,Won,0.0,47.0,67.2,36.6,51.0,3.8,3.1,10.1,14.6,2.1,1.7,8.5,10.3,19.2,28.5,0.3,0.3,9.7,14.9,14.1,20.4,1.3,1.0,8.4,12.2,0.9550999999999998,29.1,24.2,35.0,38.4,2.564,3.91
"2022-01-01 - MTL 2, FLA 5",FLA,2022-01-01,MTL,2,FLA,5,Won,1.0,49.0,65.9,38.5,50.6,3.7,3.9,10.5,15.1,1.9,2.4,8.6,10.9,20.5,27.4,0.3,0.4,10.4,14.5,14.7,19.8,1.5,1.0,9.2,12.2,0.9841999999999999,30.6,25.2,34.9,38.7,2.584,4.007
"2022-01-04 - CGY 2, FLA 6",FLA,2022-01-04,CGY,2,FLA,6,Won,2.0,49.5,66.0,38.5,49.8,3.5,3.9,11.2,16.1,1.8,2.3,9.2,12.3,21.1,27.2,0.3,0.4,11.0,13.9,13.8,19.3,1.4,1.1,8.4,11.1,0.9932000000000001,31.0,25.0,35.4,38.4,2.649,3.9690000000000003
"2022-01-06 - FLA 5, DAL 6",FLA,2022-01-06,FLA,5,DAL,6,Won,1.0,51.1,65.9,39.9,49.3,3.3,3.8,12.7,16.5,1.8,2.1,10.6,12.7,19.8,26.9,0.3,0.4,10.9,13.9,15.2,19.3,1.2,1.3,9.0,10.7,0.9998000000000001,32.8,27.9,35.8,38.4,2.9240000000000004,3.9
"2022-01-08 - FLA 4, CAR 3",FLA,2022-01-08,FLA,4,CAR,3,Lost,1.0,53.8,64.3,41.9,47.9,3.5,4.0,13.2,16.5,2.1,2.2,10.7,12.8,22.0,27.2,0.3,0.6,12.0,13.6,15.3,17.3,1.1,1.2,9.1,9.9,1.0039,33.9,28.5,33.8,37.5,2.96,3.726
"2022-01-11 - VAN 2, FLA 5",FLA,2022-01-11,VAN,2,FLA,5,Won,2.0,54.3,64.1,41.9,48.2,3.4,4.1,13.3,16.1,1.8,2.3,10.4,12.2,23.0,27.7,0.4,0.6,12.5,13.7,14.8,17.0,1.2,1.2,9.0,10.0,1.0097,33.6,28.1,33.1,37.1,2.972,3.694
"2022-01-14 - DAL 1, FLA 7",FLA,2022-01-14,DAL,1,FLA,7,Won,2.0,56.7,66.2,43.3,48.8,3.5,4.3,14.3,16.6,1.9,2.6,11.8,12.8,23.4,27.1,0.4,0.7,13.1,13.1,15.0,18.9,1.2,1.0,8.9,10.3,1.0157,35.7,29.3,35.5,37.4,3.146,3.775
"2022-01-15 - CBJ 2, FLA 9",FLA,2022-01-15,CBJ,2,FLA,9,Won,0.0,56.8,66.8,43.6,48.8,3.3,4.8,14.9,16.5,1.9,3.1,11.9,13.1,23.3,25.7,0.3,0.6,13.6,12.2,14.7,20.6,1.1,1.1,8.9,11.1,1.0354,36.1,29.6,37.1,38.2,3.232,3.7039999999999997
"2022-01-18 - FLA 1, CGY 5",FLA,2022-01-18,FLA,1,CGY,5,Won,2.0,56.0,67.0,42.8,50.0,2.7,5.5,13.7,17.7,1.5,3.2,10.8,14.1,24.1,25.4,0.3,0.8,14.0,12.5,14.5,20.1,0.9,1.5,9.0,11.3,1.0616999999999999,35.3,28.2,37.8,39.8,3.023,3.893
"2022-01-20 - FLA 6, EDM 0",FLA,2022-01-20,FLA,6,EDM,0,Lost,1.0,56.0,66.1,42.6,49.6,2.8,5.5,13.9,17.2,1.6,3.2,11.1,13.4,23.4,24.9,0.4,0.8,13.9,12.3,15.2,20.4,0.8,1.5,9.1,10.8,1.0594999999999999,35.3,29.1,37.6,38.5,3.085,3.8340000000000005
"2022-01-21 - FLA 2, VAN 1",FLA,2022-01-21,FLA,2,VAN,1,Lost,0.0,59.7,66.0,44.6,49.1,2.5,5.7,14.1,16.5,1.4,3.3,10.9,13.2,26.0,24.7,0.4,0.9,15.0,12.3,15.2,21.1,0.7,1.5,8.6,10.6,1.0775000000000001,36.0,29.3,37.6,38.1,3.1159999999999997,3.626
"2022-01-23 - FLA 3, SEA 5",FLA,2022-01-23,FLA,3,SEA,5,Won,1.0,58.3,66.9,43.2,49.5,2.3,4.9,13.2,15.5,1.4,2.6,10.4,12.0,25.4,25.1,0.4,0.8,14.6,12.4,15.1,22.5,0.5,1.5,8.2,11.4,1.0596999999999999,34.6,28.3,38.0,37.8,2.989,3.5629999999999997
"2022-01-25 - FLA 5, WPG 3",FLA,2022-01-25,FLA,5,WPG,3,Lost,1.0,59.1,66.6,44.2,48.3,2.6,4.7,13.4,14.0,1.5,2.3,10.1,10.2,25.2,25.0,0.5,0.9,14.2,12.4,16.1,23.2,0.6,1.5,8.8,11.2,1.0481,34.4,29.5,37.2,36.1,3.09,3.34
"2022-01-27 - VGK 1, FLA 4",FLA,2022-01-27,VGK,1,FLA,4,Won,1.0,57.2,64.2,43.3,47.7,2.7,4.6,12.9,13.5,1.6,2.4,9.5,9.8,25.8,24.6,0.5,0.9,14.2,11.7,14.0,22.2,0.6,1.3,7.8,11.1,1.0459,33.0,26.9,35.7,34.8,2.897,3.2350000000000003
"2022-01-29 - SJ 4, FLA 5",FLA,2022-01-29,SJ,4,FLA,5,Won,1.0,56.0,62.3,42.3,45.9,2.3,4.5,12.5,13.0,1.2,2.6,9.3,9.6,24.9,22.8,0.5,0.7,13.2,11.0,14.6,22.3,0.6,1.2,8.0,11.1,1.0564,31.9,27.1,35.3,33.8,2.858,3.3650000000000007
"2022-01-31 - FLA 8, CBJ 4",FLA,2022-01-31,FLA,8,CBJ,4,Lost,1.0,55.1,64.9,42.3,47.0,2.4,4.6,13.3,14.5,1.4,2.6,10.4,11.3,23.6,22.7,0.5,0.7,12.9,10.9,14.4,23.0,0.5,1.3,7.9,10.9,1.0546000000000002,32.6,27.7,37.5,35.2,2.9850000000000003,3.614
"2022-02-01 - FLA 2, NYR 5",FLA,2022-02-01,FLA,2,NYR,5,Won,0.0,53.8,65.8,41.8,48.0,2.6,4.9,12.2,14.6,1.5,2.7,9.5,11.6,24.2,24.4,0.5,0.6,13.0,11.6,14.4,22.0,0.6,1.6,8.1,11.4,1.0488,31.8,26.6,36.6,36.6,2.918,3.7299999999999995
"2022-02-16 - FLA 3, CAR 2",FLA,2022-02-16,FLA,3,CAR,2,Lost,14.0,55.3,65.6,42.6,48.7,3.0,4.4,12.3,14.2,1.7,2.3,9.6,10.9,24.6,24.9,0.5,0.6,13.1,12.3,15.1,22.3,0.8,1.5,8.1,11.6,1.0254999999999999,32.3,27.4,36.5,36.3,3.0029999999999997,3.7090000000000005
