Game,Team,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2021-12-17 - VGK 3, NYR 2",VGK,0.0,54.9,61.3,39.6,46.5,3.0,4.5,10.8,11.4,1.6,1.9,7.4,9.2,25.0,25.6,0.6,0.5,11.7,14.3,14.8,19.0,0.8,1.9,6.2,10.1,1.0221,27.2,25.6,30.4,35.2,2.504,3.321
"2021-12-19 - VGK 4, NYI 3",VGK,1.0,53.7,62.2,39.4,46.8,3.0,4.2,11.2,11.9,1.6,1.9,7.5,9.2,23.9,26.8,0.6,0.6,12.1,14.9,14.5,18.4,0.8,1.6,5.8,9.3,1.0148,27.3,25.7,30.3,34.7,2.508,3.2920000000000003
"2021-12-21 - TB 4, VGK 3",VGK,1.0,53.5,60.6,39.6,46.1,3.0,4.3,11.3,11.5,1.6,1.9,7.4,9.1,23.0,26.9,0.6,0.7,11.8,15.2,15.3,17.6,0.7,1.6,6.3,9.0,1.0189,27.5,26.6,29.1,34.3,2.4490000000000003,3.146
"2021-12-28 - VGK 6, LA 3",VGK,6.0,52.6,59.8,38.3,46.2,2.8,4.1,11.3,11.1,1.7,1.7,7.1,8.9,22.8,26.5,0.4,0.7,11.6,15.4,14.8,18.0,0.6,1.6,5.4,9.3,1.0100000000000002,26.0,26.1,29.1,34.5,2.315,3.164
"2021-12-31 - ANA 1, VGK 3",VGK,2.0,52.6,59.3,37.9,45.9,3.0,4.0,12.5,11.8,1.9,2.0,7.8,9.5,21.4,25.5,0.4,0.5,11.1,14.4,15.2,18.1,0.6,1.4,5.0,9.2,1.0026,25.7,27.7,29.9,34.0,2.47,3.186
"2022-01-02 - WPG 5, VGK 4",VGK,1.0,50.4,61.6,36.5,48.1,2.9,4.0,12.7,12.2,2.0,2.0,7.9,9.6,19.7,26.0,0.4,0.5,10.2,15.1,14.8,19.5,0.4,1.4,5.0,10.1,1.0003,24.8,27.5,31.7,35.7,2.437,3.298
"2022-01-04 - NSH 3, VGK 2",VGK,1.0,52.7,62.3,37.9,48.9,3.0,3.9,14.1,13.5,2.0,2.3,8.9,10.1,19.2,26.5,0.3,0.5,9.9,15.6,16.3,18.7,0.6,1.0,5.9,9.3,1.0017999999999998,26.2,30.4,32.2,35.8,2.714,3.418
"2022-01-06 - NYR 1, VGK 5",VGK,1.0,52.7,62.6,37.9,49.1,2.9,3.8,13.5,13.7,2.0,2.2,8.4,9.9,19.4,27.6,0.3,0.6,10.0,15.8,16.4,18.0,0.5,0.9,6.3,9.2,1.0041,26.3,29.9,31.7,35.7,2.6990000000000003,3.4850000000000003
"2022-01-08 - CHI 2, VGK 1",VGK,1.0,50.7,63.7,36.6,49.4,2.6,3.7,13.5,13.4,1.6,2.2,8.0,9.9,18.4,28.3,0.4,0.5,9.6,15.6,15.7,18.5,0.5,1.0,6.4,9.3,1.0115,25.6,29.2,31.9,35.6,2.594,3.391
"2022-01-11 - TOR 4, VGK 3",VGK,2.0,50.6,65.0,36.4,49.5,2.7,3.4,13.4,13.6,1.5,2.1,7.8,9.9,18.1,28.3,0.5,0.5,9.4,15.8,16.2,19.4,0.6,0.8,6.9,9.8,0.9934,25.3,29.6,33.0,36.2,2.612,3.4
"2022-01-17 - PIT 5, VGK 3",VGK,5.0,49.5,64.9,34.9,49.1,2.7,3.2,12.6,14.0,1.6,2.1,7.6,10.1,17.5,28.5,0.5,0.5,9.1,16.4,16.0,18.9,0.5,0.6,6.5,9.4,0.9805,24.5,28.6,32.9,36.6,2.524,3.343
"2022-01-20 - MTL 3, VGK 4",VGK,2.0,50.4,64.6,35.4,48.8,3.0,3.3,13.3,13.5,1.7,2.2,8.5,9.8,17.0,28.3,0.4,0.5,8.2,15.9,16.4,19.4,0.7,0.6,7.0,9.7,0.9787,25.3,29.7,32.9,36.2,2.773,3.28
"2022-01-24 - VGK 1, WSH 0",VGK,3.0,49.8,68.3,34.9,51.5,3.0,3.4,13.1,14.9,1.7,2.3,8.3,10.8,17.2,30.0,0.4,0.3,8.2,16.6,15.6,19.4,0.8,0.8,6.6,9.7,0.9757,24.8,28.7,34.3,38.1,2.837,3.522
"2022-01-25 - VGK 3, CAR 4",VGK,0.0,51.0,67.9,36.3,51.1,2.6,3.2,13.6,14.9,1.5,2.2,8.9,10.4,18.0,31.2,0.3,0.3,8.8,16.9,15.6,17.9,0.7,0.7,7.0,8.6,0.9928,26.3,29.2,32.8,36.9,3.006,3.54
"2022-01-27 - VGK 1, FLA 4",VGK,1.0,51.9,67.8,36.8,51.0,2.7,2.9,13.6,14.7,1.6,1.9,9.2,10.0,18.4,31.2,0.3,0.4,8.6,16.8,15.6,17.3,0.7,0.6,7.2,8.7,0.9787,26.6,29.2,32.0,37.1,3.06,3.467
"2022-01-29 - VGK 3, TB 2",VGK,1.0,54.1,65.0,38.6,48.4,3.0,2.7,14.2,13.9,1.9,1.7,9.8,9.3,19.4,30.2,0.3,0.5,9.3,15.9,15.9,16.5,0.7,0.5,7.6,8.1,0.9698,28.2,30.1,30.4,35.1,3.39,3.245
"2022-02-01 - BUF 2, VGK 5",VGK,2.0,52.9,61.1,38.1,45.4,2.7,2.5,13.6,13.1,1.7,1.5,9.4,9.2,19.7,28.1,0.4,0.5,9.5,14.6,15.4,15.7,0.5,0.5,7.2,7.7,0.9751,27.4,29.0,28.8,33.2,3.25,3.069
"2022-02-08 - VGK 4, EDM 0",VGK,6.0,54.4,59.9,38.8,44.9,2.6,2.8,13.8,13.4,1.6,1.7,10.0,9.8,20.6,26.2,0.4,0.4,9.8,13.0,16.2,16.2,0.5,0.7,6.9,7.7,0.99,28.0,30.0,29.6,32.4,3.3,3.187
"2022-02-09 - VGK 0, CGY 6",VGK,0.0,56.1,58.4,39.5,43.6,2.5,2.7,13.6,13.1,1.6,1.5,10.4,9.6,21.4,24.5,0.3,0.4,9.6,12.1,17.0,17.0,0.5,0.8,7.2,8.3,0.995,28.8,30.6,30.1,31.7,3.3260000000000005,3.071
"2022-02-16 - COL 2, VGK 0",VGK,6.0,56.7,56.2,40.3,43.1,2.9,2.6,14.5,13.4,2.0,1.5,11.4,10.1,20.0,22.9,0.2,0.3,9.3,11.2,18.1,16.2,0.6,0.8,7.5,8.1,0.9831,30.0,32.6,29.6,31.4,3.4560000000000004,3.118
"2022-02-18 - LA 4, VGK 3",VGK,1.0,58.3,56.9,41.4,43.2,2.8,2.3,14.9,13.2,1.7,1.3,11.5,9.5,21.1,22.9,0.4,0.3,9.6,11.2,18.4,17.0,0.6,0.7,7.8,8.2,0.9829,30.7,33.3,30.2,30.9,3.4820000000000007,3.081
"2022-02-20 - VGK 4, SJ 1",VGK,1.0,59.9,55.8,42.1,42.5,2.7,2.3,14.6,13.0,1.8,1.2,10.6,9.3,22.0,22.7,0.5,0.4,10.1,11.3,19.1,16.1,0.4,0.7,7.7,8.0,0.9845,30.1,33.7,29.1,30.7,3.3840000000000003,3.0490000000000004
"2022-02-25 - VGK 1, ARI 3",VGK,4.0,62.2,53.5,43.6,40.5,2.5,2.3,14.5,11.8,1.7,1.1,10.6,8.1,23.8,20.8,0.5,0.5,11.4,10.4,19.9,17.5,0.3,0.6,7.5,8.4,0.9968,31.0,34.4,29.3,28.9,3.354,2.895
"2022-02-26 - COL 3, VGK 2",VGK,0.0,62.0,55.9,43.2,42.7,2.8,2.3,14.0,13.0,1.9,1.1,10.2,8.6,23.5,20.5,0.6,0.5,11.1,10.0,20.2,18.7,0.3,0.6,7.9,9.5,0.9863,30.8,34.2,31.7,30.4,3.3300000000000005,2.9850000000000003
"2022-03-01 - SJ 1, VGK 3",VGK,2.0,59.3,57.9,41.3,44.0,2.7,2.2,12.9,12.8,1.6,1.1,9.4,8.4,22.6,22.4,0.6,0.4,10.8,11.2,19.8,19.2,0.5,0.6,8.1,9.6,0.9806,29.9,32.7,32.0,31.1,3.1740000000000004,2.971
"2022-03-03 - BOS 5, VGK 2",VGK,1.0,57.7,58.3,39.6,43.9,2.4,2.4,12.2,12.9,1.2,1.2,8.5,8.7,22.2,22.2,0.6,0.3,10.7,11.4,19.1,19.2,0.6,0.8,7.4,9.7,0.9929,28.4,31.3,32.1,31.7,2.806,3.079
"2022-03-04 - VGK 5, ANA 4",VGK,0.0,58.0,60.3,39.5,45.0,2.7,2.4,11.4,12.4,1.5,1.1,8.2,8.3,23.0,23.9,0.7,0.4,11.0,12.6,18.3,19.5,0.5,0.8,7.3,9.7,0.9841,29.1,29.7,31.9,32.6,2.9170000000000003,3.097
"2022-03-06 - OTT 1, VGK 2",VGK,1.0,56.9,59.6,38.9,44.7,2.9,2.4,11.3,11.3,1.6,1.0,8.0,7.5,22.5,24.6,0.8,0.4,11.0,13.6,17.8,19.1,0.5,0.9,6.9,9.6,0.9737,28.3,29.1,30.4,32.6,2.83,2.88
"2022-03-08 - VGK 1, PHI 2",VGK,1.0,57.0,61.4,40.1,46.0,3.0,2.2,11.1,11.0,1.7,1.1,7.9,7.4,22.6,26.5,0.8,0.4,11.4,14.7,17.7,18.7,0.5,0.6,7.8,9.6,0.9617,29.5,28.8,29.7,34.0,2.871,2.879
"2022-03-10 - VGK 1, BUF 3",VGK,1.0,56.2,66.0,38.7,49.0,2.6,2.3,10.4,12.2,1.4,1.2,6.9,8.1,22.8,28.6,0.9,0.4,11.2,16.0,17.1,19.6,0.3,0.6,7.7,9.7,0.9725,28.3,27.5,31.8,36.0,2.714,3.141
