Game,Team,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2021-03-28 - NJ 1, BOS 0",BOS,0.0,49.4,54.7,37.8,43.4,1.9,2.3,9.7,6.6,0.8,0.9,7.1,5.4,22.4,28.0,0.5,1.0,12.3,15.1,14.2,17.5,0.6,0.4,7.0,10.3,1.0071,28.3,23.9,24.1,32.4,2.316,2.108
"2021-03-30 - NJ 4, BOS 5",BOS,1.0,49.4,57.1,37.7,45.1,1.9,1.8,9.2,6.3,0.9,0.7,6.6,5.2,23.2,30.9,0.5,0.9,12.6,17.1,13.7,17.6,0.5,0.2,6.8,10.2,0.9868,28.0,22.9,23.9,33.9,2.211,2.126
"2021-04-01 - PIT 4, BOS 1",BOS,1.0,49.9,58.5,38.6,46.6,2.2,2.2,9.3,6.8,1.0,0.8,7.0,5.4,23.0,31.2,0.5,1.1,12.6,16.9,14.3,18.3,0.7,0.3,7.3,11.0,0.9877,29.0,23.6,25.1,34.7,2.294,2.26
"2021-04-03 - PIT 5, BOS 7",BOS,1.0,49.9,58.1,38.8,46.6,2.5,2.2,9.4,6.5,1.3,0.8,7.2,5.1,23.5,32.0,0.5,1.0,12.4,17.8,13.7,16.9,0.6,0.4,6.9,9.9,0.9742,28.6,23.1,23.4,34.5,2.365,2.2220000000000004
"2021-04-05 - PHI 3, BOS 2",BOS,1.0,48.0,58.1,37.5,46.5,3.0,2.5,9.6,6.7,1.6,0.9,7.5,5.3,21.7,31.7,0.5,0.9,11.9,17.5,13.3,17.0,0.8,0.6,7.0,10.2,0.9665,28.7,22.9,23.7,34.6,2.314,2.331
"2021-04-06 - BOS 4, PHI 2",BOS,0.0,47.7,59.6,37.5,48.3,2.9,2.7,9.8,7.5,1.7,1.0,7.7,6.1,21.6,31.5,0.4,0.9,11.6,17.3,13.1,17.7,0.7,0.7,7.3,10.6,0.9761,28.6,22.9,25.2,35.7,2.291,2.452
"2021-04-08 - BOS 4, WSH 2",BOS,1.0,50.6,57.9,40.0,46.1,2.7,3.0,10.5,8.1,1.7,1.3,7.8,6.6,23.6,29.5,0.3,0.9,12.7,15.7,13.6,16.6,0.6,0.7,7.7,9.6,0.9998,30.2,24.1,24.7,34.0,2.329,2.481
"2021-04-10 - BOS 2, PHI 3",BOS,1.0,51.7,57.6,40.1,46.3,2.8,3.2,10.1,8.1,1.6,1.4,7.4,6.4,23.5,29.0,0.4,0.9,12.5,15.5,14.8,16.9,0.7,0.8,8.0,9.9,1.003,30.0,24.9,25.0,33.9,2.355,2.489
"2021-04-11 - WSH 8, BOS 1",BOS,0.0,51.9,57.6,39.4,45.7,3.0,3.0,9.4,8.3,1.8,1.1,7.2,6.4,24.1,28.9,0.3,0.8,12.5,15.2,15.0,16.6,0.8,1.0,8.2,9.6,0.9896,29.9,24.4,24.9,33.4,2.241,2.463
"2021-04-13 - BUF 2, BOS 3",BOS,1.0,53.0,57.6,40.9,46.1,3.4,2.8,9.8,8.5,2.1,1.2,7.5,6.6,24.6,29.8,0.2,0.6,12.8,15.5,15.4,15.2,1.0,0.9,8.3,9.1,0.9736,30.5,25.2,23.7,33.7,2.333,2.481
"2021-04-15 - NYI 1, BOS 4",BOS,1.0,53.6,58.3,40.8,46.3,3.4,2.7,9.8,9.0,1.9,1.1,7.4,6.9,24.6,30.0,0.4,0.5,12.5,15.2,16.1,15.1,1.0,1.0,8.4,8.7,0.9699,30.1,25.9,24.1,33.5,2.3240000000000003,2.499
"2021-04-16 - NYI 0, BOS 3",BOS,0.0,53.0,58.9,40.5,46.4,3.4,3.1,9.2,9.5,1.8,1.2,7.0,7.4,24.4,28.7,0.5,0.6,12.1,14.5,16.3,16.4,1.0,1.2,8.5,9.5,0.9778,29.5,25.5,25.9,34.0,2.256,2.665
"2021-04-18 - WSH 3, BOS 6",BOS,1.0,52.3,55.7,39.7,43.3,3.0,3.0,8.8,9.2,1.6,1.3,6.6,7.4,24.2,27.5,0.5,0.5,11.5,14.0,16.3,14.9,0.8,1.1,8.7,8.2,0.9916,28.5,25.1,24.1,32.0,2.211,2.567
"2021-04-20 - BOS 2, BUF 0",BOS,1.0,52.3,54.4,40.0,42.3,2.9,3.5,8.4,9.6,1.4,1.7,6.4,7.7,24.4,25.4,0.6,0.6,12.8,12.9,16.5,15.6,0.9,1.1,8.5,8.8,1.0181,29.5,24.9,25.2,31.7,2.191,2.707
"2021-04-22 - BOS 5, BUF 1",BOS,1.0,53.5,56.9,40.9,44.0,2.4,3.0,9.0,10.9,1.1,1.6,6.9,8.8,25.5,26.3,0.6,0.6,13.4,13.6,16.1,15.8,0.7,0.8,8.0,8.3,1.0159,29.9,25.1,26.7,33.0,2.2920000000000003,2.8280000000000003
"2021-04-23 - BOS 4, BUF 6",BOS,0.0,53.2,57.2,40.6,44.4,2.2,3.3,8.8,10.8,1.0,1.6,6.6,8.5,25.8,27.8,0.6,0.7,14.2,15.3,15.5,15.0,0.6,1.0,7.2,7.9,1.0282,29.7,24.3,25.8,33.9,2.262,2.8080000000000003
"2021-04-25 - BOS 0, PIT 1",BOS,1.0,50.2,59.4,38.8,46.5,2.6,3.3,8.8,10.7,1.1,1.4,7.1,8.1,23.7,28.9,0.7,0.7,12.9,16.5,14.4,16.2,0.7,1.2,7.1,8.6,1.01,28.9,23.2,26.9,35.3,2.297,2.835
"2021-04-27 - BOS 3, PIT 1",BOS,1.0,49.6,58.3,38.6,45.5,2.5,2.9,9.0,10.0,1.1,1.2,7.4,7.6,24.0,28.9,0.6,0.6,12.8,16.9,14.1,15.7,0.7,1.1,6.8,8.5,1.0002,28.5,23.1,25.7,35.1,2.254,2.708
"2021-04-29 - BUF 2, BOS 5",BOS,1.0,50.0,57.4,38.6,45.4,2.3,3.0,9.0,10.0,0.9,1.3,7.4,7.8,23.2,28.1,0.6,0.6,12.6,16.6,15.0,15.6,0.7,1.1,7.2,8.4,1.0128,28.8,24.0,25.6,35.0,2.351,2.75
"2021-05-01 - BUF 2, BOS 6",BOS,1.0,49.6,57.8,37.8,46.0,1.7,3.4,8.8,10.5,0.6,1.4,7.4,8.2,23.0,27.9,0.6,0.7,12.6,16.7,14.9,15.8,0.4,1.2,7.0,8.4,1.0402,28.6,23.7,26.3,35.5,2.291,2.8080000000000003
"2021-05-03 - BOS 3, NJ 0",BOS,1.0,47.9,57.2,36.9,46.3,1.7,3.8,8.6,10.4,0.7,1.7,7.3,8.3,22.7,26.6,0.4,0.7,12.6,16.6,13.9,16.5,0.5,1.3,6.9,9.2,1.0464,28.2,22.5,26.9,36.4,2.271,2.899
"2021-05-04 - BOS 3, NJ 4",BOS,0.0,47.9,55.9,36.4,46.0,1.6,3.7,9.0,10.4,0.7,1.6,7.6,8.4,22.1,25.5,0.3,0.7,12.3,16.0,14.3,16.4,0.5,1.3,6.8,9.3,1.049,27.9,23.3,26.8,36.1,2.287,2.868
