Game,Team,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2021-03-13 - NYR 4, BOS 0",NYR,1.0,56.1,48.1,43.8,36.5,3.0,3.2,9.8,10.0,1.3,1.6,6.6,7.1,27.1,22.1,0.9,0.7,13.9,11.0,15.5,12.4,0.6,0.7,7.0,5.8,1.0252,30.0,25.3,22.4,25.8,2.511,2.4799999999999995
"2021-03-15 - PHI 5, NYR 4",NYR,1.0,54.4,49.4,42.0,37.6,2.9,3.2,9.3,9.8,1.3,1.5,6.3,7.3,26.8,23.1,0.8,0.7,13.4,11.3,14.9,12.7,0.6,0.9,7.1,5.9,1.0243,29.1,24.2,22.5,26.7,2.415,2.454
"2021-03-17 - PHI 0, NYR 9",NYR,1.0,51.3,49.6,40.3,37.5,3.0,3.3,9.0,9.1,1.4,1.3,6.3,6.8,26.0,23.4,0.9,0.8,13.6,11.0,13.4,13.4,0.5,1.1,6.3,6.4,1.0234,28.2,22.4,22.5,26.4,2.202,2.338
"2021-03-19 - NYR 1, WSH 2",NYR,1.0,49.8,47.6,39.1,35.6,2.8,3.6,8.0,8.3,1.2,1.4,6.0,6.4,25.4,21.9,0.9,0.8,13.2,10.9,13.4,14.0,0.5,1.3,6.4,6.9,1.0428000000000002,27.5,21.4,22.3,25.9,2.035,2.205
"2021-03-20 - NYR 3, WSH 1",NYR,0.0,48.7,48.7,37.6,37.4,2.6,3.6,7.7,8.7,1.3,1.4,5.5,6.6,24.8,22.2,0.8,0.8,12.1,11.3,13.6,14.2,0.4,1.3,6.5,7.3,1.041,25.7,21.3,22.9,27.1,1.987,2.315
"2021-03-22 - BUF 3, NYR 5",NYR,1.0,49.7,48.9,38.0,37.8,2.5,3.6,7.4,8.8,1.3,1.4,5.5,6.6,25.3,22.3,0.7,0.7,12.5,11.4,14.3,14.1,0.4,1.4,6.7,7.8,1.0421,26.2,21.7,22.9,27.7,2.0770000000000004,2.394
"2021-03-25 - NYR 8, PHI 3",NYR,2.0,47.0,52.8,35.1,40.3,2.7,3.5,6.8,10.3,1.4,1.7,5.1,7.6,23.2,22.9,0.7,0.6,11.5,11.7,14.1,15.6,0.5,1.1,6.4,8.4,1.01,24.5,20.9,25.9,29.8,1.982,2.73
"2021-03-27 - NYR 1, PHI 2",NYR,1.0,48.6,52.9,35.8,40.1,2.7,3.7,7.6,10.7,1.4,1.6,6.0,7.8,22.9,22.6,0.6,0.8,11.7,11.0,14.1,15.6,0.6,1.3,6.6,8.3,1.0292,26.2,21.7,26.3,29.2,2.08,2.675
"2021-03-28 - NYR 4, WSH 5",NYR,0.0,50.8,54.4,37.6,41.5,2.4,3.7,7.3,10.8,1.0,1.7,5.5,7.8,24.3,23.3,0.6,0.8,12.9,11.2,15.0,16.7,0.7,1.2,7.1,8.5,1.0445,27.5,22.3,27.5,29.3,2.113,2.761
"2021-03-30 - WSH 2, NYR 5",NYR,1.0,49.9,52.7,37.1,40.1,2.5,3.9,7.7,10.3,1.1,1.9,5.6,7.2,23.0,22.0,0.6,0.7,12.2,11.0,15.1,16.6,0.8,1.3,7.2,8.0,1.0509,27.0,22.8,26.9,27.8,2.127,2.6770000000000005
