Game,Team,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2021-03-02 - CAR 4, NSH 2",CAR,0.0,53.4,58.1,42.7,45.7,2.8,3.1,11.1,12.7,1.6,2.2,8.7,9.0,23.1,23.3,0.2,0.4,12.9,12.0,15.3,17.9,0.9,0.4,8.8,8.5,1.0085,31.8,26.4,30.6,31.3,2.93,3.061
"2021-03-04 - DET 2, CAR 5",CAR,1.0,52.6,58.8,43.1,46.4,2.7,3.2,10.9,13.0,1.6,2.1,8.9,9.3,23.1,24.2,0.3,0.4,13.6,12.4,14.9,17.5,0.7,0.5,8.9,8.7,1.0135999999999998,32.7,25.8,30.5,32.0,2.883,3.134
"2021-03-07 - FLA 2, CAR 4",CAR,2.0,52.6,58.9,43.0,46.0,2.6,3.0,10.3,12.2,1.3,1.6,8.6,8.6,22.3,23.8,0.3,0.5,12.8,12.4,16.1,18.2,0.9,0.6,9.4,8.8,1.0104,32.2,26.4,30.4,31.8,2.879,3.113
"2021-03-09 - NSH 2, CAR 3",CAR,1.0,51.5,58.0,41.7,44.8,2.4,3.1,10.8,11.6,1.1,1.5,8.7,8.4,21.6,24.0,0.3,0.6,12.0,12.5,15.2,18.1,0.9,0.7,8.9,8.2,1.0193,30.8,26.0,29.7,30.9,2.874,3.079
"2021-03-11 - NSH 1, CAR 5",CAR,1.0,52.9,57.4,41.8,43.5,2.3,2.9,10.9,11.7,1.1,1.5,8.3,8.3,22.3,23.6,0.4,0.5,11.9,12.1,15.6,17.9,0.7,0.7,8.7,8.4,1.0164,30.2,26.5,29.6,30.6,2.907,2.962
"2021-03-14 - CAR 2, DET 1",CAR,2.0,53.6,55.9,42.6,42.6,2.4,3.0,10.3,11.1,1.1,1.3,8.1,7.7,22.6,23.5,0.5,0.5,12.1,12.7,16.4,17.4,0.7,1.0,9.4,8.5,1.0183,31.1,26.7,28.5,30.4,2.943,2.7630000000000003
"2021-03-16 - CAR 2, DET 4",CAR,1.0,51.3,53.7,40.8,40.9,2.1,3.0,10.1,10.5,1.0,1.2,8.1,7.6,21.2,22.4,0.5,0.5,12.0,12.2,16.0,17.0,0.5,1.1,8.9,8.7,1.0276,30.5,26.1,27.5,30.0,2.732,2.566
"2021-03-18 - CBJ 3, CAR 2",CAR,1.0,52.3,55.3,41.3,42.4,2.2,3.2,10.5,10.3,1.0,1.3,8.6,7.5,21.9,25.3,0.5,0.6,12.0,13.9,16.0,16.2,0.5,1.1,8.2,8.3,1.0294,30.5,26.5,26.5,31.2,2.764,2.588
"2021-03-20 - CBJ 3, CAR 2",CAR,1.0,53.8,55.4,42.2,42.1,2.2,3.3,11.1,10.3,1.2,1.3,9.0,7.6,23.1,26.2,0.5,0.6,12.5,13.8,15.5,15.3,0.4,1.2,7.9,7.8,1.0366,31.1,26.6,25.6,30.7,2.816,2.553
"2021-03-22 - CAR 3, CBJ 0",CAR,1.0,54.2,56.9,41.9,42.3,2.1,3.2,10.3,10.2,0.9,1.3,8.4,7.5,23.4,27.9,0.6,0.5,12.8,14.5,16.1,15.4,0.5,1.2,8.5,7.7,1.0362,31.1,26.4,25.6,31.1,2.7350000000000003,2.578
"2021-03-25 - CAR 4, CBJ 3",CAR,2.0,51.9,56.4,39.5,41.6,1.9,3.2,8.9,10.5,0.7,1.4,6.9,7.8,23.1,26.7,0.6,0.4,12.4,13.6,15.2,15.9,0.5,1.2,7.8,8.0,1.0416,28.4,24.1,26.4,30.8,2.442,2.573
"2021-03-27 - TB 3, CAR 4",CAR,1.0,52.3,55.9,39.4,41.2,2.0,3.2,10.0,10.5,0.7,1.6,7.3,7.9,22.1,26.4,0.6,0.4,11.7,13.8,15.3,15.9,0.6,1.1,7.7,8.1,1.0364,28.2,25.3,26.4,31.3,2.567,2.601
