Game,Team,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2021-04-07 - VGK 1, STL 3",STL,1.0,53.3,52.3,40.5,38.8,3.2,1.5,12.2,8.9,2.0,1.0,8.1,7.2,22.7,24.7,1.0,0.2,11.6,13.0,14.4,14.8,0.1,0.2,7.8,7.7,0.9403,28.6,26.6,23.7,28.9,3.116,2.3120000000000003
"2021-04-09 - MIN 1, STL 9",STL,1.0,58.4,53.3,43.8,39.6,2.9,1.7,13.8,9.7,1.7,1.1,9.2,7.9,25.1,24.5,1.0,0.2,12.6,13.2,15.7,14.8,0.2,0.3,8.5,8.1,0.9586,31.3,29.5,24.5,30.4,3.3870000000000005,2.551
"2021-04-10 - MIN 2, STL 3",STL,0.0,56.9,52.3,42.2,39.3,2.9,2.5,12.8,9.5,1.8,1.4,8.7,7.9,24.6,23.7,1.0,0.3,12.4,13.2,14.8,14.7,0.1,0.7,8.4,8.3,0.9786,30.7,27.6,24.2,30.8,3.219,2.494
"2021-04-14 - COL 4, STL 3",STL,3.0,56.0,54.9,41.1,40.5,2.9,2.3,12.3,9.2,1.6,1.2,8.4,7.8,25.0,25.1,1.1,0.5,13.2,13.8,13.8,16.0,0.2,0.6,7.8,8.5,0.9645,30.6,26.1,25.2,31.7,3.158,2.4530000000000003
"2021-04-17 - STL 2, ARI 3",STL,2.0,54.9,57.3,39.8,42.9,2.8,2.5,11.5,9.6,1.3,1.1,7.8,8.0,24.6,26.3,1.0,0.6,13.0,14.7,14.1,16.7,0.5,0.8,8.2,9.1,0.967,29.9,25.6,26.3,33.5,2.9530000000000003,2.548
"2021-04-22 - COL 4, STL 2",STL,4.0,57.0,55.7,41.6,40.5,2.9,2.7,12.5,9.6,1.3,1.2,8.5,7.5,24.5,24.6,1.0,0.6,13.3,13.9,15.2,17.0,0.6,0.9,9.1,9.0,0.9839,31.7,27.7,26.6,32.0,3.115,2.4590000000000005
"2021-04-24 - COL 3, STL 5",STL,1.0,58.3,57.3,42.5,40.4,2.9,2.8,12.7,9.2,1.5,1.1,8.6,7.1,24.8,25.4,0.8,0.6,13.3,13.8,15.9,17.6,0.6,1.1,9.5,8.7,0.9912,32.2,28.6,26.8,31.3,3.088,2.42
"2021-04-26 - COL 1, STL 4",STL,1.0,60.5,56.1,44.4,39.7,2.9,3.1,13.1,8.7,1.3,1.1,9.2,6.7,26.2,25.3,0.8,0.7,13.3,13.7,16.8,17.0,0.8,1.3,9.6,8.3,1.0057,32.9,29.9,25.7,30.3,3.276,2.406
"2021-04-28 - STL 4, MIN 3",STL,1.0,61.1,53.9,44.4,38.8,2.7,3.3,13.2,8.6,1.1,1.1,9.0,6.6,26.4,24.3,0.7,0.7,13.3,13.1,16.5,16.7,0.9,1.5,8.9,8.5,1.0229,32.2,29.7,25.3,29.6,3.213,2.349
"2021-04-29 - STL 5, MIN 4",STL,0.0,60.4,55.3,44.0,39.7,2.8,3.6,13.0,8.1,1.2,1.2,8.6,6.2,25.8,25.5,0.7,0.7,12.9,13.6,17.0,17.0,0.9,1.7,9.2,8.8,1.0274,31.7,30.0,25.1,30.0,3.061,2.329
