Game,Team,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2023-01-15 - ARI 1, WPG 2",ARI,0.0,59.6,50.6,45.8,37.1,3.9,2.7,13.3,11.2,2.4,1.2,10.0,7.7,24.6,19.6,0.6,0.3,13.9,10.2,17.8,15.6,0.6,1.1,8.4,8.7,0.9808,33.6,31.1,26.8,27.8,3.378,2.562
"2023-01-17 - DET 3, ARI 4",ARI,1.0,58.4,50.1,45.3,36.6,3.8,2.2,13.3,10.7,2.4,1.1,10.3,7.4,24.2,20.0,0.5,0.1,13.4,9.7,17.2,15.2,0.6,0.9,7.8,8.2,0.9687,32.9,30.5,25.9,26.6,3.362,2.421
"2023-01-19 - WSH 4, ARI 0",ARI,1.0,59.0,51.8,46.0,37.2,3.8,1.9,13.5,11.1,2.4,1.0,10.6,7.6,24.3,20.6,0.5,0.0,13.7,9.7,17.5,15.8,0.6,0.9,7.8,8.1,0.9575,33.7,31.0,26.9,26.6,3.439,2.446
"2023-01-21 - ARI 0, DAL 4",ARI,1.0,59.4,51.8,45.7,37.1,3.7,1.6,12.9,11.2,2.5,0.9,10.2,7.3,23.9,21.2,0.4,0.0,13.1,10.0,18.1,15.2,0.5,0.7,8.5,7.7,0.95,33.5,31.0,26.4,26.1,3.462,2.367
"2023-01-22 - VGK 1, ARI 4",ARI,0.0,59.8,50.8,46.4,36.5,3.6,1.3,13.1,10.2,2.6,0.7,10.2,6.8,23.5,20.8,0.3,0.0,12.8,9.9,18.8,15.2,0.4,0.6,9.2,7.9,0.9449,33.7,31.9,25.4,25.8,3.514,2.401
"2023-01-24 - ANA 5, ARI 2",ARI,1.0,60.4,51.1,46.9,37.2,3.1,1.5,13.3,10.4,2.2,0.7,10.2,6.7,23.6,20.5,0.2,0.0,13.2,9.7,19.3,15.6,0.4,0.8,9.3,8.1,0.9685,33.9,32.6,26.0,25.8,3.4810000000000003,2.596
"2023-01-26 - STL 0, ARI 5",ARI,1.0,61.1,54.3,47.8,39.7,3.4,1.7,13.9,11.0,2.3,0.9,10.5,6.9,23.6,21.7,0.3,0.0,13.3,10.6,19.0,16.9,0.6,0.8,9.5,8.8,0.9682,35.0,32.9,27.9,27.5,3.7,2.788
"2023-01-28 - ARI 1, ANA 2",ARI,1.0,61.6,54.0,48.3,39.7,3.0,2.1,13.7,11.3,2.1,1.3,10.5,7.1,23.2,21.8,0.2,0.0,12.8,10.8,20.0,15.9,0.6,0.8,10.4,8.5,0.9975,35.5,33.7,27.2,27.7,3.606,2.74
"2023-02-06 - MIN 2, ARI 3",ARI,8.0,63.8,54.3,50.2,40.6,2.8,2.0,14.9,12.5,1.8,1.3,11.2,8.3,24.0,22.0,0.1,0.0,12.9,10.8,19.9,15.1,0.8,0.7,10.6,8.0,1.0012,36.7,34.8,27.6,28.2,3.68,2.901
"2023-02-10 - ARI 3, CHI 4",ARI,3.0,62.6,55.0,48.8,41.8,2.5,2.0,14.1,13.6,1.4,1.2,10.3,8.8,23.4,20.7,0.2,0.0,12.5,10.4,19.9,15.7,0.9,0.8,10.7,8.3,1.0041,35.5,34.0,29.3,28.9,3.375,3.079
