Game,Team,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2021-01-13 - CHI 1, TB 5",CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-15 - CHI 2, TB 5",CHI,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-17 - CHI 2, FLA 5",CHI,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-19 - CHI 4, FLA 5",CHI,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-22 - DET 1, CHI 4",CHI,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-24 - DET 2, CHI 6",CHI,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-26 - CHI 2, NSH 3",CHI,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-27 - CHI 1, NSH 2",CHI,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-29 - CBJ 2, CHI 1",CHI,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-31 - CBJ 1, CHI 3",CHI,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-02-02 - CAR 4, CHI 3",CHI,1.0,55.0,51.2,42.5,38.0,3.0,2.6,10.6,9.0,1.4,1.2,8.9,8.1,22.8,21.8,0.7,0.6,13.9,12.2,18.7,15.9,0.9,0.7,9.8,9.2,0.9934,33.5,29.3,24.9,30.7,2.716,2.427
"2021-02-04 - CAR 4, CHI 6",CHI,1.0,57.5,52.6,43.3,39.0,2.8,2.8,11.1,9.9,1.3,1.4,9.3,8.6,24.3,22.9,0.6,0.5,14.1,12.8,18.6,15.6,0.9,0.8,9.6,9.1,1.006,34.3,29.7,25.5,31.7,2.7190000000000003,2.482
"2021-02-07 - CHI 2, DAL 1",CHI,2.0,59.3,53.4,43.0,38.9,2.7,3.2,11.4,10.2,1.4,1.7,9.4,8.7,25.3,23.4,0.4,0.6,14.4,12.7,18.1,15.0,0.9,0.8,8.6,8.7,1.0195,34.0,29.5,25.2,31.5,2.729,2.555
"2021-02-09 - CHI 2, DAL 1",CHI,1.0,60.2,53.7,43.2,39.8,2.3,3.2,11.1,11.0,1.4,1.9,9.1,9.1,25.7,23.2,0.1,0.5,14.0,12.8,19.0,15.0,0.8,0.7,9.0,8.6,1.0292,33.5,30.1,26.0,32.0,2.721,2.619
"2021-02-11 - CBJ 6, CHI 5",CHI,1.0,61.6,53.0,44.3,39.1,1.9,3.0,10.8,11.2,1.2,2.1,8.9,8.9,26.8,22.4,0.1,0.4,14.8,12.3,19.4,14.4,0.6,0.4,8.6,8.5,1.0388,34.0,30.2,25.6,31.3,2.661,2.609
"2021-02-13 - CBJ 2, CHI 3",CHI,1.0,63.0,52.8,46.0,38.8,2.4,3.1,11.1,11.5,1.5,2.2,8.9,9.1,28.1,22.6,0.2,0.3,15.5,12.4,19.3,14.1,0.7,0.6,9.1,8.3,1.033,35.2,30.4,25.6,31.1,2.73,2.569
"2021-02-15 - CHI 3, DET 2",CHI,1.0,62.5,52.9,46.1,38.2,2.4,2.8,11.5,10.8,1.5,2.0,9.3,8.5,27.4,21.9,0.2,0.3,15.2,11.9,19.1,15.3,0.7,0.5,9.4,8.8,1.0265,35.6,30.6,26.1,30.7,2.714,2.5
"2021-02-17 - CHI 2, DET 0",CHI,1.0,60.9,53.8,45.3,39.0,2.3,2.9,11.3,11.0,1.4,2.0,8.8,8.7,26.9,22.2,0.2,0.4,14.8,12.4,17.6,15.8,0.7,0.5,9.0,8.7,1.0298,34.6,28.9,26.8,31.1,2.63,2.5360000000000005
"2021-02-19 - CHI 3, CAR 5",CHI,1.0,58.8,52.2,43.7,38.3,2.2,3.0,10.7,10.6,1.4,2.0,8.1,8.4,26.2,21.4,0.2,0.4,14.2,12.0,16.7,15.4,0.6,0.5,8.9,8.9,1.0365,33.3,27.4,26.0,30.7,2.575,2.543
"2021-02-23 - CHI 6, CBJ 5",CHI,3.0,61.6,50.7,46.2,38.2,2.5,3.2,11.2,10.0,1.5,2.0,8.2,7.9,27.3,21.2,0.2,0.4,15.2,12.0,17.6,15.2,0.7,0.7,8.9,9.2,1.0379999999999998,34.4,28.8,25.2,30.4,2.842,2.496
"2021-02-25 - CHI 2, CBJ 0",CHI,1.0,60.8,51.2,46.0,38.5,2.9,3.4,11.5,10.1,1.5,2.1,8.4,7.9,26.9,21.3,0.4,0.3,15.0,11.5,17.1,15.6,0.9,0.9,8.5,9.4,1.0307,34.1,28.6,25.7,30.2,2.744,2.544
"2021-02-27 - DET 5, CHI 3",CHI,1.0,59.1,50.6,45.3,38.2,2.6,3.3,11.0,9.3,1.3,1.9,7.6,7.5,26.4,21.8,0.4,0.3,14.9,11.5,16.2,15.2,0.8,0.9,8.0,9.0,1.0363,32.6,27.2,24.5,29.6,2.689,2.548
"2021-02-28 - DET 2, CHI 7",CHI,0.0,56.5,51.4,44.7,38.7,2.7,3.0,10.4,9.3,1.4,1.6,7.3,7.1,25.4,21.1,0.4,0.2,14.8,11.4,15.4,16.7,0.8,1.0,8.1,9.7,1.0235999999999998,32.4,25.8,26.0,29.7,2.615,2.484
"2021-03-04 - TB 3, CHI 2",CHI,3.0,57.6,51.2,45.9,38.1,2.8,3.5,10.7,9.1,1.4,1.7,7.4,7.0,25.8,20.6,0.5,0.2,15.8,11.1,15.6,17.0,0.8,1.4,8.3,9.9,1.0386,33.9,26.3,26.1,29.4,2.69,2.467
"2021-03-05 - TB 3, CHI 4",CHI,0.0,56.2,53.6,44.4,38.9,3.0,3.5,10.2,9.5,1.3,1.6,7.2,7.7,25.2,21.4,0.5,0.2,15.3,11.4,15.9,18.6,1.1,1.5,9.1,9.8,1.0312,33.8,26.1,28.1,30.2,2.6420000000000003,2.514
"2021-03-07 - TB 6, CHI 3",CHI,1.0,57.9,54.6,45.0,39.6,2.7,3.3,11.0,9.3,1.3,1.4,8.1,7.4,24.4,21.4,0.4,0.2,14.0,11.1,17.5,19.4,0.9,1.5,9.4,10.0,1.0299,33.7,28.5,28.7,30.3,2.8,2.501
"2021-03-09 - CHI 1, DAL 6",CHI,1.0,59.6,53.9,46.5,39.3,3.1,3.3,11.5,9.9,1.3,1.5,8.3,7.9,25.2,20.6,0.6,0.2,14.5,10.8,17.9,18.7,1.1,1.4,9.6,9.3,1.0233,34.5,29.4,28.6,29.7,2.942,2.473
"2021-03-11 - CHI 4, DAL 2",CHI,1.0,60.0,52.9,46.6,38.5,3.5,3.1,11.9,9.5,1.5,1.4,9.0,7.6,25.2,20.1,0.7,0.2,14.5,10.3,18.2,18.0,1.2,1.3,9.8,9.5,1.006,35.3,30.1,27.5,29.5,3.101,2.414
"2021-03-13 - CHI 2, FLA 4",CHI,1.0,60.8,52.4,46.3,37.8,3.7,3.3,12.1,9.3,1.7,1.5,9.4,7.4,24.6,19.9,0.7,0.3,13.7,9.9,18.8,17.8,1.2,1.4,10.0,9.1,1.0166,35.4,30.9,27.1,28.5,3.071,2.416
