Game,Team,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2021-01-14 - CAR 3, DET 0",DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-16 - CAR 2, DET 4",DET,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-18 - CBJ 3, DET 2",DET,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-19 - CBJ 2, DET 3",DET,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-22 - DET 1, CHI 4",DET,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-24 - DET 2, CHI 6",DET,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-26 - DET 1, DAL 2",DET,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-28 - DET 3, DAL 7",DET,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-30 - FLA 3, DET 2",DET,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-31 - FLA 3, DET 2",DET,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-02-03 - DET 1, TB 5",DET,2.0,51.3,48.5,39.3,35.8,3.5,2.0,8.5,7.5,2.0,1.5,7.2,6.0,24.1,23.1,0.5,0.3,13.0,12.0,14.3,13.4,0.7,0.2,7.5,6.3,0.9591,29.7,22.8,20.9,26.2,2.468,2.3600000000000003
"2021-02-05 - DET 1, TB 3",DET,1.0,49.0,48.8,37.4,36.0,3.7,2.1,8.7,7.1,2.2,1.5,7.4,5.6,23.4,23.1,0.5,0.3,12.4,12.2,13.1,14.0,0.8,0.3,6.8,6.7,0.9538,28.1,21.8,21.1,26.4,2.305,2.311
