Game,Team,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2022-10-12 - VAN 3, EDM 5",VAN,2022-10-12,VAN,3,EDM,5,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-15 - VAN 2, PHI 3",VAN,2022-10-15,VAN,2,PHI,3,Won,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-17 - VAN 4, WSH 6",VAN,2022-10-17,VAN,4,WSH,6,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-18 - VAN 3, CBJ 4",VAN,2022-10-18,VAN,3,CBJ,4,Won,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-20 - VAN 3, MIN 4",VAN,2022-10-20,VAN,3,MIN,4,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-22 - BUF 5, VAN 1",VAN,2022-10-22,BUF,5,VAN,1,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-24 - CAR 3, VAN 2",VAN,2022-10-24,CAR,3,VAN,2,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-27 - VAN 5, SEA 4",VAN,2022-10-27,VAN,5,SEA,4,Lost,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-28 - PIT 1, VAN 5",VAN,2022-10-28,PIT,1,VAN,5,Won,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-11-01 - NJ 5, VAN 2",VAN,2022-11-01,NJ,5,VAN,2,Lost,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-11-03 - ANA 5, VAN 8",VAN,2022-11-03,ANA,5,VAN,8,Won,1.0,58.8,51.7,44.6,37.6,4.0,3.0,12.5,9.7,2.4,1.5,9.1,7.2,25.0,22.6,0.5,0.5,12.9,11.6,16.7,15.7,1.0,0.8,9.3,7.2,0.9902,33.0,29.2,25.4,27.4,3.232,2.705
