Game,Team,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2022-10-12 - TOR 3, MTL 4",TOR,2022-10-12,TOR,3,MTL,4,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-13 - WSH 2, TOR 3",TOR,2022-10-13,WSH,2,TOR,3,Won,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-15 - OTT 2, TOR 3",TOR,2022-10-15,OTT,2,TOR,3,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-17 - ARI 4, TOR 2",TOR,2022-10-17,ARI,4,TOR,2,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-20 - DAL 2, TOR 3",TOR,2022-10-20,DAL,2,TOR,3,Won,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-22 - TOR 4, WPG 1",TOR,2022-10-22,TOR,4,WPG,1,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-24 - TOR 1, VGK 3",TOR,2022-10-24,TOR,1,VGK,3,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-27 - TOR 3, SJ 4",TOR,2022-10-27,TOR,3,SJ,4,Won,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-29 - TOR 2, LA 4",TOR,2022-10-29,TOR,2,LA,4,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-30 - TOR 3, ANA 4",TOR,2022-10-30,TOR,3,ANA,4,Won,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-11-02 - PHI 2, TOR 5",TOR,2022-11-02,PHI,2,TOR,5,Won,2.0,54.3,59.8,40.4,43.8,3.0,2.7,13.3,15.7,1.6,2.0,9.2,11.1,22.1,21.6,0.3,0.2,10.6,10.8,15.9,19.9,1.1,0.5,7.7,8.3,0.977,28.7,29.2,35.6,31.4,2.875,3.54
"2022-11-05 - BOS 1, TOR 2",TOR,2022-11-05,BOS,1,TOR,2,Won,2.0,53.4,61.3,40.2,45.7,2.8,2.9,12.7,16.1,1.4,2.0,9.1,10.9,21.9,23.3,0.3,0.3,11.0,11.5,15.6,19.8,1.1,0.6,7.5,9.0,0.9884000000000001,28.9,28.3,35.9,32.6,2.8120000000000003,3.643
"2022-11-06 - TOR 3, CAR 1",TOR,2022-11-06,TOR,3,CAR,1,Lost,0.0,51.9,60.2,38.9,44.6,2.7,2.8,12.8,15.2,1.5,1.9,9.0,10.2,21.0,23.8,0.3,0.3,11.0,11.7,14.9,18.9,0.9,0.6,7.0,8.4,0.9908000000000001,28.4,27.7,34.1,31.5,2.708,3.38
"2022-11-08 - VGK 4, TOR 3",TOR,2022-11-08,VGK,4,TOR,3,Lost,1.0,53.6,57.9,40.6,43.3,2.6,2.8,12.9,14.7,1.4,1.9,8.8,9.8,21.6,22.6,0.3,0.3,11.0,11.2,15.8,17.9,0.9,0.6,7.4,8.2,0.9996,28.6,28.7,32.6,30.4,2.848,3.31
"2022-11-11 - PIT 4, TOR 2",TOR,2022-11-11,PIT,4,TOR,2,Lost,2.0,55.0,57.4,41.7,43.4,2.6,2.9,13.3,14.9,1.6,1.7,9.2,9.8,21.6,22.3,0.1,0.5,10.8,11.4,16.4,17.3,0.9,0.7,7.2,8.3,1.0032,28.7,29.7,32.2,30.7,2.8880000000000003,3.312
"2022-11-12 - VAN 2, TOR 3",TOR,2022-11-12,VAN,2,TOR,3,Won,0.0,53.4,57.6,40.9,43.2,2.8,2.8,13.1,13.9,1.7,1.6,8.9,9.1,21.4,23.3,0.1,0.6,11.2,11.6,15.0,17.2,1.0,0.6,6.4,7.5,0.9926999999999999,28.2,28.1,31.1,29.4,3.1279999999999997,3.18
"2022-11-15 - TOR 5, PIT 2",TOR,2022-11-15,TOR,5,PIT,2,Lost,2.0,53.9,57.6,40.7,43.7,2.9,2.7,12.4,14.2,1.6,1.6,8.5,9.3,21.9,23.2,0.2,0.4,10.7,12.1,15.3,16.9,1.1,0.7,6.8,7.4,0.9834999999999999,28.0,27.7,31.1,30.0,3.04,3.2
"2022-11-17 - NJ 3, TOR 2",TOR,2022-11-17,NJ,3,TOR,2,Lost,1.0,55.3,57.1,41.2,44.6,2.8,3.1,11.7,14.1,1.5,1.8,8.0,9.2,22.2,22.8,0.2,0.6,10.7,12.9,17.0,16.8,1.1,0.7,7.6,7.6,0.9978999999999999,28.4,28.7,30.9,31.0,2.919,3.2299999999999995
"2022-11-19 - BUF 2, TOR 5",TOR,2022-11-19,BUF,2,TOR,5,Won,1.0,56.0,57.6,41.7,44.4,2.7,3.0,12.0,14.1,1.4,1.8,8.3,9.2,22.7,23.2,0.2,0.7,10.6,13.1,16.9,16.6,1.1,0.5,7.7,7.6,0.9971,28.6,28.9,30.7,31.2,2.993,3.2
"2022-11-21 - NYI 3, TOR 2",TOR,2022-11-21,NYI,3,TOR,2,Lost,1.0,56.8,56.6,41.9,43.3,2.5,3.3,11.6,14.0,1.4,2.0,8.3,9.3,22.9,22.9,0.1,0.7,10.7,12.7,18.0,15.7,1.0,0.6,8.1,7.5,1.0188000000000001,29.1,29.6,29.7,30.8,2.9699999999999998,3.127
"2022-11-23 - TOR 2, NJ 1",TOR,2022-11-23,TOR,2,NJ,1,Lost,1.0,55.3,56.9,40.7,43.3,2.4,3.2,10.5,12.7,1.1,1.9,7.5,8.1,22.1,23.0,0.2,0.7,9.9,12.7,18.6,16.9,1.1,0.6,8.5,8.2,1.0145000000000002,27.6,29.1,29.6,30.4,2.904,3.0
"2022-11-25 - TOR 4, MIN 3",TOR,2022-11-25,TOR,4,MIN,3,Lost,1.0,58.4,53.2,42.5,40.4,2.3,2.9,11.6,11.7,1.2,1.8,8.0,7.7,23.6,21.4,0.2,0.6,10.4,11.9,19.1,15.8,0.9,0.5,8.5,7.2,1.0182,28.6,30.7,27.5,28.0,3.069,2.859
"2022-11-26 - TOR 4, PIT 1",TOR,2022-11-26,TOR,4,PIT,1,Lost,0.0,59.9,53.3,43.3,40.4,2.5,3.1,11.9,11.7,1.3,1.7,8.5,7.9,24.3,21.0,0.2,0.8,10.4,11.5,19.2,16.4,1.0,0.6,8.8,7.5,1.0194,29.3,31.1,28.1,28.0,3.224,2.969
"2022-11-28 - TOR 4, DET 2",TOR,2022-11-28,TOR,4,DET,2,Lost,1.0,58.0,55.1,41.6,41.8,2.5,3.2,11.3,12.2,1.3,1.7,8.2,8.6,23.5,21.9,0.2,0.8,10.5,11.8,18.6,17.0,1.0,0.7,8.6,8.4,1.0143,28.9,29.9,29.2,30.0,3.048,3.109
"2022-11-30 - SJ 1, TOR 3",TOR,2022-11-30,SJ,1,TOR,3,Won,1.0,61.0,52.8,43.3,40.2,2.3,3.3,11.1,11.3,1.1,1.8,8.2,8.5,25.9,21.1,0.2,0.7,11.8,11.3,19.6,16.7,1.0,0.8,9.6,8.4,1.0360999999999998,31.3,30.7,28.0,29.4,3.0740000000000003,3.0140000000000002
"2022-12-03 - TOR 3, TB 4",TOR,2022-12-03,TOR,3,TB,4,Won,2.0,61.4,52.5,43.3,39.4,2.0,3.4,11.2,11.9,0.9,2.0,8.3,9.0,25.7,20.9,0.2,0.7,11.5,11.3,20.4,16.5,0.9,0.7,9.9,8.2,1.052,31.4,31.6,28.4,29.6,2.811,3.162
"2022-12-06 - TOR 4, DAL 0",TOR,2022-12-06,TOR,4,DAL,0,Lost,2.0,61.5,52.1,44.3,39.2,2.2,3.4,11.7,11.9,1.1,2.0,8.7,9.5,25.1,19.7,0.3,0.7,11.8,10.6,20.9,17.5,0.8,0.7,9.9,8.9,1.0457,31.8,32.6,29.4,30.1,2.968,3.179
"2022-12-08 - LA 0, TOR 5",TOR,2022-12-08,LA,0,TOR,5,Won,1.0,63.2,51.4,46.0,39.0,2.0,3.3,12.8,12.3,1.0,1.9,9.5,10.1,26.0,19.3,0.3,0.5,12.2,9.7,19.9,17.0,0.7,0.8,9.4,8.8,1.0498,32.5,32.7,29.3,29.7,3.2449999999999997,3.2009999999999996
"2022-12-10 - CGY 4, TOR 5",TOR,2022-12-10,CGY,4,TOR,5,Won,1.0,63.2,52.3,45.7,40.5,1.7,3.6,12.1,13.6,0.8,2.0,8.6,11.3,26.9,18.5,0.3,0.4,12.8,9.7,19.4,17.9,0.6,1.1,9.2,9.2,1.0637,32.1,31.5,31.5,31.1,3.093,3.3879999999999995
"2022-12-13 - ANA 0, TOR 7",TOR,2022-12-13,ANA,0,TOR,7,Won,2.0,61.3,53.8,44.6,41.8,1.9,3.6,12.1,13.3,0.7,1.7,8.5,11.1,26.4,19.1,0.5,0.6,12.7,10.4,18.1,19.3,0.7,1.2,8.5,9.6,1.048,31.3,30.2,32.6,32.1,2.984,3.399
"2022-12-15 - TOR 1, NYR 3",TOR,2022-12-15,TOR,1,NYR,3,Won,1.0,60.7,55.0,44.7,42.8,1.6,4.1,12.1,14.0,0.7,2.0,8.5,11.6,26.4,19.4,0.4,0.7,13.0,11.0,17.3,19.8,0.5,1.3,8.0,9.6,1.0709000000000002,31.7,29.4,33.8,33.1,2.9690000000000003,3.5189999999999997
"2022-12-17 - TOR 2, WSH 5",TOR,2022-12-17,TOR,2,WSH,5,Won,1.0,57.6,56.3,42.6,43.8,1.8,4.0,11.1,14.6,0.7,1.9,8.0,11.7,25.9,19.7,0.6,0.7,12.5,10.9,15.8,20.3,0.5,1.3,7.4,9.8,1.0531000000000001,30.2,26.9,34.9,33.4,2.9189999999999996,3.533
"2022-12-20 - TB 1, TOR 4",TOR,2022-12-20,TB,1,TOR,4,Won,2.0,55.7,58.9,41.9,45.6,2.0,3.8,11.4,15.3,0.7,1.8,8.3,11.6,24.5,20.9,0.8,0.6,12.4,11.2,15.3,21.1,0.5,1.3,7.3,10.3,1.0372,30.2,26.7,36.4,34.2,2.896,3.6
"2022-12-22 - PHI 3, TOR 4",TOR,2022-12-22,PHI,3,TOR,4,Won,1.0,55.1,58.2,41.1,45.7,2.0,3.8,11.1,15.6,0.8,1.7,8.2,11.8,25.4,20.0,0.8,0.7,12.5,11.3,14.2,21.2,0.4,1.3,6.7,10.1,1.036,29.5,25.3,36.8,34.1,2.7920000000000003,3.739
"2022-12-27 - TOR 5, STL 4",TOR,2022-12-27,TOR,5,STL,4,Lost,4.0,52.2,61.1,38.9,47.8,2.1,3.8,10.7,16.6,0.7,1.9,7.6,12.3,23.8,21.0,0.9,0.7,11.4,11.7,13.5,21.8,0.5,1.1,6.2,9.9,1.0205,27.0,24.2,38.4,35.0,2.7079999999999997,3.9530000000000003
"2022-12-29 - TOR 3, ARI 6",TOR,2022-12-29,TOR,3,ARI,6,Won,1.0,53.1,61.0,40.0,49.2,2.4,4.0,10.3,17.0,0.6,2.1,7.4,12.5,24.1,20.1,1.1,0.6,12.0,11.0,14.5,22.2,0.7,1.2,6.9,10.8,1.017,28.0,24.8,39.2,35.5,2.728,3.8909999999999996
"2022-12-31 - TOR 6, COL 2",TOR,2022-12-31,TOR,6,COL,2,Lost,1.0,50.8,61.2,37.7,48.7,2.6,4.0,10.0,16.8,0.7,2.1,7.2,12.1,23.3,20.8,1.0,0.6,11.6,11.3,13.2,21.8,0.8,1.2,6.5,10.4,1.0047,27.0,23.2,38.6,34.8,2.618,3.7999999999999994
"2023-01-03 - STL 6, TOR 5",TOR,2023-01-03,STL,6,TOR,5,Lost,2.0,48.0,60.7,35.1,48.2,2.8,4.2,8.2,16.1,0.8,2.2,6.0,11.5,22.8,21.2,1.1,0.7,11.5,12.4,13.5,21.6,0.8,1.3,6.3,10.2,1.0025,25.4,21.7,37.7,35.1,2.245,3.7119999999999997
"2023-01-05 - SEA 5, TOR 1",TOR,2023-01-05,SEA,5,TOR,1,Lost,1.0,48.1,60.5,35.1,47.4,3.3,4.2,9.3,15.3,1.1,2.3,6.8,10.7,21.5,21.8,1.1,0.8,10.9,12.1,14.0,21.5,1.0,1.1,6.5,9.7,0.9946999999999999,25.7,23.3,36.8,33.5,2.446,3.6350000000000002
"2023-01-07 - DET 1, TOR 4",TOR,2023-01-07,DET,1,TOR,4,Won,1.0,48.4,60.3,35.2,47.3,3.4,3.8,9.3,15.5,1.2,2.2,6.6,10.6,21.7,21.8,1.1,0.6,11.3,11.7,13.7,21.2,1.0,1.0,6.2,9.6,0.9799000000000001,25.7,23.0,36.7,32.8,2.429,3.6550000000000002
"2023-01-08 - TOR 6, PHI 2",TOR,2023-01-08,TOR,6,PHI,2,Lost,0.0,48.6,58.6,34.7,45.7,3.5,3.5,10.0,14.8,1.3,1.8,6.9,10.1,21.1,21.2,1.1,0.5,10.9,11.1,14.3,20.1,1.0,1.2,6.3,9.2,0.9726000000000001,25.2,24.3,34.9,31.5,2.44,3.6050000000000004
"2023-01-11 - NSH 1, TOR 2",TOR,2023-01-11,NSH,1,TOR,2,Won,2.0,51.8,59.0,37.3,46.2,3.4,4.0,10.9,14.8,1.3,1.9,7.6,10.4,22.6,20.9,0.9,0.7,11.2,11.4,14.9,20.1,1.1,1.4,6.8,9.6,0.9949000000000001,26.8,25.8,34.9,32.7,2.484,3.6390000000000002
"2023-01-12 - TOR 1, DET 4",TOR,2023-01-12,TOR,1,DET,4,Won,0.0,52.3,57.6,37.4,45.3,3.0,4.0,11.2,14.2,1.2,2.0,7.9,10.5,22.3,20.6,0.7,0.6,10.8,11.4,15.5,19.5,1.0,1.4,7.1,9.4,1.0099,27.3,26.7,33.7,32.6,2.5260000000000002,3.5480000000000005
"2023-01-14 - TOR 3, BOS 4",TOR,2023-01-14,TOR,3,BOS,4,Won,1.0,52.1,57.4,37.6,44.5,3.3,3.7,11.4,13.6,1.1,1.9,7.9,9.9,20.6,20.7,0.8,0.5,10.4,11.3,16.4,19.3,1.2,1.3,7.6,9.0,0.9908000000000001,27.7,27.8,32.9,31.9,2.695,3.272
"2023-01-17 - FLA 4, TOR 5",TOR,2023-01-17,FLA,4,TOR,5,Won,2.0,53.9,56.9,39.4,42.9,3.4,3.6,12.2,13.4,1.2,1.7,8.3,9.6,21.2,20.8,0.7,0.5,11.3,10.6,16.9,19.0,1.3,1.4,7.8,8.9,0.9973000000000001,29.2,29.1,32.4,30.6,2.801,3.127
"2023-01-19 - WPG 1, TOR 4",TOR,2023-01-19,WPG,1,TOR,4,Won,1.0,52.0,57.1,37.5,42.6,3.4,3.6,12.4,13.4,1.3,1.7,8.5,9.7,20.4,21.5,0.6,0.5,10.7,10.9,15.8,18.4,1.3,1.4,6.9,8.7,0.9881,27.7,28.2,31.8,30.6,2.7720000000000002,3.124
"2023-01-21 - TOR 2, MTL 3",TOR,2023-01-21,TOR,2,MTL,3,Won,1.0,55.5,55.2,40.4,42.0,2.9,3.7,13.2,12.9,1.1,1.6,8.7,9.1,22.0,21.0,0.5,0.5,11.6,10.7,17.1,17.6,1.2,1.5,7.3,8.8,1.0170000000000001,29.2,30.3,30.5,30.1,2.9579999999999997,3.109
"2023-01-23 - NYI 2, TOR 5",TOR,2023-01-23,NYI,2,TOR,5,Won,1.0,54.3,58.4,40.3,43.9,3.0,3.3,14.3,14.2,1.1,1.4,9.6,9.6,20.6,21.8,0.4,0.4,11.3,10.6,16.0,18.2,1.4,1.4,7.0,9.0,1.0010000000000001,29.5,30.3,32.4,30.7,3.118,3.2689999999999997
"2023-01-25 - NYR 2, TOR 3",TOR,2023-01-25,NYR,2,TOR,3,Won,1.0,56.1,59.0,41.2,44.9,2.7,3.3,15.2,15.8,0.9,1.4,9.5,10.7,21.1,21.2,0.4,0.3,11.3,10.5,16.5,17.7,1.3,1.5,7.2,9.3,1.0034,29.6,31.7,33.5,32.1,3.189,3.47
"2023-01-27 - OTT 6, TOR 2",TOR,2023-01-27,OTT,6,TOR,2,Lost,1.0,56.7,60.1,42.1,45.6,2.4,3.5,15.5,17.0,0.8,1.7,9.8,11.6,21.5,21.5,0.2,0.3,11.3,10.9,16.6,17.0,1.3,1.4,7.3,8.8,1.0206,29.9,32.1,34.0,32.9,3.276,3.6380000000000003
"2023-01-29 - WSH 1, TOR 5",TOR,2023-01-29,WSH,1,TOR,5,Won,1.0,57.9,61.0,43.5,46.3,2.9,3.3,15.5,17.4,1.1,1.7,9.8,11.7,21.7,21.7,0.2,0.3,11.4,11.1,17.3,17.7,1.5,1.2,8.1,8.9,0.9996,31.0,32.8,35.1,33.3,3.3600000000000003,3.6060000000000003
"2023-02-01 - BOS 5, TOR 2",TOR,2023-02-01,BOS,5,TOR,2,Lost,2.0,55.5,59.9,41.4,45.7,2.8,3.2,14.8,17.6,1.0,1.8,9.1,11.6,19.3,21.2,0.2,0.1,10.9,10.6,18.3,17.4,1.5,1.2,8.2,8.9,1.0024000000000002,29.8,33.1,35.0,32.5,3.2059999999999995,3.603
"2023-02-10 - TOR 3, CBJ 0",TOR,2023-02-10,TOR,3,CBJ,0,Lost,8.0,55.5,61.1,41.8,46.0,3.2,3.2,13.9,18.0,1.0,1.8,8.3,11.8,20.2,21.0,0.2,0.1,11.5,10.6,18.3,18.1,1.9,1.2,8.2,8.6,0.9882,29.4,32.2,36.1,32.5,3.118,3.63
"2023-02-11 - CBJ 4, TOR 3",TOR,2023-02-11,CBJ,4,TOR,3,Lost,0.0,56.9,62.8,42.8,47.0,2.8,3.4,13.7,18.5,1.0,2.0,8.4,12.4,21.8,21.6,0.1,0.1,12.0,10.7,18.6,18.9,1.7,1.2,8.3,8.9,1.0099,30.1,32.3,37.4,33.3,3.04,3.725
