Game,Team,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2022-10-12 - TOR 3, MTL 4",MTL,2022-10-12,TOR,3,MTL,4,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-14 - MTL 0, DET 3",MTL,2022-10-14,MTL,0,DET,3,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-15 - MTL 1, WSH 3",MTL,2022-10-15,MTL,1,WSH,3,Won,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-17 - PIT 2, MTL 3",MTL,2022-10-17,PIT,2,MTL,3,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-20 - ARI 2, MTL 6",MTL,2022-10-20,ARI,2,MTL,6,Won,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-22 - DAL 5, MTL 2",MTL,2022-10-22,DAL,5,MTL,2,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-25 - MIN 3, MTL 1",MTL,2022-10-25,MIN,3,MTL,1,Lost,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-27 - MTL 3, BUF 2",MTL,2022-10-27,MTL,3,BUF,2,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-29 - MTL 7, STL 4",MTL,2022-10-29,MTL,7,STL,4,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-11-01 - MTL 1, MIN 4",MTL,2022-11-01,MTL,1,MIN,4,Won,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-11-03 - MTL 2, WPG 3",MTL,2022-11-03,MTL,2,WPG,3,Won,1.0,60.2,53.5,44.0,39.8,3.1,2.8,15.5,9.0,2.4,1.3,11.0,6.1,20.3,22.5,0.4,0.6,11.1,14.2,20.7,17.4,0.2,0.7,8.9,7.7,1.0001,32.3,36.2,26.4,29.8,3.835,2.6310000000000002
"2022-11-05 - VGK 6, MTL 4",MTL,2022-11-05,VGK,6,MTL,4,Lost,1.0,60.6,52.3,45.2,39.5,3.1,2.6,16.0,9.2,2.2,1.3,10.8,6.4,21.1,21.9,0.4,0.6,11.0,13.9,20.0,16.5,0.4,0.5,9.5,7.5,0.9929,32.7,36.0,25.7,29.7,3.9240000000000004,2.656
"2022-11-08 - MTL 3, DET 2",MTL,2022-11-08,MTL,3,DET,2,Lost,2.0,61.7,53.3,45.2,40.3,3.4,3.0,16.2,9.8,2.4,1.3,11.0,6.7,21.0,22.3,0.4,0.6,10.5,13.5,21.3,17.2,0.6,0.9,10.2,8.1,0.9989999999999999,32.9,37.5,27.0,29.9,3.772,2.694
"2022-11-09 - VAN 2, MTL 5",MTL,2022-11-09,VAN,2,MTL,5,Won,0.0,62.8,52.8,46.6,40.1,3.3,3.1,15.6,9.8,2.2,1.3,10.9,6.9,22.8,21.8,0.4,0.6,11.2,13.6,21.3,17.3,0.7,1.0,10.8,8.6,1.0062,34.3,36.9,27.1,31.0,3.679,2.6260000000000003
"2022-11-12 - PIT 4, MTL 5",MTL,2022-11-12,PIT,4,MTL,5,Won,2.0,63.3,50.4,47.2,38.6,3.3,3.3,15.8,10.3,2.2,1.1,11.0,7.4,23.7,20.8,0.4,0.7,11.7,13.2,20.7,15.5,0.7,1.3,10.8,7.5,1.0169000000000001,34.8,36.5,25.8,30.0,3.6919999999999993,2.6
"2022-11-15 - NJ 5, MTL 1",MTL,2022-11-15,NJ,5,MTL,1,Lost,2.0,62.8,52.1,47.4,39.6,3.5,3.2,15.8,11.0,2.3,1.1,11.1,8.0,24.1,22.1,0.4,0.9,11.8,14.0,19.6,14.9,0.8,1.1,10.2,7.4,0.9995,34.5,35.4,25.9,31.2,3.711,2.5810000000000004
"2022-11-17 - MTL 4, CBJ 6",MTL,2022-11-17,MTL,4,CBJ,6,Won,1.0,64.0,52.4,47.8,39.1,3.5,3.1,14.7,10.6,2.0,1.1,10.9,7.7,24.9,22.0,0.3,0.8,12.4,13.2,19.9,15.0,1.1,1.1,10.6,7.6,1.0013,35.4,34.6,25.6,30.4,3.843000000000001,2.571
"2022-11-19 - PHI 4, MTL 5",MTL,2022-11-19,PHI,4,MTL,5,Won,1.0,64.1,53.9,48.3,40.9,3.8,3.4,14.1,10.3,2.1,1.2,10.4,7.6,25.3,23.0,0.4,0.8,12.7,14.1,19.5,16.2,1.2,1.3,10.6,8.2,0.9961,35.2,33.6,26.5,31.9,3.8329999999999997,2.6109999999999998
"2022-11-22 - BUF 7, MTL 2",MTL,2022-11-22,BUF,7,MTL,2,Lost,2.0,63.7,54.5,47.5,41.1,4.0,3.5,13.8,11.1,2.1,1.2,9.6,7.9,24.7,22.9,0.4,0.8,12.2,13.6,19.7,15.7,1.4,1.4,10.3,8.2,0.9904000000000002,33.6,33.5,26.8,31.7,3.8550000000000004,2.689
"2022-11-23 - MTL 3, CBJ 1",MTL,2022-11-23,MTL,3,CBJ,1,Lost,0.0,64.9,54.9,47.7,41.0,4.3,3.0,13.8,10.9,2.1,1.0,10.0,7.9,24.9,23.9,0.5,0.8,12.0,14.0,20.4,15.3,1.6,1.2,10.4,8.5,0.9637,34.4,34.2,26.2,32.3,3.961,2.6390000000000002
"2022-11-25 - MTL 3, CHI 2",MTL,2022-11-25,MTL,3,CHI,2,Lost,1.0,64.8,54.6,47.0,40.0,4.0,3.2,12.9,10.9,1.7,1.1,9.6,7.8,25.4,23.1,0.6,0.9,12.0,13.2,20.5,15.5,1.6,1.1,11.0,8.7,0.9808,34.4,33.4,26.4,31.7,3.7739999999999996,2.6369999999999996
"2022-11-29 - SJ 4, MTL 0",MTL,2022-11-29,SJ,4,MTL,0,Lost,3.0,63.9,55.7,46.1,40.5,3.9,3.2,12.2,10.7,1.7,1.0,9.5,7.9,26.1,24.0,0.6,0.9,12.6,13.5,19.8,15.8,1.5,1.2,10.4,8.3,0.9823999999999999,34.0,32.0,26.5,31.8,3.7399999999999998,2.6
"2022-12-01 - MTL 2, CGY 1",MTL,2022-12-01,MTL,2,CGY,1,Lost,1.0,60.4,56.7,44.4,40.5,3.7,2.8,11.5,10.4,1.7,1.0,8.7,7.4,25.3,23.9,0.6,0.9,12.3,13.3,17.7,16.9,1.3,0.8,9.6,8.8,0.9671000000000001,32.2,29.2,27.3,31.5,3.722,2.621
"2022-12-03 - MTL 3, EDM 5",MTL,2022-12-03,MTL,3,EDM,5,Won,1.0,61.1,55.6,44.5,40.0,3.6,2.8,12.5,10.4,1.7,0.9,9.3,7.3,25.0,23.7,0.6,0.9,12.5,12.6,17.8,16.3,1.2,0.9,9.2,8.4,0.9741,32.5,30.3,26.7,30.1,3.778,2.637
"2022-12-05 - MTL 6, VAN 7",MTL,2022-12-05,MTL,6,VAN,7,Won,1.0,59.6,57.3,43.3,41.2,3.9,2.6,12.2,10.4,1.8,1.0,9.2,7.0,23.8,24.6,0.5,0.8,11.3,13.0,17.9,16.6,1.5,0.7,9.3,8.4,0.9493,31.4,30.1,27.0,30.5,3.8520000000000003,2.697
"2022-12-06 - MTL 4, SEA 2",MTL,2022-12-06,MTL,4,SEA,2,Lost,0.0,60.3,56.0,43.5,40.9,4.2,2.7,12.8,10.2,2.0,1.1,9.7,6.7,23.1,23.3,0.4,0.7,11.1,11.8,18.7,17.4,1.7,0.8,9.9,8.4,0.9552999999999999,32.2,31.5,27.6,28.9,3.933,2.742
"2022-12-10 - LA 4, MTL 2",MTL,2022-12-10,LA,4,MTL,2,Lost,3.0,59.8,54.4,43.3,39.7,3.9,3.0,13.1,9.9,2.2,1.2,9.7,6.4,23.5,23.4,0.4,0.8,11.4,11.8,18.4,16.6,1.3,0.9,9.2,7.9,0.9831999999999999,31.6,31.5,26.5,27.9,3.745,2.673
"2022-12-12 - CGY 1, MTL 2",MTL,2022-12-12,CGY,1,MTL,2,Won,1.0,60.1,53.0,44.0,38.0,3.7,2.8,13.6,9.6,1.8,1.1,9.8,5.9,23.8,22.7,0.4,0.8,11.7,10.9,18.4,15.6,1.4,0.8,9.2,7.3,0.9921,32.2,32.0,25.2,25.9,3.778,2.628
"2022-12-14 - MTL 2, OTT 3",MTL,2022-12-14,MTL,2,OTT,3,Won,1.0,59.9,54.0,43.6,38.6,3.4,2.5,13.1,9.9,1.8,1.1,10.1,6.4,24.3,22.5,0.3,0.6,11.9,10.7,17.9,16.5,1.2,0.7,8.8,7.8,0.9931999999999999,32.8,31.0,26.4,26.5,3.656999999999999,2.864
"2022-12-15 - ANA 5, MTL 2",MTL,2022-12-15,ANA,5,MTL,2,Lost,0.0,58.5,53.9,43.2,38.3,3.0,2.5,13.4,9.9,1.7,1.1,10.4,6.3,23.4,21.8,0.2,0.5,11.8,10.1,17.4,16.9,1.0,0.8,8.4,7.8,1.0035,32.1,30.8,26.8,25.9,3.656,2.8790000000000004
"2022-12-17 - TB 5, MTL 1",MTL,2022-12-17,TB,5,MTL,1,Lost,1.0,56.8,54.3,42.9,38.5,3.4,2.4,13.4,10.1,1.9,1.1,10.3,6.4,23.0,22.5,0.2,0.5,12.1,10.4,16.3,16.7,1.2,0.8,8.0,7.4,0.9888,32.2,29.7,26.8,25.5,3.6990000000000003,2.8470000000000004
"2022-12-19 - MTL 3, ARI 2",MTL,2022-12-19,MTL,3,ARI,2,Lost,1.0,55.5,53.8,41.9,37.9,3.7,2.3,13.6,9.9,2.3,1.0,10.5,6.2,21.6,22.3,0.2,0.5,11.4,10.6,16.4,16.7,1.1,0.8,7.9,7.6,0.9722,31.7,30.0,26.6,25.5,3.636,2.8289999999999997
"2022-12-21 - MTL 1, COL 2",MTL,2022-12-21,MTL,1,COL,2,Won,1.0,57.8,51.9,43.8,37.8,3.5,2.6,14.1,10.6,2.0,1.1,10.9,6.9,22.8,21.8,0.2,0.5,12.1,10.5,17.0,14.9,1.2,1.0,8.4,6.8,0.9953,33.2,31.1,25.5,25.3,3.66,2.892
"2022-12-23 - MTL 2, DAL 4",MTL,2022-12-23,MTL,2,DAL,4,Won,1.0,56.9,52.4,42.9,37.4,3.6,2.5,13.2,10.9,1.9,1.2,10.3,7.3,21.6,21.6,0.2,0.5,11.3,10.4,18.4,15.2,1.4,0.8,9.0,6.6,0.9863,32.2,31.6,26.1,25.4,3.5089999999999995,2.876
"2022-12-28 - MTL 1, TB 4",MTL,2022-12-28,MTL,1,TB,4,Won,4.0,59.6,50.3,44.7,35.7,3.5,2.4,14.1,10.5,2.0,1.2,10.9,7.3,22.9,20.8,0.3,0.4,12.3,10.0,18.2,14.6,1.1,0.8,8.7,6.4,0.9971,33.6,32.3,25.1,24.5,3.5700000000000003,2.7340000000000004
"2022-12-29 - MTL 2, FLA 7",MTL,2022-12-29,MTL,2,FLA,7,Won,0.0,60.5,49.1,45.6,34.3,3.2,1.9,15.2,10.3,1.9,0.8,11.4,7.1,23.0,21.1,0.3,0.4,12.3,10.6,17.9,13.6,0.9,0.7,8.9,6.0,0.9892000000000001,34.2,33.1,23.9,24.5,3.7729999999999997,2.571
"2022-12-31 - MTL 2, WSH 9",MTL,2022-12-31,MTL,2,WSH,9,Won,1.0,60.7,49.7,46.2,35.4,3.7,1.7,15.8,10.3,2.2,0.7,11.7,7.2,22.0,21.1,0.3,0.4,11.8,10.9,18.2,14.2,1.1,0.6,9.8,6.5,0.9606,35.0,34.0,24.5,25.6,3.9190000000000005,2.582
"2023-01-03 - MTL 3, NSH 6",MTL,2023-01-03,MTL,3,NSH,6,Won,2.0,61.4,49.9,46.6,36.2,4.2,1.7,16.0,10.8,2.6,0.8,12.1,7.8,22.0,21.3,0.4,0.3,11.7,11.2,18.5,13.9,1.2,0.6,10.1,6.6,0.9465,35.5,34.5,24.7,26.7,3.95,2.607
"2023-01-05 - NYR 4, MTL 1",MTL,2023-01-05,NYR,4,MTL,1,Lost,1.0,62.5,47.2,47.8,34.4,4.7,1.9,16.3,9.2,2.8,0.8,11.9,6.7,22.5,20.5,0.5,0.3,11.9,10.8,19.0,13.8,1.4,0.8,10.4,6.8,0.9402000000000001,35.4,35.3,23.0,25.6,4.064,2.2439999999999998
"2023-01-07 - STL 4, MTL 5",MTL,2023-01-07,STL,4,MTL,5,Won,1.0,63.4,47.4,48.1,34.1,4.8,1.8,15.5,9.4,2.7,0.8,11.0,6.8,24.2,21.2,0.7,0.3,12.8,10.7,18.3,13.4,1.3,0.7,10.0,6.3,0.9346,35.4,33.8,22.8,24.9,3.905,2.158
"2023-01-09 - SEA 4, MTL 0",MTL,2023-01-09,SEA,4,MTL,0,Lost,1.0,63.5,46.7,47.6,34.0,4.7,2.1,15.1,9.9,2.9,1.0,10.9,7.3,23.8,20.2,0.6,0.3,12.1,10.1,19.5,13.1,1.1,0.8,10.0,6.6,0.9425000000000001,34.4,34.6,23.0,25.1,3.7410000000000005,2.292
"2023-01-12 - NSH 3, MTL 4",MTL,2023-01-12,NSH,3,MTL,4,Won,2.0,65.8,47.5,49.4,34.1,4.6,2.0,15.0,10.2,2.5,1.0,10.6,7.3,25.0,20.6,0.8,0.3,13.2,10.0,20.0,12.9,1.2,0.7,10.5,6.3,0.9469,35.8,35.0,23.1,24.9,3.9590000000000005,2.342
"2023-01-14 - MTL 1, NYI 2",MTL,2023-01-14,MTL,1,NYI,2,Won,1.0,67.6,49.5,49.9,35.4,4.7,2.1,15.6,10.6,2.6,1.0,10.7,7.3,25.2,20.8,0.9,0.3,13.6,10.5,20.4,13.8,1.1,0.8,10.2,6.3,0.9448000000000001,36.1,36.0,24.4,25.8,3.9810000000000003,2.394
"2023-01-15 - MTL 2, NYR 1",MTL,2023-01-15,MTL,2,NYR,1,Lost,0.0,67.7,49.9,49.8,35.9,4.7,2.1,16.1,10.6,2.7,1.0,11.0,7.2,25.0,20.7,0.9,0.3,13.8,10.4,20.0,13.9,1.0,0.8,9.9,6.7,0.9445,36.3,36.1,24.5,26.1,4.0729999999999995,2.434
"2023-01-17 - WPG 1, MTL 4",MTL,2023-01-17,WPG,1,MTL,4,Won,1.0,68.8,50.9,50.6,37.0,4.4,2.1,16.0,11.3,2.4,1.0,10.7,7.6,25.4,20.0,0.8,0.3,14.1,10.1,21.2,14.9,1.1,0.8,10.3,7.3,0.9511999999999998,36.6,37.2,26.2,26.8,4.058,2.516
"2023-01-19 - FLA 6, MTL 2",MTL,2023-01-19,FLA,6,MTL,2,Lost,1.0,69.1,51.4,50.4,37.8,4.1,2.4,14.9,11.3,2.1,1.2,9.5,7.5,26.2,19.7,0.9,0.3,14.2,9.7,21.8,15.4,1.0,0.9,10.3,7.9,0.9682999999999999,35.4,36.7,26.7,27.0,3.899,2.632
"2023-01-21 - TOR 2, MTL 3",MTL,2023-01-21,TOR,2,MTL,3,Won,1.0,69.5,52.2,50.9,37.8,4.0,2.4,15.6,11.9,2.1,1.1,10.2,7.7,26.6,19.5,0.9,0.3,14.0,9.3,21.5,15.3,0.9,1.0,9.8,7.7,0.9710000000000001,35.3,37.1,27.2,26.8,4.086,2.732
"2023-01-24 - BOS 4, MTL 2",MTL,2023-01-24,BOS,4,MTL,2,Lost,2.0,70.7,51.5,51.2,37.2,3.3,2.5,16.1,12.4,1.8,1.1,10.1,8.1,27.6,18.5,0.7,0.3,14.4,9.1,21.2,15.3,0.7,1.1,9.3,7.5,0.9917999999999999,35.1,37.3,27.7,26.6,4.048,2.8280000000000003
"2023-01-26 - DET 4, MTL 3",MTL,2023-01-26,DET,4,MTL,3,Lost,1.0,68.7,51.2,49.3,37.1,3.1,2.4,15.8,12.1,1.8,1.1,10.2,7.9,26.4,19.2,0.6,0.3,13.8,9.7,20.8,14.4,0.5,1.0,9.4,6.7,0.9936,34.6,36.6,26.5,26.1,3.966,2.717
"2023-01-28 - MTL 0, OTT 5",MTL,2023-01-28,MTL,0,OTT,5,Won,1.0,70.3,51.5,50.0,37.2,3.1,2.6,16.3,12.0,2.1,1.3,10.9,7.8,27.1,19.1,0.4,0.3,13.9,10.1,21.4,14.2,0.5,1.0,10.0,6.8,1.0044,35.7,37.7,26.2,26.6,4.088,2.72
"2023-01-31 - OTT 5, MTL 4",MTL,2023-01-31,OTT,5,MTL,4,Lost,2.0,72.6,52.7,52.3,37.4,3.2,2.1,17.2,12.4,2.0,1.0,11.1,8.1,28.1,19.7,0.4,0.2,14.6,10.3,21.5,14.6,0.6,0.9,10.3,6.4,0.9902,37.1,38.7,27.0,26.7,4.322,2.763
"2023-02-11 - NYI 3, MTL 4",MTL,2023-02-11,NYI,3,MTL,4,Won,10.0,71.0,53.4,50.9,38.6,3.3,2.5,17.3,12.8,2.1,1.3,11.3,8.4,26.7,19.7,0.2,0.2,13.3,10.6,21.4,15.0,0.8,1.0,10.4,7.0,0.9953000000000001,35.9,38.7,27.8,27.8,4.132,2.905
"2023-02-12 - EDM 2, MTL 6",MTL,2023-02-12,EDM,2,MTL,6,Won,0.0,69.0,52.1,49.3,37.7,3.3,2.5,15.7,12.5,2.1,1.5,10.3,8.4,26.1,19.6,0.2,0.2,12.9,10.3,21.6,14.4,0.8,0.8,10.3,7.1,0.9939,34.7,37.3,26.9,27.4,3.9160000000000004,2.82
"2023-02-14 - CHI 0, MTL 4",MTL,2023-02-14,CHI,0,MTL,4,Won,1.0,67.9,52.2,48.3,37.8,3.3,3.0,15.6,12.3,2.1,1.6,10.4,8.2,26.0,19.4,0.2,0.3,12.4,10.6,20.9,14.5,0.8,1.1,10.0,7.4,1.0083,34.0,36.5,26.8,28.1,3.91,2.887
"2023-02-16 - MTL 2, CAR 6",MTL,2023-02-16,MTL,2,CAR,6,Won,1.0,64.3,53.0,45.7,37.5,3.2,3.2,14.6,12.3,2.1,1.6,9.6,8.4,25.0,20.7,0.2,0.4,11.9,11.2,19.1,13.9,0.7,1.2,9.3,6.7,1.0173,32.3,33.7,26.2,28.1,3.707,2.9210000000000003
"2023-02-18 - MTL 1, TOR 5",MTL,2023-02-18,MTL,1,TOR,5,Won,1.0,65.2,51.8,47.1,36.8,3.7,3.0,15.3,12.8,2.7,1.6,10.6,9.0,25.1,19.8,0.1,0.3,12.4,10.6,19.3,13.0,0.7,1.1,9.2,6.1,1.0013999999999998,33.8,34.6,25.8,27.5,3.772,2.907
"2023-02-21 - MTL 5, NJ 2",MTL,2023-02-21,MTL,5,NJ,2,Lost,2.0,64.5,51.8,46.4,37.4,3.6,2.9,14.8,12.6,2.6,1.7,10.1,9.0,24.9,19.7,0.1,0.2,12.8,10.8,19.8,13.6,0.7,1.0,9.5,6.5,0.9994999999999999,33.9,34.6,26.2,28.0,3.557,2.875
"2023-02-24 - MTL 5, PHI 2",MTL,2023-02-24,MTL,5,PHI,2,Lost,2.0,64.7,50.1,46.1,36.2,3.6,3.1,14.8,11.7,2.7,1.7,10.5,8.2,25.1,19.3,0.1,0.3,12.4,10.2,19.6,13.3,0.6,1.0,9.7,6.5,1.0179,34.1,34.4,25.0,26.7,3.6130000000000004,2.7720000000000002
"2023-02-25 - OTT 5, MTL 2",MTL,2023-02-25,OTT,5,MTL,2,Lost,0.0,63.8,51.6,45.4,37.0,3.4,3.4,14.4,12.5,2.4,2.0,10.0,8.8,24.8,19.7,0.2,0.4,12.6,10.4,19.2,14.2,0.7,0.9,9.8,6.7,1.031,33.8,33.6,26.7,27.6,3.444,2.891
"2023-02-28 - MTL 3, SJ 1",MTL,2023-02-28,MTL,3,SJ,1,Lost,2.0,61.5,51.8,44.1,37.7,3.5,3.3,13.9,12.1,2.3,1.9,9.4,8.5,23.5,20.2,0.2,0.4,11.5,10.9,19.0,14.7,0.9,0.9,9.5,7.2,1.011,31.8,32.9,26.8,28.5,3.343,2.914
"2023-03-02 - MTL 2, LA 3",MTL,2023-03-02,MTL,2,LA,3,Won,1.0,61.6,51.1,43.7,37.9,3.1,3.6,14.3,11.2,2.0,2.1,9.6,8.0,22.6,20.0,0.2,0.4,11.0,11.0,19.8,15.2,0.9,1.0,10.3,7.9,1.0317,32.1,34.1,26.4,28.9,3.226,2.857
"2023-03-03 - MTL 2, ANA 3",MTL,2023-03-03,MTL,2,ANA,3,Won,0.0,62.6,49.7,45.0,36.5,2.9,3.4,14.9,10.9,2.0,1.9,9.8,7.8,23.5,18.9,0.2,0.5,11.8,10.2,19.4,15.6,0.7,0.9,9.5,7.8,1.0368,32.5,34.3,26.5,27.8,3.2990000000000004,2.647
"2023-03-05 - MTL 3, VGK 4",MTL,2023-03-05,MTL,3,VGK,4,Won,1.0,62.6,49.2,45.3,36.3,2.9,3.2,15.3,10.1,2.0,1.8,10.1,7.4,24.0,19.7,0.2,0.5,12.1,10.6,18.5,15.6,0.7,0.8,9.3,7.7,1.032,32.8,33.8,25.7,27.5,3.3379999999999996,2.634
"2023-03-07 - CAR 4, MTL 3",MTL,2023-03-07,CAR,4,MTL,3,Lost,1.0,63.6,50.1,45.8,36.8,3.1,2.9,14.9,10.3,2.2,1.7,9.4,7.7,24.8,21.3,0.2,0.5,12.5,10.8,18.3,15.4,0.7,0.6,9.1,7.3,1.0149,32.5,33.2,25.7,27.3,3.253,2.66
