Game,Team,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2022-10-13 - OTT 1, BUF 4",BUF,2022-10-13,OTT,1,BUF,4,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-15 - FLA 4, BUF 3",BUF,2022-10-15,FLA,4,BUF,3,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-18 - BUF 4, EDM 2",BUF,2022-10-18,BUF,4,EDM,2,Lost,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-20 - BUF 6, CGY 3",BUF,2022-10-20,BUF,6,CGY,3,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-22 - BUF 5, VAN 1",BUF,2022-10-22,BUF,5,VAN,1,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-25 - BUF 1, SEA 5",BUF,2022-10-25,BUF,1,SEA,5,Won,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-27 - MTL 3, BUF 2",BUF,2022-10-27,MTL,3,BUF,2,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-29 - CHI 3, BUF 4",BUF,2022-10-29,CHI,3,BUF,4,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-31 - DET 3, BUF 8",BUF,2022-10-31,DET,3,BUF,8,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-11-02 - PIT 3, BUF 6",BUF,2022-11-02,PIT,3,BUF,6,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-11-04 - BUF 3, CAR 5",BUF,2022-11-04,BUF,3,CAR,5,Won,1.0,54.7,58.0,42.8,44.6,2.8,4.3,12.5,11.7,1.5,2.1,9.4,9.1,21.2,22.8,0.3,0.9,11.4,11.6,17.5,19.0,1.0,0.9,9.0,9.8,1.0311,31.7,30.0,30.7,33.1,2.965,3.325
"2022-11-05 - BUF 3, TB 5",BUF,2022-11-05,BUF,3,TB,5,Won,0.0,55.4,57.2,43.7,43.7,3.2,4.2,12.0,11.8,1.7,1.9,8.8,9.0,20.7,22.0,0.4,0.9,11.0,10.8,19.0,19.0,1.1,1.2,9.6,9.9,1.0196,31.4,31.0,30.8,32.0,3.073,3.2769999999999997
"2022-11-08 - ARI 4, BUF 1",BUF,2022-11-08,ARI,4,BUF,1,Lost,2.0,53.7,58.3,42.3,44.1,3.3,4.2,12.5,12.6,1.7,1.9,9.2,9.5,19.6,21.7,0.5,0.9,10.9,10.5,18.2,20.2,1.1,1.2,8.7,9.8,1.0151,30.7,30.7,32.8,31.7,3.064,3.351
"2022-11-10 - VGK 7, BUF 4",BUF,2022-11-10,VGK,7,BUF,4,Lost,1.0,49.2,59.8,38.5,45.8,3.5,3.9,10.5,12.6,1.7,1.6,7.7,9.3,17.9,23.2,0.6,0.9,10.4,11.4,17.4,20.2,1.1,1.2,8.2,9.8,0.9889999999999999,28.3,27.9,32.8,32.6,2.73,3.311
"2022-11-12 - BOS 3, BUF 1",BUF,2022-11-12,BOS,3,BUF,1,Lost,1.0,48.3,60.6,37.3,45.4,3.9,3.7,10.9,13.0,1.8,1.6,8.1,9.4,18.0,24.5,0.7,0.8,10.3,12.9,15.9,19.9,1.2,1.2,7.4,9.0,0.9691999999999998,27.6,26.8,32.9,32.9,2.772,3.2020000000000004
"2022-11-15 - VAN 5, BUF 4",BUF,2022-11-15,VAN,5,BUF,4,Lost,2.0,47.7,60.6,37.2,45.6,4.1,3.3,11.7,12.5,2.0,1.4,8.5,9.0,18.5,25.3,0.8,0.7,10.6,13.3,14.2,19.7,1.1,1.1,6.9,9.4,0.9471999999999999,27.6,25.9,32.2,33.3,2.774,3.144
"2022-11-16 - BUF 1, OTT 4",BUF,2022-11-16,BUF,1,OTT,4,Won,0.0,49.3,63.1,38.1,47.9,4.1,3.6,11.7,12.7,1.9,1.5,8.4,9.2,18.7,26.7,0.7,0.7,11.1,14.2,15.6,20.4,1.3,1.3,7.4,9.7,0.9587,28.4,27.3,33.1,34.9,2.907,3.224
"2022-11-19 - BUF 2, TOR 5",BUF,2022-11-19,BUF,2,TOR,5,Won,2.0,49.3,61.8,38.6,46.0,4.2,3.5,12.3,12.1,2.2,1.4,9.2,8.6,18.0,26.3,0.5,0.6,10.6,13.7,15.2,19.6,1.3,1.4,7.3,9.1,0.9564,29.0,27.5,31.7,33.4,3.1399999999999997,3.122
"2022-11-22 - BUF 7, MTL 2",BUF,2022-11-22,BUF,7,MTL,2,Lost,2.0,48.9,60.2,38.3,44.8,4.4,3.3,12.2,10.6,2.3,1.3,8.9,7.7,18.4,26.0,0.5,0.5,10.5,13.3,14.9,20.0,1.4,1.4,7.6,9.4,0.944,28.8,27.1,30.6,32.3,3.0759999999999996,2.9389999999999996
"2022-11-23 - STL 2, BUF 6",BUF,2022-11-23,STL,2,BUF,6,Won,0.0,50.4,59.6,39.3,43.3,4.3,3.2,12.5,11.0,2.2,1.3,9.3,8.0,19.4,24.5,0.6,0.4,11.3,12.1,15.1,20.3,1.3,1.4,7.8,9.1,0.9552999999999999,30.1,27.6,31.3,31.5,3.207,3.029
"2022-11-25 - NJ 3, BUF 1",BUF,2022-11-25,NJ,3,BUF,1,Lost,1.0,52.1,60.1,41.2,43.8,4.2,3.2,13.2,12.6,2.4,1.4,10.2,8.3,19.3,24.1,0.6,0.4,11.5,11.8,16.2,20.0,1.0,1.4,8.3,9.3,0.9645999999999999,31.6,29.4,32.6,31.4,3.3699999999999997,3.0799999999999996
"2022-11-28 - TB 6, BUF 5",BUF,2022-11-28,TB,6,BUF,5,Lost,2.0,53.6,61.2,41.8,44.5,4.0,3.0,14.2,12.7,2.3,1.5,11.2,8.5,19.2,24.8,0.5,0.4,11.2,12.5,16.7,20.4,1.0,1.1,8.6,9.3,0.9639,32.7,30.9,33.1,32.3,3.4589999999999996,3.146
"2022-11-30 - BUF 5, DET 4",BUF,2022-11-30,BUF,5,DET,4,Lost,1.0,54.2,61.7,42.5,45.7,4.1,3.2,13.8,13.7,2.6,1.6,10.7,9.3,20.0,25.6,0.5,0.6,11.0,12.9,16.6,18.7,0.8,1.0,8.6,9.1,0.9575999999999999,32.2,30.4,32.4,33.6,3.415,3.307
"2022-12-01 - COL 6, BUF 4",BUF,2022-12-01,COL,6,BUF,4,Lost,0.0,57.9,61.7,45.8,45.4,4.1,3.5,14.6,14.3,2.6,1.8,11.3,9.8,21.7,25.1,0.4,0.7,11.9,12.4,17.7,18.7,1.0,1.0,9.3,9.3,0.9741,34.3,32.3,33.0,33.7,3.6689999999999996,3.368
"2022-12-04 - SJ 3, BUF 6",BUF,2022-12-04,SJ,3,BUF,6,Won,2.0,57.2,60.5,46.0,44.7,4.0,3.5,14.7,14.6,2.7,1.7,11.3,10.1,21.3,24.9,0.4,0.8,11.9,11.8,17.9,17.5,0.9,1.0,9.4,8.8,0.9787000000000001,34.1,32.6,32.1,33.0,3.747,3.4189999999999996
"2022-12-07 - BUF 9, CBJ 4",BUF,2022-12-07,BUF,9,CBJ,4,Lost,2.0,56.1,61.2,45.2,45.2,4.0,4.0,14.2,14.9,2.7,1.6,11.4,10.2,20.5,24.1,0.3,0.9,11.9,11.8,18.2,18.8,1.0,1.5,9.3,9.5,0.9909000000000001,34.0,32.4,33.7,33.7,3.657,3.6149999999999998
"2022-12-09 - PIT 4, BUF 3",BUF,2022-12-09,PIT,4,BUF,3,Lost,1.0,55.2,59.4,44.7,43.9,3.9,4.5,13.9,14.9,2.5,1.7,10.7,10.2,20.0,23.1,0.5,1.2,11.5,11.6,17.8,17.7,0.9,1.6,9.4,9.3,1.0073,33.2,31.7,32.6,33.5,3.495,3.5170000000000003
"2022-12-10 - BUF 1, PIT 3",BUF,2022-12-10,BUF,1,PIT,3,Won,0.0,54.8,58.4,43.9,43.7,3.9,4.7,13.6,14.3,2.3,1.9,10.2,9.9,20.0,22.8,0.6,1.2,11.1,11.6,18.3,17.9,1.0,1.6,10.0,9.8,1.0116,32.5,31.9,32.2,33.6,3.318,3.461
"2022-12-13 - LA 0, BUF 6",BUF,2022-12-13,LA,0,BUF,6,Won,2.0,55.8,59.2,45.3,44.7,3.7,4.6,14.1,14.9,2.1,1.9,10.8,10.3,20.2,23.5,0.6,1.2,11.5,11.5,18.3,16.9,1.0,1.5,9.7,9.5,1.0196,33.2,32.4,31.8,34.0,3.508,3.532
"2022-12-15 - BUF 4, COL 2",BUF,2022-12-15,BUF,4,COL,2,Lost,1.0,56.5,58.9,46.3,44.3,3.5,4.5,14.2,14.3,2.0,2.0,10.8,9.8,20.7,24.7,0.5,1.2,12.2,12.3,18.7,16.0,1.0,1.3,10.0,8.8,1.027,34.1,32.9,30.3,33.3,3.4880000000000004,3.371
"2022-12-17 - BUF 5, ARI 2",BUF,2022-12-17,BUF,5,ARI,2,Lost,1.0,58.9,56.2,47.6,42.4,3.5,4.3,14.4,12.9,1.9,2.0,10.4,9.6,22.0,23.6,0.5,0.9,12.4,11.7,19.2,15.3,1.1,1.3,10.7,8.3,1.028,34.6,33.6,28.2,32.2,3.553,3.282
"2022-12-19 - BUF 3, VGK 2",BUF,2022-12-19,BUF,3,VGK,2,Lost,1.0,56.9,56.9,46.1,43.2,3.4,4.7,14.0,12.8,1.9,2.0,10.0,9.7,21.7,23.8,0.6,0.9,12.2,11.4,18.2,15.9,0.9,1.6,10.3,9.3,1.0371000000000001,33.3,32.2,28.7,33.1,3.4210000000000003,3.479
"2022-12-29 - DET 3, BUF 6",BUF,2022-12-29,DET,3,BUF,6,Won,9.0,58.5,55.5,47.1,41.9,3.0,4.5,14.1,10.8,1.5,1.8,10.6,8.0,22.2,23.5,0.6,0.8,12.8,11.2,19.1,16.3,0.9,1.7,11.0,9.4,1.0596,35.1,33.2,27.1,31.2,3.518,3.37
"2022-12-31 - BUF 4, BOS 3",BUF,2022-12-31,BUF,4,BOS,3,Lost,1.0,56.1,55.6,45.0,41.6,2.9,4.7,14.0,10.7,1.4,2.1,10.5,8.0,21.0,24.0,0.6,0.7,12.2,11.9,18.2,15.9,0.9,1.7,10.4,9.0,1.0642,33.7,32.2,26.6,31.3,3.405,3.507
"2023-01-01 - BUF 1, OTT 3",BUF,2023-01-01,BUF,1,OTT,3,Won,0.0,57.9,53.7,45.7,40.4,2.6,4.7,14.2,10.0,1.1,2.0,10.7,7.4,21.0,22.8,0.6,0.6,11.8,11.7,19.6,15.8,0.9,1.9,11.1,9.4,1.0760999999999998,34.3,33.8,25.8,31.0,3.429,3.29
"2023-01-03 - BUF 5, WSH 4",BUF,2023-01-03,BUF,5,WSH,4,Lost,1.0,58.5,54.6,46.6,40.9,2.6,4.2,14.5,9.7,1.2,2.1,10.7,7.1,21.0,23.6,0.6,0.5,12.0,12.2,19.8,15.8,0.8,1.4,11.3,8.6,1.0646,34.7,34.3,25.5,30.6,3.5789999999999997,3.1029999999999998
"2023-01-07 - MIN 5, BUF 6",BUF,2023-01-07,MIN,5,BUF,6,Won,3.0,59.4,55.1,47.5,41.3,2.6,3.8,14.6,10.0,1.5,2.1,11.0,7.2,22.5,23.6,0.4,0.3,12.6,11.9,19.7,16.4,0.7,1.2,11.4,9.0,1.056,35.5,34.3,26.4,30.5,3.617,3.197
"2023-01-09 - PHI 4, BUF 0",BUF,2023-01-09,PHI,4,BUF,0,Lost,1.0,59.5,56.7,48.5,42.4,2.7,4.1,14.0,9.8,1.6,1.9,10.6,7.1,22.4,24.6,0.3,0.5,13.2,12.6,20.4,17.3,0.8,1.5,12.2,9.0,1.0633,36.6,34.4,27.1,31.1,3.5879999999999996,3.2520000000000002
"2023-01-10 - SEA 4, BUF 3",BUF,2023-01-10,SEA,4,BUF,3,Lost,0.0,60.7,54.5,49.0,41.1,2.8,4.0,13.8,10.0,1.7,1.8,10.1,7.2,23.9,23.3,0.4,0.5,14.1,12.3,20.2,16.8,0.7,1.5,12.1,8.6,1.0597999999999999,37.3,34.0,26.8,30.1,3.4829999999999997,3.2030000000000003
"2023-01-12 - WPG 4, BUF 2",BUF,2023-01-12,WPG,4,BUF,2,Lost,1.0,58.8,54.4,47.4,41.9,3.2,3.7,14.3,10.4,2.0,1.6,10.6,7.4,22.3,23.2,0.4,0.5,12.5,12.2,19.3,16.8,0.8,1.4,11.4,9.1,1.0308000000000002,35.5,33.6,27.2,30.5,3.5040000000000004,3.347
"2023-01-14 - BUF 5, NSH 3",BUF,2023-01-14,BUF,5,NSH,3,Lost,1.0,54.6,58.9,44.6,44.5,3.4,3.5,13.8,11.4,2.0,1.5,10.4,7.9,20.6,24.9,0.6,0.5,12.5,13.0,17.4,19.1,0.8,1.4,10.1,10.0,1.0067,34.1,31.2,30.5,32.5,3.444,3.489
"2023-01-16 - FLA 4, BUF 1",BUF,2023-01-16,FLA,4,BUF,1,Lost,1.0,56.1,58.4,45.6,44.4,3.5,3.5,13.9,11.4,2.0,1.6,10.5,7.8,21.7,24.2,0.7,0.5,13.1,12.3,17.6,19.1,0.8,1.4,10.2,9.9,1.0093,35.1,31.5,30.5,31.5,3.4589999999999996,3.4459999999999993
"2023-01-17 - BUF 3, CHI 4",BUF,2023-01-17,BUF,3,CHI,4,Won,0.0,54.4,59.4,44.0,44.7,3.7,3.3,13.2,12.0,2.0,1.5,9.9,8.3,21.6,23.6,0.7,0.5,13.5,12.2,16.5,20.5,0.9,1.3,9.2,10.5,0.9889999999999999,34.2,29.7,32.5,32.6,3.278,3.3379999999999996
"2023-01-19 - NYI 2, BUF 3",BUF,2023-01-19,NYI,2,BUF,3,Won,1.0,55.1,59.6,43.9,45.3,3.8,3.0,13.1,12.0,2.1,1.3,10.1,8.1,21.9,23.3,0.8,0.5,12.9,12.1,16.6,21.2,0.8,1.2,9.1,10.7,0.9751999999999998,33.7,29.7,33.2,32.4,3.2350000000000003,3.167
