Game,Team,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2022-10-13 - NJ 2, PHI 5",NJ,2022-10-13,NJ,2,PHI,5,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-15 - DET 5, NJ 2",NJ,2022-10-15,DET,5,NJ,2,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-18 - ANA 2, NJ 4",NJ,2022-10-18,ANA,2,NJ,4,Won,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-20 - NJ 4, NYI 1",NJ,2022-10-20,NJ,4,NYI,1,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-22 - SJ 1, NJ 2",NJ,2022-10-22,SJ,1,NJ,2,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-24 - WSH 6, NJ 3",NJ,2022-10-24,WSH,6,NJ,3,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-25 - NJ 6, DET 2",NJ,2022-10-25,NJ,6,DET,2,Lost,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-28 - COL 0, NJ 1",NJ,2022-10-28,COL,0,NJ,1,Won,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-30 - CBJ 1, NJ 7",NJ,2022-10-30,CBJ,1,NJ,7,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-11-01 - NJ 5, VAN 2",NJ,2022-11-01,NJ,5,VAN,2,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-11-03 - NJ 4, EDM 3",NJ,2022-11-03,NJ,4,EDM,3,Lost,1.0,45.8,68.6,32.3,52.2,2.5,3.6,7.7,16.3,1.0,2.3,5.0,12.1,19.1,26.7,0.6,0.6,9.7,14.2,15.1,21.2,0.9,0.5,5.4,10.6,0.975,21.8,22.8,37.5,39.1,2.164,4.029
"2022-11-05 - NJ 4, CGY 3",NJ,2022-11-05,NJ,4,CGY,3,Lost,1.0,47.3,68.3,33.7,52.8,2.3,3.8,8.9,16.3,0.9,2.3,5.7,12.0,19.3,26.4,0.6,0.5,10.1,14.1,15.3,21.3,0.8,0.8,5.5,11.7,0.9908000000000001,23.0,24.2,37.6,39.7,2.2030000000000003,4.085
"2022-11-08 - CGY 2, NJ 3",NJ,2022-11-08,CGY,2,NJ,3,Won,2.0,48.9,67.5,34.9,52.6,2.1,4.0,9.3,16.5,0.9,2.5,6.1,12.1,20.5,26.1,0.4,0.4,10.3,13.9,15.1,20.6,0.8,0.9,5.6,11.6,1.0097999999999998,23.8,24.4,37.1,39.3,2.3369999999999997,4.0200000000000005
"2022-11-10 - OTT 3, NJ 4",NJ,2022-11-10,OTT,3,NJ,4,Won,1.0,51.6,65.6,37.4,50.2,2.1,3.9,9.5,15.0,0.8,2.2,6.3,10.7,22.7,26.0,0.4,0.4,11.1,13.3,15.4,20.3,0.9,1.1,5.9,11.5,1.0192999999999999,25.3,24.9,35.3,37.2,2.457,3.8300000000000005
"2022-11-12 - ARI 2, NJ 4",NJ,2022-11-12,ARI,2,NJ,4,Won,1.0,52.8,66.3,39.6,50.5,2.3,3.9,10.0,14.9,0.8,2.1,6.4,10.2,22.6,25.9,0.5,0.5,10.9,13.4,16.0,21.3,1.0,1.2,6.9,11.8,1.0149,26.4,26.0,36.2,37.0,2.577,3.7190000000000003
"2022-11-15 - NJ 5, MTL 1",NJ,2022-11-15,NJ,5,MTL,1,Lost,2.0,50.6,66.6,38.5,50.9,2.4,4.1,9.8,14.8,0.9,2.1,6.3,9.9,21.6,26.6,0.5,0.6,10.8,13.1,15.2,21.0,1.0,1.3,6.7,11.4,1.0181999999999998,26.0,25.0,35.8,36.0,2.5040000000000004,3.7060000000000004
"2022-11-17 - NJ 3, TOR 2",NJ,2022-11-17,NJ,3,TOR,2,Lost,1.0,51.9,66.8,38.8,50.1,1.9,4.3,9.7,14.0,0.9,1.8,6.5,9.8,21.7,25.9,0.3,0.6,10.5,12.7,15.7,21.5,0.7,1.7,7.1,11.5,1.0472000000000001,26.4,25.4,35.5,35.8,2.542,3.7409999999999997
