Game,Team,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2022-10-11 - VGK 4, LA 3",VGK,2022-10-11,VGK,4,LA,3,Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-13 - CHI 0, VGK 1",VGK,2022-10-13,CHI,0,VGK,1,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-15 - VGK 5, SEA 2",VGK,2022-10-15,VGK,5,SEA,2,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-18 - VGK 2, CGY 3",VGK,2022-10-18,VGK,2,CGY,3,Won,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-20 - WPG 2, VGK 5",VGK,2022-10-20,WPG,2,VGK,5,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-22 - COL 3, VGK 2",VGK,2022-10-22,COL,3,VGK,2,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-24 - TOR 1, VGK 3",VGK,2022-10-24,TOR,1,VGK,3,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-25 - VGK 4, SJ 2",VGK,2022-10-25,VGK,4,SJ,2,Lost,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-28 - ANA 0, VGK 4",VGK,2022-10-28,ANA,0,VGK,4,Won,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-30 - WPG 1, VGK 2",VGK,2022-10-30,WPG,1,VGK,2,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-11-01 - VGK 3, WSH 2",VGK,2022-11-01,VGK,3,WSH,2,Lost,1.0,61.2,61.0,40.6,45.9,1.7,3.2,10.2,15.2,1.3,1.3,7.0,11.0,27.1,21.1,0.1,0.3,12.0,11.0,18.7,20.1,0.3,1.6,8.2,10.3,1.0447,29.0,28.9,35.3,34.0,2.527,3.6060000000000003
"2022-11-03 - VGK 5, OTT 4",VGK,2022-11-03,VGK,5,OTT,4,Lost,1.0,61.0,59.2,39.4,43.7,1.6,3.1,9.3,13.8,1.1,1.3,6.3,9.6,27.0,22.3,0.1,0.3,11.6,10.8,19.1,18.6,0.4,1.5,8.2,10.0,1.0471,28.1,28.4,32.4,32.0,2.381,3.357
"2022-11-05 - VGK 6, MTL 4",VGK,2022-11-05,VGK,6,MTL,4,Lost,1.0,64.0,56.8,42.2,42.8,2.0,3.5,10.0,13.7,1.3,1.7,6.8,9.8,28.6,20.6,0.1,0.3,12.3,9.9,20.0,18.2,0.5,1.5,8.6,10.0,1.0513,30.0,30.0,31.9,31.5,2.5759999999999996,3.258
"2022-11-08 - VGK 4, TOR 3",VGK,2022-11-08,VGK,4,TOR,3,Lost,2.0,63.4,59.4,41.8,43.6,2.2,3.6,9.8,14.1,1.1,1.9,6.8,10.4,28.7,21.6,0.1,0.2,12.4,10.0,19.8,19.4,0.9,1.5,8.4,10.6,1.0421,29.8,29.6,33.5,32.7,2.539,3.3850000000000002
"2022-11-10 - VGK 7, BUF 4",VGK,2022-11-10,VGK,7,BUF,4,Lost,1.0,61.4,59.6,40.9,43.6,2.2,3.8,9.9,15.1,0.8,2.1,6.7,11.3,27.2,20.8,0.3,0.2,12.2,9.6,19.1,18.9,1.0,1.5,8.0,9.9,1.0504,28.9,29.0,34.0,32.6,2.401,3.473
"2022-11-12 - STL 3, VGK 2",VGK,2022-11-12,STL,3,VGK,2,Lost,1.0,63.7,59.9,41.8,43.3,2.4,4.0,10.9,15.4,1.0,2.3,7.4,11.8,27.6,21.1,0.3,0.1,12.5,9.8,19.7,18.8,1.0,1.5,7.7,9.6,1.0499,29.6,30.6,34.2,33.0,2.589,3.444
"2022-11-15 - SJ 5, VGK 2",VGK,2022-11-15,SJ,5,VGK,2,Lost,2.0,62.6,60.5,41.4,43.2,2.4,4.0,11.2,15.2,1.0,2.3,7.8,11.4,27.3,22.2,0.2,0.2,12.5,10.7,18.9,18.2,1.1,1.4,7.7,9.3,1.051,29.9,30.1,33.4,33.1,2.716,3.37
