Game,Team,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2022-10-12 - SEA 4, ANA 5",ANA,2022-10-12,SEA,4,ANA,5,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-15 - ANA 1, NYI 7",ANA,2022-10-15,ANA,1,NYI,7,Won,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-17 - ANA 4, NYR 6",ANA,2022-10-17,ANA,4,NYR,6,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-18 - ANA 2, NJ 4",ANA,2022-10-18,ANA,2,NJ,4,Won,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-20 - ANA 1, BOS 2",ANA,2022-10-20,ANA,1,BOS,2,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-23 - ANA 1, DET 5",ANA,2022-10-23,ANA,1,DET,5,Won,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-26 - TB 4, ANA 2",ANA,2022-10-26,TB,4,ANA,2,Lost,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-28 - ANA 0, VGK 4",ANA,2022-10-28,ANA,0,VGK,4,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-30 - TOR 3, ANA 4",ANA,2022-10-30,TOR,3,ANA,4,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-11-01 - ANA 6, SJ 5",ANA,2022-11-01,ANA,6,SJ,5,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-11-03 - ANA 5, VAN 8",ANA,2022-11-03,ANA,5,VAN,8,Won,1.0,62.7,52.5,50.0,37.9,4.3,2.5,16.4,10.0,1.9,1.1,12.7,7.4,23.6,21.5,1.4,0.3,13.3,11.3,19.4,16.6,1.0,1.1,10.7,7.9,0.9719,38.0,35.8,26.6,28.9,3.6879999999999997,2.412
"2022-11-05 - ANA 5, SJ 4",ANA,2022-11-05,ANA,5,SJ,4,Lost,1.0,61.2,52.9,49.5,38.2,4.7,2.5,16.3,9.5,2.3,1.0,12.8,7.2,22.9,22.4,1.4,0.4,13.1,11.9,18.3,16.3,0.9,1.1,10.4,7.7,0.9607999999999999,37.9,34.6,25.8,29.3,3.618,2.3920000000000003
