Game,Team,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2022-10-13 - DAL 4, NSH 1",DAL,2022-10-13,DAL,4,NSH,1,Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-15 - NSH 1, DAL 5",DAL,2022-10-15,NSH,1,DAL,5,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-17 - WPG 1, DAL 4",DAL,2022-10-17,WPG,1,DAL,4,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-20 - DAL 2, TOR 3",DAL,2022-10-20,DAL,2,TOR,3,Won,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-22 - DAL 5, MTL 2",DAL,2022-10-22,DAL,5,MTL,2,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-24 - DAL 2, OTT 4",DAL,2022-10-24,DAL,2,OTT,4,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-25 - DAL 1, BOS 3",DAL,2022-10-25,DAL,1,BOS,3,Won,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-27 - WSH 0, DAL 2",DAL,2022-10-27,WSH,0,DAL,2,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-29 - NYR 6, DAL 3",DAL,2022-10-29,NYR,6,DAL,3,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-11-01 - LA 2, DAL 5",DAL,2022-11-01,LA,2,DAL,5,Won,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-11-03 - DAL 7, ARI 2",DAL,2022-11-03,DAL,7,ARI,2,Lost,1.0,59.1,56.5,44.2,41.4,2.3,3.3,12.8,13.5,0.7,1.9,8.2,9.5,23.1,19.7,0.6,0.4,13.0,9.2,18.1,18.5,0.9,0.9,8.4,10.0,1.0384,31.1,30.9,32.0,30.0,3.101,3.1239999999999997
"2022-11-05 - DAL 6, EDM 2",DAL,2022-11-05,DAL,6,EDM,2,Lost,1.0,59.0,57.8,44.6,41.7,2.4,3.6,12.9,13.7,0.8,2.0,8.4,9.5,22.6,20.0,0.6,0.4,12.2,9.8,17.9,18.6,0.9,1.1,8.6,9.9,1.0405000000000002,30.9,30.8,32.3,30.7,3.141,3.117
"2022-11-08 - DAL 1, WPG 5",DAL,2022-11-08,DAL,1,WPG,5,Won,2.0,57.4,58.9,43.1,43.4,2.5,3.7,13.2,14.3,0.7,2.2,8.7,10.1,21.2,21.6,0.7,0.5,11.5,10.8,17.7,17.8,1.0,1.0,9.1,9.6,1.0311,30.9,30.9,32.1,32.1,3.161,3.175
"2022-11-11 - SJ 5, DAL 4",DAL,2022-11-11,SJ,5,DAL,4,Lost,2.0,56.4,58.3,42.8,42.4,2.9,3.4,13.8,14.1,1.2,2.2,9.3,9.7,20.6,21.3,0.7,0.3,11.7,10.4,17.3,17.5,0.9,0.9,9.1,9.4,1.0107000000000002,31.7,31.1,31.6,31.4,3.2310000000000003,3.054
"2022-11-13 - DAL 5, PHI 1",DAL,2022-11-13,DAL,5,PHI,1,Lost,1.0,53.1,59.3,40.4,43.1,3.1,3.6,12.7,14.1,1.5,2.1,8.4,9.3,20.0,22.1,0.7,0.3,11.1,11.1,16.0,17.5,0.8,1.2,8.2,9.2,0.9964999999999999,29.2,28.7,31.6,31.5,2.984,3.088
"2022-11-15 - DAL 4, TB 5",DAL,2022-11-15,DAL,4,TB,5,Won,1.0,54.6,58.9,41.3,43.1,3.0,3.6,13.1,13.4,1.4,2.2,8.6,9.2,20.2,23.3,0.6,0.3,11.2,11.8,16.5,16.8,0.9,1.1,8.3,8.9,0.9991999999999999,29.6,29.6,30.2,31.6,3.084,3.025
