Game,Team,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2022-10-12 - CBJ 1, CAR 4",CBJ,2022-10-12,CBJ,1,CAR,4,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-14 - TB 5, CBJ 2",CBJ,2022-10-14,TB,5,CBJ,2,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-15 - CBJ 2, STL 5",CBJ,2022-10-15,CBJ,2,STL,5,Won,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-18 - VAN 3, CBJ 4",CBJ,2022-10-18,VAN,3,CBJ,4,Won,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-20 - NSH 3, CBJ 5",CBJ,2022-10-20,NSH,3,CBJ,5,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-22 - PIT 6, CBJ 3",CBJ,2022-10-22,PIT,6,CBJ,3,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-23 - CBJ 5, NYR 1",CBJ,2022-10-23,CBJ,5,NYR,1,Lost,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-25 - ARI 6, CBJ 3",CBJ,2022-10-25,ARI,6,CBJ,3,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-28 - BOS 4, CBJ 0",CBJ,2022-10-28,BOS,4,CBJ,0,Lost,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-30 - CBJ 1, NJ 7",CBJ,2022-10-30,CBJ,1,NJ,7,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
