Game,Team,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2021-01-14 - SJ 4, ARI 3",SJ,2021-01-14,SJ,4,ARI,3,Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-16 - SJ 3, ARI 5",SJ,2021-01-16,SJ,3,ARI,5,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-18 - SJ 4, STL 5",SJ,2021-01-18,SJ,4,STL,5,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-20 - SJ 2, STL 1",SJ,2021-01-20,SJ,2,STL,1,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-22 - SJ 1, MIN 4",SJ,2021-01-22,SJ,1,MIN,4,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-24 - SJ 5, MIN 3",SJ,2021-01-24,SJ,5,MIN,3,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-26 - SJ 3, COL 7",SJ,2021-01-26,SJ,3,COL,7,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-28 - SJ 0, COL 3",SJ,2021-01-28,SJ,0,COL,3,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-02-05 - SJ 5, ANA 4",SJ,2021-02-05,SJ,5,ANA,4,Lost,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-02-06 - SJ 1, ANA 2",SJ,2021-02-06,SJ,1,ANA,2,Won,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-02-09 - SJ 4, LA 3",SJ,2021-02-09,SJ,4,LA,3,Lost,2.0,60.3,55.2,46.9,42.0,3.6,2.5,12.4,10.0,2.1,1.7,8.0,8.0,27.5,25.6,0.5,0.3,13.9,13.6,17.2,15.5,0.9,0.5,9.4,7.7,0.9704,32.7,29.6,25.5,30.6,3.039,2.561
