Game,Team,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2021-01-14 - WSH 6, BUF 4",WSH,2021-01-14,WSH,6,BUF,4,Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-15 - WSH 2, BUF 1",WSH,2021-01-15,WSH,2,BUF,1,Lost,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-17 - WSH 3, PIT 4",WSH,2021-01-17,WSH,3,PIT,4,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-19 - WSH 4, PIT 5",WSH,2021-01-19,WSH,4,PIT,5,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-22 - BUF 3, WSH 4",WSH,2021-01-22,BUF,3,WSH,4,Won,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-24 - BUF 4, WSH 3",WSH,2021-01-24,BUF,4,WSH,3,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-26 - NYI 2, WSH 3",WSH,2021-01-26,NYI,2,WSH,3,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-28 - NYI 3, WSH 6",WSH,2021-01-28,NYI,3,WSH,6,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-30 - BOS 3, WSH 4",WSH,2021-01-30,BOS,3,WSH,4,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-02-01 - BOS 5, WSH 3",WSH,2021-02-01,BOS,5,WSH,3,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-02-04 - WSH 2, NYR 4",WSH,2021-02-04,WSH,2,NYR,4,Won,2.0,60.1,48.6,45.3,36.5,3.2,3.7,10.4,7.5,1.7,1.6,7.8,5.9,29.7,25.2,0.7,0.8,14.8,12.5,15.4,12.3,0.7,1.1,8.4,7.3,1.0397,32.9,25.8,19.8,27.0,2.841,2.202
"2021-02-07 - PHI 7, WSH 4",WSH,2021-02-07,PHI,7,WSH,4,Lost,2.0,60.8,50.1,46.2,36.9,3.2,3.3,10.8,8.0,1.9,1.4,8.3,6.4,29.7,25.9,0.6,0.7,15.0,12.6,15.6,12.9,0.6,1.1,8.2,7.3,1.0269,33.4,26.4,20.9,27.5,2.9899999999999998,2.187
"2021-02-14 - WSH 3, PIT 6",WSH,2021-02-14,WSH,3,PIT,6,Won,6.0,61.2,52.9,46.0,39.5,3.8,3.5,10.9,9.2,2.1,1.6,8.1,7.2,29.9,26.7,0.6,0.8,14.4,13.1,15.5,13.6,0.9,1.0,8.1,7.6,1.0010000000000001,32.6,26.4,22.8,29.1,3.023,2.3200000000000003
