Game,Team,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2021-01-13 - STL 4, COL 1",STL,2021-01-13,STL,4,COL,1,Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-15 - STL 0, COL 8",STL,2021-01-15,STL,0,COL,8,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-18 - SJ 4, STL 5",STL,2021-01-18,SJ,4,STL,5,Won,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-20 - SJ 2, STL 1",STL,2021-01-20,SJ,2,STL,1,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-23 - LA 2, STL 4",STL,2021-01-23,LA,2,STL,4,Won,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-24 - LA 6, STL 3",STL,2021-01-24,LA,6,STL,3,Lost,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-26 - STL 5, VGK 4",STL,2021-01-26,STL,5,VGK,4,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-30 - STL 6, ANA 1",STL,2021-01-30,STL,6,ANA,1,Lost,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-31 - STL 4, ANA 1",STL,2021-01-31,STL,4,ANA,1,Lost,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-02-02 - ARI 3, STL 4",STL,2021-02-02,ARI,3,STL,4,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-02-04 - ARI 4, STL 3",STL,2021-02-04,ARI,4,STL,3,Lost,1.0,56.2,47.2,42.8,35.2,3.1,3.5,9.1,7.5,1.2,1.4,6.8,5.5,28.0,20.2,0.2,0.5,15.2,10.7,15.3,16.4,1.6,1.6,8.9,10.0,1.0281,31.8,24.4,23.9,27.7,2.683,2.289
"2021-02-06 - ARI 3, STL 1",STL,2021-02-06,ARI,3,STL,1,Lost,1.0,55.8,50.0,43.5,36.7,3.4,3.4,9.9,7.2,1.5,1.2,7.7,5.3,26.9,22.1,0.2,0.7,14.8,11.5,15.6,17.4,1.6,1.5,8.7,10.4,1.0129000000000001,32.1,25.5,24.6,28.8,2.9050000000000002,2.3419999999999996
"2021-02-08 - ARI 4, STL 3",STL,2021-02-08,ARI,4,STL,3,Lost,1.0,54.6,51.0,41.9,37.9,2.9,3.5,9.2,7.3,1.6,1.3,7.1,5.3,26.4,22.7,0.1,0.7,13.8,11.8,15.7,17.6,1.1,1.5,8.6,10.4,1.0222,30.2,24.9,24.9,29.2,2.851,2.518
"2021-02-12 - STL 4, ARI 1",STL,2021-02-12,STL,4,ARI,1,Lost,3.0,57.6,52.9,42.4,39.1,2.8,3.3,10.3,7.9,1.7,1.2,7.6,5.8,26.9,24.1,0.1,0.7,13.3,13.0,16.2,17.2,0.9,1.4,8.6,9.6,1.0178,30.2,26.5,25.1,30.2,3.0290000000000004,2.6550000000000002
"2021-02-13 - STL 5, ARI 4",STL,2021-02-13,STL,5,ARI,4,Lost,0.0,57.0,53.7,41.3,39.3,2.8,3.6,10.1,8.5,1.7,1.2,7.3,6.3,27.0,24.0,0.1,0.8,13.1,12.9,15.4,17.3,0.9,1.6,7.8,9.5,1.0269,28.9,25.5,25.8,30.6,2.9210000000000003,2.926
"2021-02-15 - STL 0, ARI 1",STL,2021-02-15,STL,0,ARI,1,Won,1.0,57.2,56.8,42.6,40.7,3.0,3.7,10.9,9.3,1.9,1.4,7.9,6.7,26.6,25.1,0.1,0.7,13.1,12.9,15.0,18.1,0.9,1.6,8.1,9.9,1.0254999999999999,30.2,25.9,27.4,31.1,2.941,3.014
"2021-02-18 - SJ 2, STL 3",STL,2021-02-18,SJ,2,STL,3,Won,2.0,54.1,57.2,40.1,40.8,2.5,3.4,10.2,9.6,1.6,1.3,7.5,6.7,25.0,25.4,0.1,0.6,12.1,12.7,14.4,18.2,0.8,1.5,7.8,9.5,1.0277,28.6,24.6,27.8,30.4,2.637,2.941
"2021-02-20 - SJ 5, STL 4",STL,2021-02-20,SJ,5,STL,4,Lost,1.0,50.4,59.3,37.6,42.6,2.3,3.3,10.2,10.1,1.8,1.5,7.5,7.1,23.0,26.7,0.0,0.5,11.6,14.0,12.8,18.1,0.5,1.3,6.7,9.5,1.0208,27.2,23.0,28.2,32.4,2.448,3.022
"2021-02-22 - LA 3, STL 0",STL,2021-02-22,LA,3,STL,0,Lost,1.0,50.5,60.2,37.5,42.8,2.7,3.1,10.4,9.0,2.0,1.5,7.7,6.2,22.3,28.6,0.0,0.6,11.0,15.4,13.0,17.5,0.7,1.0,7.3,9.0,0.999,27.5,23.4,26.5,32.6,2.416,2.846
"2021-02-24 - LA 2, STL 1",STL,2021-02-24,LA,2,STL,1,Lost,1.0,50.1,59.4,37.8,43.3,2.9,2.7,11.0,8.9,2.2,1.3,8.5,6.4,22.9,27.9,0.0,0.5,11.2,15.7,11.7,17.3,0.6,0.9,6.8,9.2,0.9758000000000001,28.0,22.7,26.2,33.4,2.602,2.8689999999999998
"2021-02-27 - STL 7, SJ 6",STL,2021-02-27,STL,7,SJ,6,Lost,2.0,48.7,59.1,37.0,44.1,2.8,2.4,10.1,8.6,1.9,1.3,7.3,6.4,22.2,28.3,0.0,0.5,10.9,15.9,12.1,17.2,0.8,0.6,6.9,9.8,0.9634,26.5,22.2,25.8,34.1,2.5549999999999997,2.824
"2021-03-01 - STL 5, ANA 4",STL,2021-03-01,STL,5,ANA,4,Lost,1.0,50.8,56.0,38.6,42.2,3.0,2.8,10.5,9.0,1.8,1.8,7.5,6.9,22.8,26.6,0.2,0.5,11.1,15.2,13.2,15.8,0.9,0.5,7.5,8.9,0.9773999999999999,27.5,23.7,24.8,32.9,2.52,2.717
"2021-03-03 - STL 3, ANA 2",STL,2021-03-03,STL,3,ANA,2,Lost,1.0,52.6,57.3,40.4,43.2,3.1,3.2,11.6,9.2,1.8,2.1,8.2,7.4,23.5,26.5,0.2,0.5,11.7,14.9,13.1,16.7,1.0,0.5,7.5,9.6,0.9914,28.9,24.7,25.9,33.9,2.6079999999999997,2.772
"2021-03-05 - STL 3, LA 2",STL,2021-03-05,STL,3,LA,2,Lost,1.0,52.0,54.5,40.9,40.9,3.0,3.2,11.6,8.9,1.6,2.0,8.2,6.9,23.7,25.0,0.2,0.5,12.1,13.7,13.2,16.3,1.1,0.6,7.5,9.3,1.0034,29.2,24.8,25.2,31.7,2.604,2.59
"2021-03-06 - STL 3, LA 4",STL,2021-03-06,STL,3,LA,4,Won,0.0,51.2,53.8,41.0,40.3,3.1,3.1,12.0,9.3,1.7,1.9,8.9,7.2,22.7,24.4,0.2,0.4,11.8,13.4,13.1,15.7,1.1,0.7,7.4,8.9,0.9996,29.7,25.1,25.0,31.2,2.662,2.3419999999999996
