Game,Team,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2021-01-14 - NYI 4, NYR 0",NYI,2021-01-14,NYI,4,NYR,0,Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-16 - NYI 0, NYR 5",NYI,2021-01-16,NYI,0,NYR,5,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-18 - BOS 0, NYI 1",NYI,2021-01-18,BOS,0,NYI,1,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-21 - NJ 1, NYI 4",NYI,2021-01-21,NJ,1,NYI,4,Won,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-24 - NYI 0, NJ 2",NYI,2021-01-24,NYI,0,NJ,2,Won,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-26 - NYI 2, WSH 3",NYI,2021-01-26,NYI,2,WSH,3,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-28 - NYI 3, WSH 6",NYI,2021-01-28,NYI,3,WSH,6,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-30 - NYI 2, PHI 3",NYI,2021-01-30,NYI,2,PHI,3,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-31 - NYI 3, PHI 4",NYI,2021-01-31,NYI,3,PHI,4,Won,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-02-06 - PIT 3, NYI 4",NYI,2021-02-06,PIT,3,NYI,4,Won,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-02-08 - NYI 2, NYR 0",NYI,2021-02-08,NYI,2,NYR,0,Lost,1.0,55.7,52.1,40.1,40.4,2.7,2.3,8.5,9.4,1.4,1.3,5.5,7.0,26.6,24.1,0.4,0.4,12.5,13.2,16.0,15.0,0.8,0.6,8.3,7.2,0.9737,27.5,24.5,24.4,29.0,2.429,2.564
"2021-02-11 - PIT 4, NYI 3",NYI,2021-02-11,PIT,4,NYI,3,Lost,2.0,55.6,52.4,40.6,39.9,2.7,2.1,8.8,8.8,1.4,1.3,5.8,6.8,25.8,25.2,0.4,0.4,12.6,13.6,16.6,14.8,0.8,0.4,8.6,6.8,0.9682999999999999,28.1,25.4,23.6,28.7,2.508,2.4509999999999996
"2021-02-13 - BOS 2, NYI 4",NYI,2021-02-13,BOS,2,NYI,4,Won,1.0,54.9,53.8,39.9,40.5,2.5,2.4,8.6,10.1,1.3,1.6,6.2,8.2,24.8,25.7,0.3,0.4,12.5,13.5,16.9,14.4,0.8,0.4,8.4,6.1,0.9856999999999999,28.4,25.5,24.5,29.3,2.435,2.592
"2021-02-15 - NYI 3, BUF 1",NYI,2021-02-15,NYI,3,BUF,1,Lost,1.0,54.8,56.6,40.2,43.3,2.7,2.7,8.9,11.1,1.3,1.8,6.4,9.2,24.8,26.3,0.3,0.5,12.8,14.0,16.6,15.1,1.0,0.4,8.1,6.9,0.9826999999999998,28.7,25.5,26.2,31.8,2.405,2.716
"2021-02-16 - NYI 3, BUF 0",NYI,2021-02-16,NYI,3,BUF,0,Lost,0.0,53.5,55.9,39.7,42.8,2.7,2.6,9.1,10.7,1.3,1.8,6.6,8.5,24.5,26.3,0.3,0.6,12.2,14.5,15.7,14.2,1.0,0.2,7.6,6.3,0.9801,27.7,24.8,24.9,31.2,2.398,2.571
"2021-02-18 - NYI 1, PIT 4",NYI,2021-02-18,NYI,1,PIT,4,Won,1.0,54.2,55.7,39.4,42.1,2.5,2.9,9.5,10.4,1.1,1.8,7.0,8.2,24.8,26.2,0.3,0.7,11.9,14.4,15.5,14.4,1.0,0.4,7.0,6.3,1.0009000000000001,27.3,25.0,24.8,30.8,2.354,2.5460000000000003
"2021-02-20 - NYI 2, PIT 3",NYI,2021-02-20,NYI,2,PIT,3,Won,1.0,53.1,55.1,39.0,41.6,2.6,2.8,9.7,11.0,1.3,1.8,7.5,8.6,23.6,25.5,0.3,0.6,11.4,14.4,15.6,14.2,0.9,0.4,6.9,6.0,0.9954000000000001,27.3,25.3,25.2,30.6,2.54,2.605
"2021-02-22 - BUF 2, NYI 3",NYI,2021-02-22,BUF,2,NYI,3,Won,1.0,52.2,55.4,37.8,41.9,2.3,2.7,9.8,11.6,1.2,1.7,7.6,9.4,22.4,25.1,0.2,0.6,11.1,13.7,15.9,14.6,0.9,0.4,6.8,6.4,1.0005000000000002,26.8,25.7,26.2,31.1,2.405,2.612
"2021-02-25 - BOS 2, NYI 7",NYI,2021-02-25,BOS,2,NYI,7,Won,2.0,54.3,54.7,39.9,41.7,2.2,2.8,10.1,12.1,1.0,1.9,7.8,9.6,22.9,24.5,0.2,0.5,11.9,12.9,17.3,14.3,1.0,0.4,7.7,6.7,1.0185,28.7,27.4,26.4,30.6,2.542,2.607
"2021-02-27 - PIT 4, NYI 3",NYI,2021-02-27,PIT,4,NYI,3,Lost,1.0,54.1,54.9,40.0,41.1,2.0,3.2,10.8,13.3,0.9,2.5,8.3,10.8,22.5,23.2,0.3,0.4,11.7,11.8,16.9,14.5,0.8,0.3,8.2,6.8,1.0374,29.4,27.7,27.8,30.7,2.552,2.739
"2021-02-28 - PIT 0, NYI 2",NYI,2021-02-28,PIT,0,NYI,2,Won,0.0,54.3,55.4,39.9,40.9,2.1,3.1,10.1,13.5,1.0,2.3,8.0,11.0,22.4,22.5,0.2,0.5,11.6,11.4,17.9,15.2,0.9,0.3,8.6,7.1,1.0299,29.4,28.0,28.7,30.8,2.56,2.693
"2021-03-02 - NYI 2, NJ 1",NYI,2021-03-02,NYI,2,NJ,1,Lost,1.0,53.6,54.6,39.6,40.9,2.1,3.1,9.9,14.0,1.0,2.2,7.6,11.3,22.7,20.9,0.2,0.5,11.3,10.7,17.2,15.5,0.9,0.4,8.2,7.6,1.0299,28.4,27.1,29.5,30.8,2.4939999999999998,2.851
"2021-03-04 - BUF 2, NYI 5",NYI,2021-03-04,BUF,2,NYI,5,Won,1.0,53.4,53.6,39.8,40.6,1.9,3.0,9.0,13.0,0.8,2.0,6.8,10.3,23.7,20.9,0.2,0.5,11.5,10.7,17.6,15.9,0.9,0.5,8.5,8.0,1.0347,27.8,26.6,28.9,29.9,2.48,2.867
"2021-03-06 - BUF 2, NYI 5",NYI,2021-03-06,BUF,2,NYI,5,Won,1.0,51.3,53.1,38.0,40.5,1.9,3.1,8.5,13.0,1.0,2.1,6.5,10.3,22.5,20.8,0.2,0.5,10.6,10.8,16.9,15.7,0.7,0.5,8.5,8.2,1.0318,26.6,25.4,28.7,30.2,2.4019999999999997,2.904
"2021-03-07 - BUF 2, NYI 5",NYI,2021-03-07,BUF,2,NYI,5,Won,0.0,51.7,52.6,38.5,40.2,2.0,3.3,9.7,13.2,1.1,2.3,7.0,10.7,21.3,19.6,0.3,0.4,10.1,9.9,17.5,16.4,0.6,0.6,8.6,8.6,1.0344,26.7,27.2,29.6,30.2,2.521,2.964
