Game,Team,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2021-01-14 - MIN 4, LA 3",MIN,2021-01-14,MIN,4,LA,3,Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-16 - MIN 4, LA 3",MIN,2021-01-16,MIN,4,LA,3,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-18 - MIN 0, ANA 1",MIN,2021-01-18,MIN,0,ANA,1,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-20 - MIN 3, ANA 2",MIN,2021-01-20,MIN,3,ANA,2,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-22 - SJ 1, MIN 4",MIN,2021-01-22,SJ,1,MIN,4,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-24 - SJ 5, MIN 3",MIN,2021-01-24,SJ,5,MIN,3,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-26 - LA 2, MIN 1",MIN,2021-01-26,LA,2,MIN,1,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-28 - LA 3, MIN 5",MIN,2021-01-28,LA,3,MIN,5,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-30 - COL 5, MIN 1",MIN,2021-01-30,COL,5,MIN,1,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-31 - COL 3, MIN 4",MIN,2021-01-31,COL,3,MIN,4,Won,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
