Game,Team,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2021-01-14 - SJ 4, ARI 3",ARI,2021-01-14,SJ,4,ARI,3,Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-16 - SJ 3, ARI 5",ARI,2021-01-16,SJ,3,ARI,5,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-18 - ARI 2, VGK 4",ARI,2021-01-18,ARI,2,VGK,4,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-20 - ARI 2, VGK 5",ARI,2021-01-20,ARI,2,VGK,5,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-22 - VGK 2, ARI 5",ARI,2021-01-22,VGK,2,ARI,5,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-24 - VGK 1, ARI 0",ARI,2021-01-24,VGK,1,ARI,0,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-26 - ANA 1, ARI 0",ARI,2021-01-26,ANA,1,ARI,0,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-28 - ANA 2, ARI 3",ARI,2021-01-28,ANA,2,ARI,3,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-02-02 - ARI 3, STL 4",ARI,2021-02-02,ARI,3,STL,4,Won,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-02-04 - ARI 4, STL 3",ARI,2021-02-04,ARI,4,STL,3,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-02-06 - ARI 3, STL 1",ARI,2021-02-06,ARI,3,STL,1,Lost,1.0,57.2,57.8,42.2,42.0,2.8,2.7,10.8,12.6,1.5,1.4,7.3,9.7,26.5,26.9,0.3,0.4,13.1,11.2,16.7,14.4,0.9,0.8,7.8,6.8,0.9958,29.6,27.5,27.0,29.0,2.7809999999999997,2.989
"2021-02-08 - ARI 4, STL 3",ARI,2021-02-08,ARI,4,STL,3,Lost,1.0,55.5,54.3,41.0,39.6,2.6,2.7,10.3,10.6,1.3,1.5,6.7,8.1,25.7,26.1,0.3,0.3,13.0,10.9,16.5,13.8,0.9,0.8,7.6,6.9,1.0081000000000002,28.6,26.8,24.4,27.2,2.722,2.766
"2021-02-12 - STL 4, ARI 1",ARI,2021-02-12,STL,4,ARI,1,Lost,3.0,56.0,55.6,41.3,39.1,2.6,2.5,10.0,11.0,1.4,1.6,6.7,8.3,26.0,26.2,0.3,0.2,13.7,10.8,16.5,13.9,0.8,0.6,7.6,6.9,1.0023,29.5,26.5,24.9,27.2,2.7649999999999997,2.734
"2021-02-13 - STL 5, ARI 4",ARI,2021-02-13,STL,5,ARI,4,Lost,0.0,55.5,54.6,40.7,38.3,2.6,2.4,9.3,11.1,1.2,1.7,6.2,8.2,25.8,26.2,0.4,0.1,13.5,11.2,16.7,13.0,1.0,0.5,8.0,6.2,0.9995,29.4,26.0,24.1,26.5,2.8400000000000003,2.703
"2021-02-15 - STL 0, ARI 1",ARI,2021-02-15,STL,0,ARI,1,Won,1.0,57.1,55.6,41.7,40.1,2.6,2.6,9.5,11.1,1.1,1.8,6.5,8.1,26.8,27.2,0.4,0.1,13.9,12.1,16.4,12.8,1.1,0.6,7.9,6.4,1.0048,30.0,25.9,23.9,27.8,2.886,2.659
"2021-02-18 - LA 3, ARI 2",ARI,2021-02-18,LA,3,ARI,2,Lost,2.0,56.3,53.6,40.7,39.4,2.4,2.2,8.7,10.9,1.0,1.5,6.1,7.7,26.8,26.5,0.4,0.1,13.7,12.0,16.5,11.9,1.0,0.6,7.8,6.2,0.9973000000000001,29.3,25.2,22.8,27.1,2.788,2.564
"2021-02-20 - LA 4, ARI 2",ARI,2021-02-20,LA,4,ARI,2,Lost,1.0,54.2,53.1,39.8,39.4,2.5,2.4,8.8,10.9,1.1,1.6,6.5,7.7,26.3,25.5,0.4,0.1,13.8,12.0,15.2,12.4,1.0,0.7,7.8,6.6,1.0032,29.5,24.0,23.3,27.7,2.745,2.592
"2021-02-22 - ANA 3, ARI 4",ARI,2021-02-22,ANA,3,ARI,4,Won,1.0,53.9,52.3,39.6,38.1,2.8,2.6,8.3,10.2,1.2,1.6,6.1,7.2,25.8,24.8,0.4,0.2,13.6,11.5,15.6,13.1,1.1,0.8,8.1,6.9,0.9983000000000001,29.4,23.9,23.3,27.0,2.7279999999999998,2.4910000000000005
"2021-02-24 - ANA 3, ARI 4",ARI,2021-02-24,ANA,3,ARI,4,Won,1.0,55.8,49.5,41.3,35.9,2.9,2.7,9.0,10.1,1.2,1.9,6.5,7.0,25.8,22.3,0.4,0.1,13.5,10.8,16.5,13.0,1.2,0.7,8.5,6.9,1.0073,30.6,25.5,23.1,26.1,2.92,2.3909999999999996
"2021-02-26 - COL 3, ARI 2",ARI,2021-02-26,COL,3,ARI,2,Lost,1.0,57.1,49.4,42.8,35.8,2.8,2.7,9.9,10.4,1.3,1.6,7.2,6.7,26.7,22.0,0.4,0.2,13.6,10.7,16.2,13.4,1.0,0.9,8.5,6.8,1.0146000000000002,31.2,26.1,23.8,25.4,3.006,2.4330000000000003
"2021-02-27 - COL 6, ARI 2",ARI,2021-02-27,COL,6,ARI,2,Lost,0.0,55.4,48.7,42.4,34.7,2.8,2.5,10.6,9.8,1.5,1.5,7.6,5.8,25.7,22.3,0.2,0.2,12.8,10.7,15.2,12.9,1.0,0.8,7.7,6.5,1.009,29.8,25.8,22.7,24.2,2.998,2.216
"2021-03-03 - ARI 3, LA 2",ARI,2021-03-03,ARI,3,LA,2,Lost,3.0,57.3,49.2,43.6,35.8,3.3,2.4,11.1,10.7,1.6,1.3,7.9,6.1,25.7,22.3,0.3,0.3,13.1,11.3,16.3,12.6,1.2,0.8,8.5,6.2,0.9905999999999999,31.4,27.4,23.3,24.8,3.076,2.213
"2021-03-05 - MIN 5, ARI 1",ARI,2021-03-05,MIN,5,ARI,1,Lost,1.0,57.5,46.3,43.9,35.1,3.2,2.4,11.4,10.5,1.4,1.0,7.8,6.1,25.7,20.9,0.4,0.4,13.2,10.9,16.3,12.2,1.2,1.0,8.6,6.3,0.9943,31.3,27.7,22.7,24.5,3.08,2.13
"2021-03-06 - MIN 2, ARI 5",ARI,2021-03-06,MIN,2,ARI,5,Won,0.0,57.9,46.3,45.1,35.5,3.3,2.4,12.3,10.8,1.6,0.9,8.4,6.4,25.9,20.4,0.4,0.4,13.4,10.2,15.8,12.4,1.1,1.1,8.0,6.6,0.9905999999999999,31.3,28.1,23.2,24.5,2.972,2.152
"2021-03-08 - ARI 3, COL 2",ARI,2021-03-08,ARI,3,COL,2,Lost,1.0,56.5,46.4,44.9,34.4,3.0,2.5,12.3,10.6,1.5,0.9,8.5,6.4,25.2,20.0,0.3,0.4,13.4,9.6,15.6,13.3,1.0,1.2,7.7,6.8,1.004,31.2,27.9,23.9,24.0,2.967,2.322
"2021-03-10 - ARI 1, COL 2",ARI,2021-03-10,ARI,1,COL,2,Won,1.0,58.0,45.8,45.8,33.6,3.2,2.7,12.6,10.4,1.6,1.0,9.0,6.5,25.9,20.0,0.3,0.5,13.8,9.2,15.9,13.0,1.1,1.2,8.0,6.8,1.0144,32.3,28.5,23.4,23.5,3.005,2.26
"2021-03-12 - ARI 0, MIN 4",ARI,2021-03-12,ARI,0,MIN,4,Won,1.0,62.0,46.4,48.2,33.5,3.2,2.6,12.6,10.4,1.4,0.9,8.8,6.5,26.6,20.6,0.3,0.6,13.7,9.1,19.1,12.7,1.3,1.1,10.0,6.3,1.0150000000000001,34.0,31.7,23.1,22.7,3.151,2.2600000000000002
"2021-03-14 - ARI 1, MIN 4",ARI,2021-03-14,ARI,1,MIN,4,Won,1.0,64.0,46.2,49.6,33.7,3.2,2.4,12.8,10.0,1.3,0.9,9.0,6.3,28.6,21.7,0.4,0.5,14.6,9.7,19.4,11.7,1.3,1.0,9.9,6.1,1.0116,34.9,32.2,21.7,22.8,3.245,2.271
"2021-03-16 - ARI 0, MIN 3",ARI,2021-03-16,ARI,0,MIN,3,Won,1.0,64.7,46.5,50.3,33.7,3.3,2.1,13.2,9.2,1.6,0.6,9.5,5.9,29.3,22.6,0.4,0.5,14.8,9.8,19.2,11.6,1.1,1.0,10.4,6.0,0.9994,35.6,32.4,20.8,22.5,3.223,2.136
"2021-03-18 - ARI 2, ANA 3",ARI,2021-03-18,ARI,2,ANA,3,Won,1.0,61.4,46.5,48.2,34.0,3.3,1.8,12.4,8.6,1.4,0.6,9.1,5.8,27.4,23.4,0.5,0.4,14.4,10.2,18.9,11.4,1.2,0.8,10.5,5.9,0.9857999999999999,34.7,31.3,20.0,22.8,3.098,2.135
"2021-03-20 - ARI 5, ANA 1",ARI,2021-03-20,ARI,5,ANA,1,Lost,1.0,61.3,46.7,47.5,34.8,3.3,1.8,11.9,9.1,1.3,0.5,8.7,6.4,27.7,22.3,0.7,0.4,15.0,10.0,18.6,12.2,1.1,0.9,10.3,6.2,0.9833000000000001,34.9,30.5,21.3,23.5,2.983,2.229
"2021-03-22 - COL 5, ARI 1",ARI,2021-03-22,COL,5,ARI,1,Lost,1.0,59.6,47.3,46.0,34.9,2.8,2.1,11.4,8.7,1.2,0.7,8.6,6.5,27.6,22.8,0.6,0.4,14.3,9.6,17.8,12.3,0.9,1.0,10.2,6.6,1.0042000000000002,33.6,29.2,21.0,23.8,2.821,2.2169999999999996
"2021-03-23 - COL 4, ARI 5",ARI,2021-03-23,COL,4,ARI,5,Won,0.0,60.1,47.6,45.8,34.8,3.1,1.9,11.6,8.4,1.4,0.7,8.9,6.5,28.0,23.3,0.6,0.4,13.0,9.8,18.0,12.3,1.0,0.8,10.4,6.6,0.9856,32.9,29.6,20.7,24.0,2.925,2.18
