Game,Team,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2021-01-14 - CBJ 1, NSH 3",NSH,2021-01-14,CBJ,1,NSH,3,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-16 - CBJ 2, NSH 5",NSH,2021-01-16,CBJ,2,NSH,5,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-18 - CAR 4, NSH 2",NSH,2021-01-18,CAR,4,NSH,2,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-22 - NSH 0, DAL 7",NSH,2021-01-22,NSH,0,DAL,7,Won,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-24 - NSH 2, DAL 3",NSH,2021-01-24,NSH,2,DAL,3,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-26 - CHI 2, NSH 3",NSH,2021-01-26,CHI,2,NSH,3,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-27 - CHI 1, NSH 2",NSH,2021-01-27,CHI,1,NSH,2,Won,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-30 - NSH 3, TB 4",NSH,2021-01-30,NSH,3,TB,4,Won,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-02-01 - NSH 2, TB 5",NSH,2021-02-01,NSH,2,TB,5,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-02-04 - NSH 6, FLA 5",NSH,2021-02-04,NSH,6,FLA,5,Lost,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-02-05 - NSH 1, FLA 2",NSH,2021-02-05,NSH,1,FLA,2,Won,0.0,54.4,59.7,39.7,45.0,3.4,2.7,9.6,10.6,1.7,1.3,7.9,8.3,24.3,29.4,0.7,0.3,11.9,15.4,16.4,16.6,1.0,1.0,8.5,8.7,0.9637,29.5,26.0,27.2,33.1,2.629,2.774
"2021-02-08 - TB 4, NSH 1",NSH,2021-02-08,TB,4,NSH,1,Lost,2.0,54.8,58.7,40.4,43.9,3.5,2.5,10.4,10.5,1.7,1.4,8.6,7.9,24.4,29.0,0.7,0.2,12.0,15.2,16.5,16.1,1.1,0.8,8.4,8.3,0.9569000000000001,30.1,26.9,26.6,32.1,2.815,2.62
"2021-02-09 - TB 6, NSH 1",NSH,2021-02-09,TB,6,NSH,1,Lost,0.0,54.7,58.0,39.4,43.1,3.7,2.1,10.0,10.6,1.7,1.1,8.4,7.6,25.2,28.8,0.9,0.2,11.6,15.1,16.1,15.5,1.1,0.7,8.1,7.8,0.9390000000000001,29.2,26.1,26.1,31.2,2.86,2.589
"2021-02-11 - DET 2, NSH 3",NSH,2021-02-11,DET,2,NSH,3,Won,1.0,55.1,58.6,40.4,43.4,3.9,2.0,9.9,10.8,2.1,1.1,8.5,8.0,25.6,28.6,0.7,0.2,11.8,14.7,16.2,16.0,1.1,0.6,8.2,7.6,0.9326000000000001,29.8,26.1,26.8,31.2,2.9779999999999998,2.614
"2021-02-13 - DET 4, NSH 2",NSH,2021-02-13,DET,4,NSH,2,Lost,1.0,55.1,57.9,40.2,42.6,3.4,2.3,9.6,10.6,1.5,1.2,8.2,7.9,25.9,28.3,0.7,0.3,12.0,13.8,16.4,16.0,1.2,0.7,8.2,7.5,0.9630000000000001,29.6,26.0,26.6,30.1,2.825,2.506
