Game,Team,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2021-01-14 - CGY 3, WPG 4",WPG,2021-01-14,CGY,3,WPG,4,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-18 - WPG 1, TOR 3",WPG,2021-01-18,WPG,1,TOR,3,Won,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-19 - WPG 4, OTT 3",WPG,2021-01-19,WPG,4,OTT,3,Lost,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-21 - WPG 4, OTT 1",WPG,2021-01-21,WPG,4,OTT,1,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-23 - OTT 3, WPG 6",WPG,2021-01-23,OTT,3,WPG,6,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-24 - EDM 4, WPG 3",WPG,2021-01-24,EDM,4,WPG,3,Lost,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-26 - EDM 4, WPG 6",WPG,2021-01-26,EDM,4,WPG,6,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-30 - VAN 4, WPG 1",WPG,2021-01-30,VAN,4,WPG,1,Lost,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-02-01 - CGY 4, WPG 3",WPG,2021-02-01,CGY,4,WPG,3,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-02-02 - CGY 2, WPG 3",WPG,2021-02-02,CGY,2,WPG,3,Won,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
