Game,Team,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2021-01-14 - CAR 3, DET 0",CAR,2021-01-14,CAR,3,DET,0,Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-16 - CAR 2, DET 4",CAR,2021-01-16,CAR,2,DET,4,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-18 - CAR 4, NSH 2",CAR,2021-01-18,CAR,4,NSH,2,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-28 - TB 0, CAR 1",CAR,2021-01-28,TB,0,CAR,1,Won,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-30 - DAL 1, CAR 4",CAR,2021-01-30,DAL,1,CAR,4,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-01-31 - DAL 3, CAR 4",CAR,2021-01-31,DAL,3,CAR,4,Won,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-02-02 - CAR 4, CHI 3",CAR,2021-02-02,CAR,4,CHI,3,Lost,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-02-04 - CAR 4, CHI 6",CAR,2021-02-04,CAR,4,CHI,6,Won,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-02-07 - CAR 6, CBJ 5",CAR,2021-02-07,CAR,6,CBJ,5,Lost,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-02-08 - CAR 2, CBJ 3",CAR,2021-02-08,CAR,2,CBJ,3,Won,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-02-11 - CAR 5, DAL 3",CAR,2021-02-11,CAR,5,DAL,3,Lost,2.0,47.9,62.3,35.9,45.0,2.7,3.2,10.1,12.9,1.5,2.1,6.8,10.2,20.5,26.7,0.5,0.7,10.9,12.4,14.0,16.9,0.7,0.3,6.9,7.7,0.9991999999999999,25.2,24.1,29.8,32.4,2.423,2.928
"2021-02-13 - CAR 4, DAL 3",CAR,2021-02-13,CAR,4,DAL,3,Lost,1.0,50.8,60.7,38.0,43.9,3.0,3.4,10.8,13.4,1.7,2.2,7.4,10.5,21.5,26.3,0.6,0.7,11.4,12.2,15.1,15.4,0.7,0.5,7.9,6.8,0.9997,27.5,25.9,28.8,31.3,2.592,2.9050000000000002
"2021-02-15 - CBJ 3, CAR 7",CAR,2021-02-15,CBJ,3,CAR,7,Won,1.0,53.0,59.8,39.1,43.4,2.9,3.5,11.3,13.2,1.6,2.3,7.5,10.2,22.4,25.8,0.5,0.7,11.5,11.5,15.6,14.9,0.8,0.5,8.4,6.4,1.0162,28.3,26.9,28.1,30.3,2.4909999999999997,2.754
"2021-02-17 - FLA 4, CAR 3",CAR,2021-02-17,FLA,4,CAR,3,Lost,1.0,53.5,60.7,39.7,45.0,3.0,3.8,12.3,14.0,1.9,2.9,8.3,10.6,23.0,26.2,0.5,0.5,12.1,12.0,14.4,14.7,0.6,0.4,7.6,6.4,1.0187,29.0,26.7,28.7,31.3,2.617,2.875
"2021-02-19 - CHI 3, CAR 5",CAR,2021-02-19,CHI,3,CAR,5,Won,1.0,52.8,60.4,39.5,45.1,3.4,4.0,11.0,14.3,2.1,3.1,7.7,10.5,23.1,25.5,0.6,0.5,12.5,11.8,14.7,14.6,0.7,0.4,8.0,6.6,1.0135999999999998,29.5,25.7,28.9,31.3,2.521,2.924
"2021-02-20 - TB 0, CAR 4",CAR,2021-02-20,TB,0,CAR,4,Won,0.0,53.9,61.6,41.1,46.3,3.6,4.1,11.2,14.0,2.1,2.9,8.1,10.3,23.8,26.1,0.6,0.5,13.4,12.8,15.0,15.7,0.9,0.6,8.5,7.0,1.0101,31.3,26.2,29.7,32.5,2.5949999999999998,3.022
"2021-02-22 - TB 4, CAR 2",CAR,2021-02-22,TB,4,CAR,2,Lost,1.0,54.2,61.8,40.9,45.9,3.3,4.2,11.1,13.4,1.9,3.1,8.2,10.0,24.0,26.0,0.6,0.4,13.2,12.0,15.0,16.7,0.8,0.6,8.2,7.0,1.0272,30.8,26.1,30.1,31.3,2.5789999999999997,3.1229999999999998
"2021-02-24 - CAR 0, TB 3",CAR,2021-02-24,CAR,0,TB,3,Won,1.0,55.3,61.5,42.1,46.5,3.4,4.1,10.9,13.6,1.8,3.1,8.1,9.8,25.1,25.9,0.7,0.4,13.2,12.1,14.9,16.7,0.9,0.5,8.0,6.9,1.0221,30.7,25.8,30.3,30.8,2.7299999999999995,3.251
"2021-02-25 - CAR 1, TB 3",CAR,2021-02-25,CAR,1,TB,3,Won,0.0,52.9,58.8,40.8,45.2,3.1,3.7,10.3,13.0,1.5,2.8,7.7,9.5,23.7,24.4,0.6,0.4,12.7,11.4,14.9,16.9,1.0,0.4,8.4,7.3,1.0168,30.0,25.2,29.9,29.9,2.678,3.134
"2021-02-27 - CAR 4, FLA 3",CAR,2021-02-27,CAR,4,FLA,3,Lost,1.0,52.7,60.0,40.8,46.0,2.9,3.2,9.9,13.6,1.5,2.4,7.5,9.6,23.5,24.3,0.4,0.2,12.6,11.4,15.5,17.7,0.9,0.5,8.8,7.7,1.006,30.0,25.4,31.3,30.5,2.691,3.2030000000000003
"2021-03-01 - CAR 3, FLA 2",CAR,2021-03-01,CAR,3,FLA,2,Lost,1.0,53.4,58.6,42.0,46.1,2.9,3.3,10.8,13.7,1.6,2.4,8.2,9.7,23.1,22.3,0.3,0.3,12.6,11.2,15.6,18.2,0.9,0.5,8.6,8.5,1.0107000000000002,30.9,26.4,31.9,31.4,2.856,3.2449999999999997
"2021-03-02 - CAR 4, NSH 2",CAR,2021-03-02,CAR,4,NSH,2,Lost,0.0,53.4,58.1,42.7,45.7,2.8,3.1,11.1,12.7,1.6,2.2,8.7,9.0,23.1,23.3,0.2,0.4,12.9,12.0,15.3,17.9,0.9,0.4,8.8,8.5,1.0085,31.8,26.4,30.6,31.3,2.93,3.061
