Date,Away Team,Away Team Odds,Away Team Decimal Odds,Away Team Implied Probability,Away Probability,Home Probability,Home Team Implied Probability,Home Team Decimal Odds,Home Team Odds,Home Team
2024-01-20,TB,-120,1.83,0.55,0.4809139749788341,0.5190860250211659,0.5,2.0,100.0,BUF
2024-01-20,COL,-115,1.87,0.53,0.4295371382446538,0.5704628617553463,0.51,1.95,-105.0,PHI
2024-01-20,NSH,-135,1.74,0.57,0.48628423283040667,0.5137157671695933,0.48,2.1,110.0,ARI
2024-01-20,WPG,-145,1.69,0.59,0.44843886186718274,0.5515611381328172,0.45,2.2,120.0,OTT
2024-01-20,MTL,240,3.4,0.29,0.4142707331290227,0.5857292668709773,0.75,1.33,-300.0,BOS
2024-01-20,DAL,-135,1.74,0.57,0.4404073308474999,0.5595926691525,0.48,2.1,110.0,NJ
2024-01-20,TOR,105,2.05,0.49,0.5,0.5,0.56,1.77,-130.0,VAN
2024-01-20,WSH,105,2.05,0.49,0.45095024736850126,0.5490497526314987,,,,STL
2024-01-20,EDM,-155,1.65,0.61,0.443285439066522,0.5567145609334779,0.44,2.25,125.0,CGY
2024-01-20,ANA,-125,1.8,0.56,0.47472153470699746,0.5252784652930025,0.49,2.05,105.0,SJ
2024-01-20,PIT,-115,1.87,0.53,0.4813541475420741,0.5186458524579259,0.51,1.95,-105.0,VGK
2024-01-20,NYR,105,2.05,0.49,0.4759465800468532,0.5240534199531469,0.56,1.77,-130.0,LA
