Date,Away Team,Away Team Odds,Away Team Decimal Odds,Away Team Implied Probability,Away Probability,Home Probability,Home Team Implied Probability,Home Team Decimal Odds,Home Team Odds,Home Team
2024-03-13,LA,-155,1.65,0.61,0.5,0.5,,,,STL
2024-03-13,NSH,135,2.35,0.43,0.4812952657640748,0.518704734235925,0.62,1.62,-160.0,WPG
2024-03-13,WSH,240,3.4,0.29,0.388156866273178,0.6118431337268219,0.75,1.33,-300.0,EDM
2024-03-13,COL,-105,1.95,0.51,0.458129308158173,0.5418706918418271,0.53,1.87,-115.0,VAN
