Date,Away Team,Away Team Odds,Away Team Decimal Odds,Away Team Implied Probability,Away Probability,Home Probability,Home Team Implied Probability,Home Team Decimal Odds,Home Team Odds,Home Team
2023-12-29,TOR,-210,1.48,0.68,0.492205538058964,0.5077944619410361,0.37,2.7,170.0,CBJ
2023-12-29,TOR,-210,1.48,0.68,0.492205538058964,0.5077944619410361,0.38,2.65,165.0,CBJ
2023-12-29,TOR,-115,1.87,0.53,0.492205538058964,0.5077944619410361,0.37,2.7,170.0,CBJ
2023-12-29,TOR,-115,1.87,0.53,0.492205538058964,0.5077944619410361,0.38,2.65,165.0,CBJ
2023-12-29,NSH,-105,1.95,0.51,0.5233246202376759,0.4766753797623242,0.53,1.87,-115.0,DET
2023-12-29,NSH,-105,1.95,0.51,0.5233246202376759,0.4766753797623242,0.53,1.87,-115.0,DET
2023-12-29,NYR,120,2.2,0.45,0.44326702238856036,0.5567329776114395,0.59,1.69,-145.0,FLA
2023-12-29,NYR,120,2.2,0.45,0.44326702238856036,0.5567329776114395,0.71,1.4,-250.0,FLA
2023-12-29,NYR,-105,1.95,0.51,0.44326702238856036,0.5567329776114395,0.59,1.69,-145.0,FLA
2023-12-29,NYR,-105,1.95,0.51,0.44326702238856036,0.5567329776114395,0.71,1.4,-250.0,FLA
2023-12-29,NJ,-115,1.87,0.53,0.4768800982086595,0.5231199017913404,0.51,1.95,-105.0,OTT
2023-12-29,NJ,135,2.35,0.43,0.4768800982086595,0.5231199017913404,0.51,1.95,-105.0,OTT
2023-12-29,WSH,130,2.3,0.43,0.5324711269878849,0.46752887301211493,0.61,1.65,-155.0,NYI
2023-12-29,WSH,-115,1.87,0.53,0.5324711269878849,0.46752887301211493,0.61,1.65,-155.0,NYI
2023-12-29,CHI,310,4.1,0.24,0.4184555645312424,0.5815444354687576,0.8,1.25,-400.0,DAL
2023-12-29,COL,-165,1.61,0.62,0.4887707268124769,0.5112292731875231,,,,STL
2023-12-29,ARI,-130,1.77,0.56,0.525913234775164,0.47408676522483595,0.48,2.1,110.0,ANA
2023-12-29,PHI,115,2.15,0.47,0.4723140415795014,0.5276859584204986,0.57,1.74,-135.0,SEA
