Date,Away Team,Away Team Odds,Away Team Decimal Odds,Away Team Implied Probability,Away Probability,Home Probability,Home Team Implied Probability,Home Team Decimal Odds,Home Team Odds,Home Team
2023-12-19,MIN,170.0,2.7,0.37,0.47813567804636553,0.5218643219536345,0.68,1.48,-210,BOS
2023-12-19,CBJ,155.0,2.55,0.39,0.4027880600844634,0.5972119399155366,0.65,1.53,-190,BUF
2023-12-19,VGK,110.0,2.1,0.48,0.4441076867086926,0.5558923132913075,0.57,1.74,-135,CAR
2023-12-19,PHI,140.0,2.4,0.42,0.46647640384785066,0.5335235961521493,0.62,1.61,-165,NJ
2023-12-19,STL,,,,0.4486061243380075,0.5513938756619925,0.64,1.57,-175,TB
2023-12-19,NYR,-115.0,1.87,0.53,0.4690099482534431,0.5309900517465569,0.51,1.95,-105,TOR
2023-12-19,EDM,-150.0,1.67,0.6,0.4894407726985008,0.5105592273014992,0.44,2.25,125,NYI
2023-12-19,VAN,105.0,2.05,0.49,0.4549232967104327,0.5450767032895671,0.56,1.8,-125,NSH
2023-12-19,COL,-225.0,1.44,0.69,0.5141810244548424,0.48581897554515757,0.35,2.85,185,CHI
2023-12-19,OTT,-125.0,1.8,0.56,0.48898585947801626,0.5110141405219837,0.49,2.05,105,ARI
2023-12-19,LA,-250.0,1.4,0.71,0.5158567853315439,0.48414321466845617,0.33,3.0,200,SJ
