Date,Away Team,Away Team Odds,Away Team Decimal Odds,Away Team Implied Probability,Away Probability,Home Probability,Home Team Implied Probability,Home Team Decimal Odds,Home Team Odds,Home Team
2024-02-21,BUF,-150,1.67,0.6,0.5324302307196821,0.46756976928031807,0.44,2.25,125,MTL
2024-02-21,PHI,-250,1.4,0.71,0.5270572569899137,0.4729427430100863,0.33,3,200,CHI
2024-02-21,CBJ,-110,1.91,0.52,0.5155951485252018,0.4844048514747983,0.52,1.91,-110,ANA
2024-02-21,TOR,-185,1.54,0.65,0.5252867923846057,0.4747132076153944,0.4,2.5,150,ARI
2024-02-21,BOS,115,2.15,0.47,0.38599830550666064,0.6140016944933395,0.57,1.74,-135,EDM
