Date,Away Team,Away Team Odds,Away Team Decimal Odds,Away Team Implied Probability,Away Probability,Home Probability,Home Team Implied Probability,Home Team Decimal Odds,Home Team Odds,Home Team
2024-01-11,OTT,110,2.1,0.48,0.4393373420440206,0.5606626579559794,0.56,1.77,-130.0,BUF
2024-01-11,ANA,300,4.0,0.25,0.42906966342357605,0.570930336576424,0.79,1.27,-375.0,CAR
2024-01-11,EDM,-165,1.61,0.62,0.4817622030669823,0.5182377969330179,0.42,2.4,140.0,DET
2024-01-11,LA,120,2.2,0.45,0.45424844487773114,0.5457515551222688,0.59,1.69,-145.0,FLA
2024-01-11,SJ,140,2.4,0.42,0.45147116664319514,0.548528833356805,0.62,1.61,-165.0,MTL
2024-01-11,VAN,105,2.05,0.49,0.402251829462416,0.597748170537584,0.56,1.8,-125.0,PIT
2024-01-11,NJ,125,2.25,0.44,0.4363509151449636,0.5636490848550364,0.6,1.67,-150.0,TB
2024-01-11,SEA,-120,1.83,0.55,0.4639487975612869,0.5360512024387131,0.5,2.0,100.0,WSH
2024-01-11,TOR,-130,1.77,0.56,0.5260075452770121,0.4739924547229878,0.48,2.1,110.0,NYI
2024-01-11,NYR,-165,1.61,0.62,0.5,0.5,,,,STL
2024-01-11,CHI,310,4.1,0.24,0.42720544611897965,0.5727945538810203,0.8,1.25,-400.0,WPG
2024-01-11,CGY,-120,1.83,0.55,0.4655972715162786,0.5344027284837213,0.5,2.0,100.0,ARI
2024-01-11,BOS,-135,1.74,0.57,0.48580027952754395,0.5141997204724561,0.47,2.15,115.0,VGK
