Date,Away Team,Away Team Odds,Away Team Decimal Odds,Away Team Implied Probability,Away Probability,Home Probability,Home Team Implied Probability,Home Team Decimal Odds,Home Team Odds,Home Team
2023-12-15,NSH,135,2.35,0.43,0.43259083331074766,0.5674091666892523,0.62,1.62,-160,CAR
2023-12-15,NSH,-130,1.77,0.56,0.43259083331074766,0.5674091666892523,0.62,1.62,-160,CAR
2023-12-15,ANA,275,3.75,0.27,0.44556341931453375,0.5544365806854663,0.78,1.29,-350,NYR
2023-12-15,ANA,275,3.75,0.27,0.44556341931453375,0.5544365806854663,0.49,2.05,105,NYR
2023-12-15,BOS,-125,1.8,0.56,0.5,0.5,0.49,2.05,105,NYI
2023-12-15,BOS,-125,1.8,0.56,0.5,0.5,0.58,1.71,-140,NYI
2023-12-15,BOS,-125,1.8,0.56,0.5,0.5,0.49,2.05,105,NYI
2023-12-15,BOS,-125,1.8,0.56,0.5,0.5,0.58,1.71,-140,NYI
2023-12-15,OTT,170,2.7,0.37,0.49060859709165133,0.5093914029083486,0.68,1.48,-210,DAL
2023-12-15,OTT,170,2.7,0.37,0.49060859709165133,0.5093914029083486,0.58,1.71,-140,DAL
2023-12-15,SJ,165,2.65,0.38,0.43994215342180576,0.5600578465781941,0.67,1.5,-200,ARI
2023-12-15,SJ,165,2.65,0.38,0.43994215342180576,0.5600578465781941,0.56,1.8,-125,ARI
2023-12-15,BUF,170,2.7,0.37,0.4177436576221097,0.5822563423778904,0.68,1.48,-210,VGK
2023-12-15,BUF,105,2.05,0.49,0.4177436576221097,0.5822563423778904,0.68,1.48,-210,VGK
