Date,Away Team,Away Team Odds,Away Team Decimal Odds,Away Team Implied Probability,Away Probability,Home Probability,Home Team Implied Probability,Home Team Decimal Odds,Home Team Odds,Home Team
2024-01-06,CGY,-225.0,1.44,0.69,0.4479181733321349,0.5520818266678652,,,,PHI
2024-01-06,FLA,-110.0,1.91,0.52,0.5106609208471744,0.4893390791528256,0.52,1.91,-110.0,COL
2024-01-06,TB,135.0,2.35,0.43,0.5057110092513091,0.4942889907486909,0.62,1.62,-160.0,BOS
2024-01-06,STL,,,,0.4369826506583974,0.5630173493416024,0.65,1.53,-190.0,CAR
2024-01-06,MIN,-125.0,1.8,0.56,0.559275661422955,0.440724338577045,0.49,2.05,105.0,CBJ
2024-01-06,NYR,-190.0,1.53,0.65,0.4789933035415718,0.5210066964584283,0.39,2.55,155.0,MTL
2024-01-06,VAN,-105.0,1.95,0.51,0.4051124442616618,0.5948875557383383,0.53,1.87,-115.0,NJ
2024-01-06,BUF,140.0,2.4,0.42,0.42287816339558143,0.5771218366044185,0.62,1.61,-165.0,PIT
2024-01-06,TOR,-300.0,1.33,0.75,0.4908296071788702,0.5091703928211299,0.29,3.4,240.0,SJ
2024-01-06,NSH,145.0,2.45,0.41,0.4172130014479522,0.582786998552048,0.64,1.57,-175.0,DAL
2024-01-06,OTT,165.0,2.65,0.38,0.39391549363673983,0.6060845063632602,0.67,1.5,-200.0,EDM
2024-01-06,NYI,120.0,2.2,0.45,0.4413305582432808,0.5586694417567194,0.59,1.69,-145.0,VGK
