Date,Away Team,Away Team Odds,Away Team Decimal Odds,Away Team Implied Probability,Away Probability,Home Probability,Home Team Implied Probability,Home Team Decimal Odds,Home Team Odds,Home Team
2024-03-16,BUF,-125,1.8,0.56,0.5368749778286385,0.4631250221713617,0.49,2.05,105.0,DET
2024-03-16,OTT,140,2.4,0.42,0.4660004060835009,0.5339995939164991,0.62,1.61,-165.0,NYI
2024-03-16,NYR,-145,1.69,0.59,0.4415768586802557,0.5584231413197442,0.45,2.2,120.0,PIT
2024-03-16,NJ,-165,1.61,0.62,0.4557040341649062,0.5442959658350939,0.42,2.4,140.0,ARI
2024-03-16,TB,145,2.45,0.41,0.4341051034721888,0.5658948965278113,0.64,1.57,-175.0,FLA
2024-03-16,PHI,165,2.65,0.38,0.518871080264103,0.4811289197358971,0.67,1.5,-200.0,BOS
2024-03-16,SJ,165,2.65,0.38,0.4466370123091291,0.5533629876908709,0.67,1.5,-200.0,CBJ
2024-03-16,MTL,140,2.4,0.42,0.43754303840336384,0.5624569615966362,0.62,1.61,-165.0,CGY
2024-03-16,CAR,-130,1.77,0.56,0.47743908167744403,0.5225609183225559,0.48,2.1,110.0,TOR
2024-03-16,LA,140,2.4,0.42,0.4308587154197058,0.5691412845802943,0.62,1.61,-165.0,DAL
2024-03-16,MIN,-130,1.77,0.56,0.5249934103708764,0.47500658962912357,,,,STL
2024-03-16,COL,110,2.1,0.48,0.4406241532649192,0.5593758467350808,0.56,1.77,-130.0,EDM
2024-03-16,NSH,-120,1.83,0.55,0.4875963232935475,0.5124036767064526,0.5,2.0,100.0,SEA
2024-03-16,WSH,180,2.8,0.36,0.4332286022501926,0.5667713977498074,0.69,1.44,-225.0,VAN
