Date,Away Team,Away Team Odds,Away Team Decimal Odds,Away Team Implied Probability,Away Probability,Home Probability,Home Team Implied Probability,Home Team Decimal Odds,Home Team Odds,Home Team
2024-02-19,ANA,165,2.65,0.38,0.39913838835315757,0.6008616116468424,0.67,1.5,-200.0,BUF
2024-02-19,DAL,110,2.1,0.48,0.4625987999703558,0.5374012000296441,0.57,1.74,-135.0,BOS
2024-02-19,TOR,-155,1.65,0.61,0.5424620970932943,0.4575379029067058,,,,STL
2024-02-19,VAN,-130,1.77,0.56,0.5368244555700769,0.46317554442992304,0.48,2.1,110.0,MIN
2024-02-19,DET,110,2.1,0.48,0.42990895443581584,0.5700910455641843,0.57,1.74,-135.0,SEA
2024-02-19,EDM,-275,1.36,0.74,0.5687396529214301,0.43126034707856975,0.31,3.2,220.0,ARI
2024-02-19,WPG,-130,1.77,0.56,0.4805576114013389,0.5194423885986611,0.48,2.1,110.0,CGY
2024-02-19,VGK,-275,1.36,0.74,0.4942622219880245,0.5057377780119754,0.31,3.2,220.0,SJ
2024-02-19,CHI,340,4.4,0.23,0.4480498710995241,0.5519501289004759,0.82,1.22,-450.0,CAR
2024-02-19,OTT,135,2.35,0.43,0.4703844423094962,0.5296155576905038,0.62,1.61,-165.0,TB
