Game,Team,CF,CA,FF,FA,SF,SA,GF,GA,xGF,xGA,SCF,SCA,HDCF,HDCA,HDSF,HDSA,HDGF,HDGA,MDCF,MDCA,MDSF,MDSA,MDGF,MDGA,LDCF,LDCA,LDSF,LDSA,LDGF,LDGA,PDO,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest
"2021-01-14 - CAR 3, DET 0",DET,34,73,25,57,14,43,0,3,1.67,3.76,18,37,8,9,6,8,0,2,10,28,1,14,0,0,14,28,7,15,0,0,0.93,2021-01-14,CAR,3,DET,0,Lost,
"2021-01-16 - CAR 2, DET 4",DET,45,58,36,42,21,31,4,2,3.77,3.31,22,33,6,10,5,8,2,2,16,23,5,10,1,0,21,22,10,13,1,0,1.126,2021-01-16,CAR,2,DET,4,Won,1.0
"2021-01-18 - CBJ 3, DET 2",DET,56,51,45,36,37,29,2,3,3.04,2.06,24,18,12,7,11,5,2,3,12,11,11,5,0,0,28,31,15,17,0,0,0.951,2021-01-18,CBJ,3,DET,2,Lost,1.0
"2021-01-19 - CBJ 2, DET 3",DET,55,45,38,35,27,24,3,2,1.44,1.66,17,15,5,6,3,4,2,0,12,9,4,5,0,1,29,25,13,14,1,1,1.028,2021-01-19,CBJ,2,DET,3,Won,0.0
"2021-01-22 - DET 1, CHI 4",DET,53,43,36,33,31,28,1,4,2.99,3.0,26,23,9,9,8,8,0,2,17,14,8,8,1,0,24,15,15,9,0,1,0.889,2021-01-22,DET,1,CHI,4,Won,2.0
"2021-01-24 - DET 2, CHI 6",DET,48,51,34,40,27,35,2,6,2.56,2.73,23,21,9,13,7,12,2,4,14,8,5,6,0,2,23,28,14,16,0,0,0.903,2021-01-24,DET,2,CHI,6,Won,1.0
"2021-01-26 - DET 1, DAL 2",DET,42,45,30,31,21,22,1,2,1.71,1.57,13,17,8,6,6,4,1,0,5,11,3,5,0,1,22,21,9,11,0,1,0.957,2021-01-26,DET,1,DAL,2,Won,1.0
"2021-01-28 - DET 3, DAL 7",DET,52,43,31,36,23,29,3,7,1.62,2.04,18,19,3,7,2,7,2,2,15,12,9,7,0,3,26,19,10,12,1,1,0.889,2021-01-28,DET,3,DAL,7,Won,1.0
"2021-01-30 - FLA 3, DET 2",DET,48,51,40,39,27,26,2,3,2.32,2.05,21,23,7,9,5,9,2,3,14,14,9,7,0,0,22,28,11,10,0,0,0.959,2021-01-30,FLA,3,DET,2,Lost,1.0
"2021-01-31 - FLA 3, DET 2",DET,52,53,43,44,34,30,2,3,2.48,2.5,27,22,8,9,7,7,2,2,19,13,8,8,0,0,22,24,16,13,0,1,0.959,2021-01-31,FLA,3,DET,2,Lost,0.0
"2021-02-03 - DET 1, TB 5",DET,37,50,27,38,16,27,1,5,1.18,2.13,20,27,4,11,2,10,0,4,16,16,5,7,1,1,14,21,9,9,0,0,0.877,2021-02-03,DET,1,TB,5,Won,2.0
"2021-02-05 - DET 1, TB 3",DET,40,49,34,45,28,32,1,3,1.9,2.7,29,23,11,7,10,6,1,0,18,16,11,11,0,0,8,18,5,11,0,2,0.942,2021-02-05,DET,1,TB,3,Won,1.0
"2021-02-07 - DET 4, FLA 1",DET,51,57,45,45,39,37,4,1,3.05,1.91,19,29,8,7,7,6,4,0,11,22,7,14,0,1,23,28,18,17,0,0,1.076,2021-02-07,DET,4,FLA,1,Lost,1.0
"2021-02-09 - DET 1, FLA 2",DET,49,40,39,32,32,22,1,2,2.02,2.11,22,14,8,4,6,2,0,1,14,10,11,7,1,1,24,25,13,13,0,0,0.94,2021-02-09,DET,1,FLA,2,Won,1.0
"2021-02-11 - DET 2, NSH 3",DET,50,56,34,42,26,23,2,3,1.76,2.6,20,25,8,10,7,8,0,1,12,15,6,8,2,1,28,28,13,7,0,1,0.946,2021-02-11,DET,2,NSH,3,Won,1.0
"2021-02-13 - DET 4, NSH 2",DET,53,49,39,37,30,23,4,2,2.18,1.78,27,17,9,7,8,4,2,0,18,10,7,7,1,2,23,27,14,12,1,0,1.046,2021-02-13,DET,4,NSH,2,Lost,1.0
"2021-02-15 - CHI 3, DET 2",DET,56,46,47,35,29,24,2,3,1.97,1.76,23,23,10,7,4,6,1,1,13,16,6,4,1,1,24,20,14,13,0,1,0.944,2021-02-15,CHI,3,DET,2,Lost,1.0
"2021-02-17 - CHI 2, DET 0",DET,51,42,42,33,29,26,0,2,2.79,2.36,23,23,8,6,4,5,0,1,15,17,10,12,0,0,26,15,14,7,0,0,0.923,2021-02-17,CHI,2,DET,0,Lost,1.0
"2021-02-19 - FLA 7, DET 2",DET,49,52,44,43,32,39,2,7,2.69,3.47,21,28,8,12,7,12,0,4,13,16,5,11,1,2,23,18,15,13,1,1,0.883,2021-02-19,FLA,7,DET,2,Lost,1.0
"2021-02-20 - FLA 1, DET 2",DET,48,68,39,51,27,39,2,1,1.33,2.49,15,22,3,11,3,9,1,1,12,11,5,7,0,0,31,40,19,20,1,0,1.048,2021-02-20,FLA,1,DET,2,Won,0.0
"2021-02-23 - NSH 2, DET 0",DET,48,58,33,43,24,33,0,2,1.35,2.76,18,31,5,12,2,10,0,0,13,19,5,10,0,1,27,23,17,12,0,1,0.939,2021-02-23,NSH,2,DET,0,Lost,2.0
"2021-02-25 - NSH 2, DET 5",DET,57,61,44,52,32,39,5,2,3.75,3.01,32,22,14,12,11,9,2,2,18,10,7,7,0,0,21,36,12,23,2,0,1.105,2021-02-25,NSH,2,DET,5,Won,1.0
"2021-02-27 - DET 5, CHI 3",DET,46,70,39,50,32,36,5,3,2.31,3.21,19,49,9,16,8,9,4,2,10,33,8,16,1,1,18,14,12,10,0,0,1.073,2021-02-27,DET,5,CHI,3,Lost,1.0
"2021-02-28 - DET 2, CHI 7",DET,69,51,55,39,46,32,2,7,2.83,2.66,30,28,10,10,7,7,1,3,20,18,11,13,0,4,33,18,25,11,1,0,0.825,2021-02-28,DET,2,CHI,7,Won,0.0
"2021-03-02 - DET 1, CBJ 4",DET,38,60,29,48,20,36,1,4,1.29,3.38,11,23,4,7,4,6,0,0,7,16,2,7,1,2,23,35,13,23,0,2,0.939,2021-03-02,DET,1,CBJ,4,Won,1.0
"2021-03-04 - DET 2, CAR 5",DET,60,59,48,44,35,32,2,5,3.18,3.12,28,30,10,11,9,6,0,2,18,19,9,7,2,1,26,21,15,14,0,1,0.901,2021-03-04,DET,2,CAR,5,Won,1.0
"2021-03-09 - TB 4, DET 3",DET,42,49,30,42,23,29,3,4,1.63,2.62,16,29,9,10,7,9,1,1,7,19,5,12,1,3,25,19,11,8,1,0,0.993,2021-03-09,TB,4,DET,3,Lost,4.0
"2021-03-11 - TB 4, DET 6",DET,33,80,26,59,23,44,6,4,3.62,4.02,16,34,6,15,6,11,2,4,10,19,6,9,3,0,14,42,8,23,1,0,1.17,2021-03-11,TB,4,DET,6,Won,1.0
"2021-03-14 - CAR 2, DET 1",DET,43,46,33,36,26,32,1,2,1.57,2.09,20,26,7,11,6,11,0,1,13,15,5,11,0,1,20,18,13,9,1,0,0.976,2021-03-14,CAR,2,DET,1,Lost,2.0
"2021-03-16 - CAR 2, DET 4",DET,48,61,37,47,28,37,4,2,3.65,2.1,32,19,14,7,14,7,2,1,18,12,6,7,1,0,14,42,6,23,0,1,1.089,2021-03-16,CAR,2,DET,4,Won,1.0
"2021-03-18 - DAL 2, DET 3",DET,43,55,33,49,21,40,3,2,2.76,2.89,20,29,10,12,7,9,1,1,10,17,6,13,1,1,22,25,8,17,1,0,1.093,2021-03-18,DAL,2,DET,3,Won,1.0
"2021-03-20 - DAL 3, DET 0",DET,45,61,33,44,21,33,0,3,1.41,2.16,12,26,5,11,4,8,0,2,7,15,5,8,0,0,25,29,8,14,0,1,0.909,2021-03-20,DAL,3,DET,0,Lost,1.0
