Game,Team,CF,CA,FF,FA,SF,SA,GF,GA,xGF,xGA,SCF,SCA,HDCF,HDCA,HDSF,HDSA,HDGF,HDGA,MDCF,MDCA,MDSF,MDSA,MDGF,MDGA,LDCF,LDCA,LDSF,LDSA,LDGF,LDGA,PDO,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest
"2021-01-17 - CHI 2, FLA 5",FLA,49,50,41,36,36,30,5,2,2.16,2.19,19,19,10,4,9,4,1,0,9,15,5,12,1,1,25,25,19,13,3,1,1.072,2021-01-17,CHI,2,FLA,5,Won,
"2021-01-19 - CHI 4, FLA 5",FLA,58,59,42,46,30,36,5,4,3.18,2.43,32,28,13,8,9,8,3,0,19,20,10,12,2,3,19,29,10,16,0,1,1.056,2021-01-19,CHI,4,FLA,5,Won,1.0
"2021-01-26 - FLA 4, CBJ 3",FLA,65,36,53,26,31,22,3,3,2.91,1.77,32,17,9,5,7,4,1,1,23,12,12,11,2,1,31,18,11,6,0,1,0.96,2021-01-26,FLA,4,CBJ,3,Lost,6.0
"2021-01-28 - FLA 2, CBJ 3",FLA,60,59,47,49,35,31,2,2,2.31,2.16,21,33,9,6,6,4,2,0,12,27,6,13,0,2,38,24,23,13,0,0,0.993,2021-01-28,FLA,2,CBJ,3,Won,1.0
"2021-01-30 - FLA 3, DET 2",FLA,51,48,39,40,26,27,3,2,2.05,2.32,23,21,9,7,9,5,3,2,14,14,7,9,0,0,28,22,10,11,0,0,1.041,2021-01-30,FLA,3,DET,2,Lost,1.0
"2021-01-31 - FLA 3, DET 2",FLA,53,52,44,43,30,34,3,2,2.5,2.48,22,27,9,8,7,7,2,2,13,19,8,8,0,0,24,22,13,16,1,0,1.041,2021-01-31,FLA,3,DET,2,Lost,0.0
"2021-02-04 - NSH 6, FLA 5",FLA,58,70,48,56,36,41,5,6,2.69,3.76,26,26,7,14,5,10,2,4,19,12,12,5,2,0,30,41,17,25,1,1,0.993,2021-02-04,NSH,6,FLA,5,Lost,3.0
"2021-02-05 - NSH 1, FLA 2",FLA,61,55,44,39,36,25,2,1,3.47,1.59,28,19,13,8,12,4,1,1,15,11,6,6,1,0,30,32,17,14,0,0,1.016,2021-02-05,NSH,1,FLA,2,Won,0.0
"2021-02-07 - DET 4, FLA 1",FLA,57,51,45,45,37,39,1,4,1.91,3.05,29,19,7,8,6,7,0,4,22,11,14,7,1,0,28,23,17,18,0,0,0.924,2021-02-07,DET,4,FLA,1,Lost,1.0
"2021-02-09 - DET 1, FLA 2",FLA,40,49,32,39,22,32,2,1,2.11,2.02,14,22,4,8,2,6,1,0,10,14,7,11,1,1,25,24,13,13,0,0,1.06,2021-02-09,DET,1,FLA,2,Won,1.0
"2021-02-11 - TB 2, FLA 5",FLA,51,41,40,30,29,21,5,2,3.96,1.17,30,12,9,2,6,2,1,1,21,10,12,6,1,1,20,25,10,12,2,0,1.077,2021-02-11,TB,2,FLA,5,Won,1.0
"2021-02-13 - TB 6, FLA 1",FLA,60,43,48,35,34,28,1,6,2.72,3.04,27,17,9,9,7,9,0,3,18,8,11,6,1,2,28,21,14,11,0,1,0.815,2021-02-13,TB,6,FLA,1,Lost,1.0
"2021-02-15 - FLA 6, TB 4",FLA,36,57,29,48,21,31,6,4,1.62,2.46,17,27,6,10,5,7,3,2,11,17,4,8,2,1,14,28,10,15,1,1,1.157,2021-02-15,FLA,6,TB,4,Lost,1.0
"2021-02-17 - FLA 4, CAR 3",FLA,57,65,47,54,37,35,4,3,2.27,3.71,24,34,5,16,5,9,2,3,19,18,10,11,1,0,28,25,19,13,1,0,1.022,2021-02-17,FLA,4,CAR,3,Lost,1.0
"2021-02-19 - FLA 7, DET 2",FLA,52,49,43,44,39,32,7,2,3.47,2.69,28,21,12,8,12,7,4,0,16,13,11,5,2,1,18,23,13,15,1,1,1.117,2021-02-19,FLA,7,DET,2,Lost,1.0
"2021-02-20 - FLA 1, DET 2",FLA,68,48,51,39,39,27,1,2,2.49,1.33,22,15,11,3,9,3,1,1,11,12,7,5,0,0,40,31,20,19,0,1,0.952,2021-02-20,FLA,1,DET,2,Won,0.0
