Game,Team,CF,CA,FF,FA,SF,SA,GF,GA,xGF,xGA,SCF,SCA,HDCF,HDCA,HDSF,HDSA,HDGF,HDGA,MDCF,MDCA,MDSF,MDSA,MDGF,MDGA,LDCF,LDCA,LDSF,LDSA,LDGF,LDGA,PDO,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest
"2021-01-14 - CBJ 1, NSH 3",CBJ,57,65,37,50,30,35,1,3,1.61,3.13,19,25,5,9,5,8,1,0,14,16,7,10,0,2,29,36,16,16,0,1,0.948,2021-01-14,CBJ,1,NSH,3,Won,
"2021-01-16 - CBJ 2, NSH 5",CBJ,64,59,54,42,44,33,2,5,3.28,1.94,29,24,12,7,10,7,1,3,17,17,11,8,1,1,30,34,22,18,0,1,0.894,2021-01-16,CBJ,2,NSH,5,Won,1.0
"2021-01-18 - CBJ 3, DET 2",CBJ,51,56,36,45,29,37,3,2,2.06,3.04,18,24,7,12,5,11,3,2,11,12,5,11,0,0,31,28,17,15,0,0,1.049,2021-01-18,CBJ,3,DET,2,Lost,1.0
"2021-01-19 - CBJ 2, DET 3",CBJ,45,55,35,38,24,27,2,3,1.66,1.44,15,17,6,5,4,3,0,2,9,12,5,4,1,0,25,29,14,13,1,1,0.972,2021-01-19,CBJ,2,DET,3,Won,0.0
"2021-01-21 - TB 3, CBJ 2",CBJ,50,62,38,49,25,37,2,3,1.74,3.23,19,35,8,18,6,15,1,2,11,17,6,8,1,1,22,23,9,12,0,0,0.999,2021-01-21,TB,3,CBJ,2,Lost,1.0
"2021-01-23 - TB 2, CBJ 5",CBJ,49,48,41,39,28,32,5,2,2.32,1.78,22,17,6,9,6,8,2,2,16,8,9,3,2,0,23,25,11,17,0,0,1.116,2021-01-23,TB,2,CBJ,5,Won,1.0
"2021-01-26 - FLA 4, CBJ 3",CBJ,36,65,26,53,22,31,3,3,1.77,2.91,17,32,5,9,4,7,1,1,12,23,11,12,1,2,18,31,6,11,1,0,1.04,2021-01-26,FLA,4,CBJ,3,Lost,2.0
"2021-01-28 - FLA 2, CBJ 3",CBJ,59,60,49,47,31,35,2,2,2.16,2.31,33,21,6,9,4,6,0,2,27,12,13,6,2,0,24,38,13,23,0,0,1.007,2021-01-28,FLA,2,CBJ,3,Won,1.0
"2021-01-29 - CBJ 2, CHI 1",CBJ,44,63,33,42,27,32,2,1,1.46,3.38,21,33,8,17,8,14,0,1,13,16,7,6,1,0,20,23,10,11,1,0,1.043,2021-01-29,CBJ,2,CHI,1,Lost,0.0
"2021-01-31 - CBJ 1, CHI 3",CBJ,54,56,39,41,33,36,1,3,2.96,2.11,29,18,9,9,8,9,1,1,20,9,13,7,0,0,22,30,12,18,0,2,0.947,2021-01-31,CBJ,1,CHI,3,Won,1.0
"2021-02-02 - DAL 6, CBJ 3",CBJ,49,51,35,44,26,33,3,6,1.84,3.12,16,19,5,9,4,7,1,4,11,10,4,4,0,1,29,28,18,21,2,1,0.934,2021-02-02,DAL,6,CBJ,3,Lost,1.0
"2021-02-04 - DAL 3, CBJ 4",CBJ,39,64,33,46,25,28,4,3,1.18,3.08,14,35,5,10,3,7,2,3,9,25,7,14,0,0,21,27,13,7,2,0,1.053,2021-02-04,DAL,3,CBJ,4,Won,1.0
"2021-02-07 - CAR 6, CBJ 5",CBJ,38,48,29,37,22,26,5,6,1.48,2.39,21,25,7,9,5,8,1,4,14,16,8,8,2,0,14,20,7,10,2,2,0.997,2021-02-07,CAR,6,CBJ,5,Lost,2.0
"2021-02-08 - CAR 2, CBJ 3",CBJ,41,63,29,41,22,24,3,2,0.87,2.1,9,22,3,11,3,9,2,2,6,11,4,3,0,0,28,36,15,11,1,0,1.053,2021-02-08,CAR,2,CBJ,3,Won,0.0
"2021-02-11 - CBJ 6, CHI 5",CBJ,67,41,53,30,43,26,6,5,3.68,2.6,28,23,12,12,8,10,3,3,16,11,13,6,2,2,37,17,22,10,1,0,0.947,2021-02-11,CBJ,6,CHI,5,Lost,2.0
"2021-02-13 - CBJ 2, CHI 3",CBJ,43,52,35,34,31,31,2,3,2.4,2.04,25,26,13,6,11,6,2,2,12,20,8,11,0,1,16,21,11,11,0,0,0.968,2021-02-13,CBJ,2,CHI,3,Won,1.0
"2021-02-15 - CBJ 3, CAR 7",CBJ,60,58,49,48,40,34,3,7,3.22,3.33,22,31,16,19,12,13,3,7,6,12,4,6,0,0,34,25,23,14,0,0,0.869,2021-02-15,CBJ,3,CAR,7,Won,1.0
"2021-02-18 - NSH 0, CBJ 3",CBJ,39,60,33,45,22,32,3,0,1.59,1.59,14,20,5,5,2,2,0,0,9,15,5,7,0,0,23,35,14,21,3,0,1.136,2021-02-18,NSH,0,CBJ,3,Won,2.0
"2021-02-20 - NSH 4, CBJ 2",CBJ,38,78,32,62,23,45,2,4,1.52,4.23,12,36,5,17,4,11,1,2,7,19,4,12,0,2,24,35,15,19,1,0,0.998,2021-02-20,NSH,4,CBJ,2,Lost,1.0
"2021-02-23 - CHI 6, CBJ 5",CBJ,46,61,37,44,30,34,5,5,1.98,2.59,27,23,12,10,10,9,1,2,15,13,9,9,2,2,18,31,10,13,2,1,1.02,2021-02-23,CHI,6,CBJ,5,Lost,2.0
"2021-02-25 - CHI 2, CBJ 0",CBJ,54,49,40,36,26,27,0,2,2.23,2.21,20,17,10,3,6,3,0,0,10,14,5,8,0,1,25,28,12,14,0,0,0.926,2021-02-25,CHI,2,CBJ,0,Lost,1.0
"2021-02-27 - CBJ 1, NSH 2",CBJ,44,58,35,41,30,33,1,2,1.67,1.98,16,21,6,5,6,4,1,0,10,16,6,12,0,0,26,32,17,15,0,2,0.973,2021-02-27,CBJ,1,NSH,2,Won,1.0
"2021-02-28 - CBJ 1, NSH 3",CBJ,48,57,38,49,29,29,1,3,1.58,2.29,20,26,6,11,5,8,0,2,14,15,8,6,0,1,26,29,15,14,1,0,0.931,2021-02-28,CBJ,1,NSH,3,Won,0.0
"2021-03-02 - DET 1, CBJ 4",CBJ,60,38,48,29,36,20,4,1,3.38,1.29,23,11,7,4,6,4,0,0,16,7,7,2,2,1,35,23,23,13,2,0,1.061,2021-03-02,DET,1,CBJ,4,Won,1.0
"2021-03-04 - CBJ 3, DAL 2",CBJ,45,57,32,38,22,24,3,2,1.84,2.03,22,25,9,9,6,7,3,1,13,16,6,7,0,1,21,28,10,9,0,0,1.053,2021-03-04,CBJ,3,DAL,2,Lost,1.0
"2021-03-06 - CBJ 0, DAL 5",CBJ,39,52,30,36,21,26,0,5,1.24,1.85,19,21,4,8,2,5,0,3,15,13,8,7,0,2,18,27,10,11,0,0,0.808,2021-03-06,CBJ,0,DAL,5,Won,1.0
"2021-03-09 - FLA 4, CBJ 2",CBJ,64,58,53,42,40,33,2,4,2.97,3.46,36,30,13,15,9,12,2,2,23,15,11,8,0,1,23,27,18,13,0,1,0.929,2021-03-09,FLA,4,CBJ,2,Lost,2.0
"2021-03-11 - FLA 5, CBJ 4",CBJ,51,58,39,45,32,32,4,5,1.89,3.15,24,31,2,11,1,9,0,3,22,20,16,14,3,2,24,26,12,9,1,0,0.969,2021-03-11,FLA,5,CBJ,4,Lost,1.0
"2021-03-13 - DAL 3, CBJ 4",CBJ,51,66,39,45,26,30,4,3,2.48,2.47,23,30,10,11,8,5,2,1,13,19,7,9,1,2,21,32,9,15,1,0,1.054,2021-03-13,DAL,3,CBJ,4,Won,1.0
"2021-03-14 - DAL 2, CBJ 1",CBJ,54,65,41,42,30,35,1,1,2.15,2.36,21,30,9,8,7,6,0,1,12,22,8,9,0,0,25,31,12,20,1,0,1.005,2021-03-14,DAL,2,CBJ,1,Lost,0.0
"2021-03-18 - CBJ 3, CAR 2",CBJ,51,61,38,42,28,27,3,2,2.13,2.73,24,30,9,15,7,10,3,0,15,15,9,7,0,2,24,28,11,9,0,0,1.033,2021-03-18,CBJ,3,CAR,2,Lost,3.0
"2021-03-20 - CBJ 3, CAR 2",CBJ,52,64,38,44,31,37,2,2,1.71,2.77,17,28,4,11,4,9,0,2,13,17,8,10,1,0,27,33,18,16,1,0,1.01,2021-03-20,CBJ,3,CAR,2,Lost,1.0
"2021-03-22 - CAR 3, CBJ 0",CBJ,40,47,29,35,19,28,0,3,1.17,1.64,13,22,4,7,2,7,0,2,9,15,6,8,0,1,21,22,11,12,0,0,0.893,2021-03-22,CAR,3,CBJ,0,Lost,1.0
"2021-03-25 - CAR 4, CBJ 3",CBJ,63,51,50,40,36,33,3,4,3.54,2.81,38,25,20,11,12,9,1,4,18,14,10,9,1,0,20,23,11,12,1,0,0.962,2021-03-25,CAR,4,CBJ,3,Lost,2.0
"2021-03-27 - CBJ 1, DET 3",CBJ,41,63,31,47,22,34,1,3,1.86,3.01,22,31,8,10,5,8,1,2,14,21,7,12,0,0,17,30,10,13,0,1,0.957,2021-03-27,CBJ,1,DET,3,Won,1.0
"2021-03-28 - CBJ 1, DET 4",CBJ,44,53,24,41,17,29,1,4,1.14,4.07,18,27,8,16,6,12,1,2,10,11,2,6,0,1,21,21,8,7,0,0,0.921,2021-03-28,CBJ,1,DET,4,Won,0.0
"2021-03-30 - CBJ 3, TB 1",CBJ,36,61,30,48,21,38,3,1,2.0,2.17,15,32,5,7,4,6,2,1,10,25,6,10,1,0,17,28,9,22,0,0,1.117,2021-03-30,CBJ,3,TB,1,Lost,1.0
"2021-04-01 - CBJ 2, TB 3",CBJ,59,52,47,41,38,34,2,3,2.7,2.94,40,29,15,9,12,8,2,0,25,20,12,12,0,2,19,21,14,14,0,1,0.964,2021-04-01,CBJ,2,TB,3,Won,1.0
"2021-04-03 - CBJ 2, FLA 5",CBJ,64,66,50,49,46,39,2,5,3.69,3.63,29,29,14,12,14,10,2,2,15,17,11,11,0,1,31,33,20,16,0,1,0.915,2021-04-03,CBJ,2,FLA,5,Won,1.0
"2021-04-04 - CBJ 0, FLA 3",CBJ,58,57,40,42,32,35,0,3,2.13,2.47,20,23,8,8,7,6,0,1,12,15,6,10,0,0,30,30,15,17,0,2,0.914,2021-04-04,CBJ,0,FLA,3,Won,0.0
"2021-04-06 - TB 2, CBJ 4",CBJ,40,63,35,49,30,38,4,2,2.31,3.37,12,28,4,8,3,8,1,0,8,20,6,11,0,1,22,33,17,18,3,1,1.081,2021-04-06,TB,2,CBJ,4,Won,1.0
"2021-04-08 - TB 6, CBJ 4",CBJ,52,55,46,43,36,30,4,6,2.05,3.47,24,28,6,16,5,13,0,4,18,12,15,3,3,1,25,23,15,12,1,1,0.911,2021-04-08,TB,6,CBJ,4,Lost,1.0
"2021-04-10 - CHI 4, CBJ 3",CBJ,54,48,40,42,26,28,3,4,2.68,2.62,30,31,12,10,5,5,1,1,18,21,9,11,2,2,22,16,10,11,0,1,0.973,2021-04-10,CHI,4,CBJ,3,Lost,1.0
"2021-04-12 - CHI 4, CBJ 3",CBJ,57,57,45,48,33,34,3,4,2.18,2.56,23,27,8,6,8,3,1,0,15,21,9,15,1,3,29,24,15,15,1,1,0.973,2021-04-12,CHI,4,CBJ,3,Lost,1.0
"2021-04-15 - CBJ 1, DAL 4",CBJ,43,65,35,46,18,31,1,4,2.31,2.53,18,26,14,10,10,8,1,2,4,16,0,7,0,2,19,31,7,11,0,0,0.927,2021-04-15,CBJ,1,DAL,4,Won,2.0
"2021-04-17 - CBJ 1, DAL 5",CBJ,43,68,30,52,22,32,1,5,2.02,3.53,18,34,10,13,8,7,1,2,8,21,3,10,0,1,20,30,9,13,0,2,0.889,2021-04-17,CBJ,1,DAL,5,Won,1.0
"2021-04-19 - CBJ 2, FLA 4",CBJ,60,57,45,49,36,39,2,4,2.42,3.6,21,27,8,12,7,11,1,2,13,15,9,11,1,0,34,26,18,15,0,1,0.953,2021-04-19,CBJ,2,FLA,4,Won,1.0
"2021-04-20 - CBJ 1, FLA 5",CBJ,47,53,40,47,34,33,1,5,2.1,3.17,14,29,4,12,4,9,1,3,10,17,7,8,0,1,29,18,21,13,0,1,0.878,2021-04-20,CBJ,1,FLA,5,Won,0.0
"2021-04-22 - CBJ 1, TB 3",CBJ,35,48,31,33,25,28,1,3,0.95,3.04,10,21,3,7,2,7,0,1,7,14,6,10,0,1,21,23,16,10,1,0,0.933,2021-04-22,CBJ,1,TB,3,Won,1.0
"2021-04-25 - CBJ 3, TB 4",CBJ,38,69,28,55,22,34,3,4,1.7,3.5,26,40,9,10,7,6,3,2,17,30,7,15,0,2,11,29,7,13,0,0,1.019,2021-04-25,CBJ,3,TB,4,Won,2.0
"2021-04-27 - DET 0, CBJ 1",CBJ,70,55,54,49,33,41,0,0,3.79,3.92,39,29,17,16,10,13,0,0,22,13,10,7,0,0,25,19,13,16,0,0,1.0,2021-04-27,DET,0,CBJ,1,Won,1.0
"2021-05-01 - CBJ 1, CAR 2",CBJ,55,66,42,44,32,33,1,2,3.15,2.17,28,30,14,12,9,7,1,1,14,18,9,7,0,0,24,31,13,17,0,1,0.971,2021-05-01,CBJ,1,CAR,2,Won,3.0
"2021-05-03 - NSH 4, CBJ 3",CBJ,48,61,37,50,32,38,3,4,2.52,3.56,24,32,13,15,12,12,3,2,11,17,6,9,0,1,23,25,13,14,0,1,0.988,2021-05-03,NSH,4,CBJ,3,Lost,1.0
"2021-05-05 - NSH 2, CBJ 4",CBJ,48,59,37,43,27,32,4,2,3.8,2.26,28,29,8,13,6,13,1,0,20,16,13,7,1,2,17,29,7,12,1,0,1.086,2021-05-05,NSH,2,CBJ,4,Won,1.0
"2021-05-07 - DET 5, CBJ 2",CBJ,45,56,34,40,24,36,2,5,1.43,3.44,19,26,8,9,4,8,1,2,11,17,6,9,0,3,22,28,13,18,1,0,0.944,2021-05-07,DET,5,CBJ,2,Lost,1.0
"2021-05-08 - DET 4, CBJ 5",CBJ,63,59,55,49,36,37,5,4,2.58,2.95,35,22,9,13,5,11,2,3,26,9,17,6,3,0,23,33,13,20,0,1,1.031,2021-05-08,DET,4,CBJ,5,Won,0.0
