Game,Team,CF,CA,FF,FA,SF,SA,GF,GA,xGF,xGA,SCF,SCA,HDCF,HDCA,HDSF,HDSA,HDGF,HDGA,MDCF,MDCA,MDSF,MDSA,MDGF,MDGA,LDCF,LDCA,LDSF,LDSA,LDGF,LDGA,PDO,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest
"2021-01-13 - STL 4, COL 1",COL,51,51,32,40,27,32,1,4,1.77,2.96,16,28,8,10,6,8,0,2,8,18,8,11,1,2,31,20,13,12,0,0,0.912,2021-01-13,STL,4,COL,1,Lost,
"2021-01-15 - STL 0, COL 8",COL,51,37,44,27,38,21,8,0,2.93,1.15,24,17,11,7,9,5,2,0,13,10,9,6,5,0,25,18,18,9,1,0,1.211,2021-01-15,STL,0,COL,8,Won,1.0
"2021-01-19 - COL 3, LA 2",COL,47,49,35,35,24,25,3,2,3.79,2.09,27,23,11,5,11,3,1,0,16,18,2,6,0,2,18,20,11,13,2,0,1.045,2021-01-19,COL,3,LA,2,Lost,3.0
"2021-01-21 - COL 2, LA 4",COL,66,54,47,39,26,27,2,4,3.31,3.09,34,26,16,12,10,10,1,1,18,14,7,4,1,0,31,25,8,11,0,2,0.929,2021-01-21,COL,2,LA,4,Won,1.0
"2021-01-22 - COL 3, ANA 2",COL,65,60,44,49,32,38,3,2,3.38,3.58,36,33,21,13,16,13,3,1,15,20,4,11,0,1,27,24,11,14,0,0,1.041,2021-01-22,COL,3,ANA,2,Lost,0.0
"2021-01-24 - COL 1, ANA 3",COL,70,42,47,26,33,15,1,3,3.11,2.09,33,20,7,7,5,3,1,1,26,13,14,6,0,1,36,19,14,5,0,0,0.83,2021-01-24,COL,1,ANA,3,Won,1.0
"2021-01-26 - SJ 3, COL 7",COL,64,42,50,36,42,30,7,3,2.72,2.97,31,21,10,14,6,12,3,3,21,7,14,5,3,0,28,17,21,10,1,0,1.067,2021-01-26,SJ,3,COL,7,Won,1.0
"2021-01-28 - SJ 0, COL 3",COL,76,52,58,37,38,21,3,0,3.98,1.86,34,21,21,8,10,5,3,0,13,13,6,3,0,0,38,26,20,12,0,0,1.079,2021-01-28,SJ,0,COL,3,Won,1.0
"2021-01-30 - COL 5, MIN 1",COL,62,33,44,29,33,20,5,1,2.94,1.59,23,15,9,7,8,6,1,0,14,8,8,4,2,1,32,14,15,7,2,0,1.102,2021-01-30,COL,5,MIN,1,Lost,1.0
"2021-01-31 - COL 3, MIN 4",COL,53,51,39,43,25,33,3,4,1.72,2.39,19,25,5,10,4,9,1,1,14,15,4,9,2,3,29,23,16,14,0,0,0.999,2021-01-31,COL,3,MIN,4,Won,0.0
"2021-02-02 - MIN 1, COL 2",COL,65,54,42,40,31,28,2,1,2.18,2.56,29,25,8,11,6,8,2,1,21,14,7,7,0,0,32,24,18,9,0,0,1.029,2021-02-02,MIN,1,COL,2,Won,1.0
"2021-02-14 - COL 0, VGK 1",COL,57,55,41,36,30,24,0,1,2.43,2.74,25,27,9,12,6,8,0,0,16,15,6,4,0,0,29,20,17,8,0,1,0.958,2021-02-14,COL,0,VGK,1,Won,11.0
"2021-02-16 - COL 3, VGK 2",COL,55,65,34,43,25,29,3,2,2.11,3.03,35,38,6,16,4,9,2,1,29,22,14,10,1,0,15,22,6,10,0,1,1.051,2021-02-16,COL,3,VGK,2,Lost,1.0
"2021-02-20 - VGK 2, COL 3",COL,66,56,55,42,39,29,3,2,3.83,1.73,24,15,7,5,6,4,0,2,17,10,9,6,0,0,35,35,22,18,3,0,1.008,2021-02-20,VGK,2,COL,3,Won,3.0
