Game,Team,CF,CA,FF,FA,SF,SA,GF,GA,xGF,xGA,SCF,SCA,HDCF,HDCA,HDSF,HDSA,HDGF,HDGA,MDCF,MDCA,MDSF,MDSA,MDGF,MDGA,LDCF,LDCA,LDSF,LDSA,LDGF,LDGA,PDO,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest
"2022-10-13 - OTT 1, BUF 4",OTT,52,55,41,45,36,36,1,4,2.43,3.11,23,24,13,11,10,8,0,2,10,13,6,7,1,0,27,26,19,17,0,0,0.917,2022-10-13,OTT,1,BUF,4,Won,
"2022-10-15 - OTT 2, TOR 3",OTT,52,67,38,48,28,32,2,3,2.75,3.38,28,37,16,15,12,9,1,2,12,22,5,8,1,1,22,29,10,14,0,0,0.978,2022-10-15,OTT,2,TOR,3,Won,1.0
"2022-10-18 - BOS 5, OTT 7",OTT,60,61,47,50,31,34,7,5,3.32,4.04,42,29,19,15,12,12,3,3,23,14,9,10,4,2,12,27,7,11,0,0,1.079,2022-10-18,BOS,5,OTT,7,Won,2.0
"2022-10-20 - WSH 2, OTT 5",OTT,72,50,51,38,44,24,5,2,4.61,2.11,35,21,14,7,12,4,1,1,21,14,15,6,3,0,27,23,13,10,0,1,1.03,2022-10-20,WSH,2,OTT,5,Won,1.0
"2022-10-22 - ARI 2, OTT 6",OTT,54,41,40,30,32,22,6,2,3.23,1.37,29,15,15,5,12,3,6,1,14,10,6,4,0,0,23,22,14,12,0,1,1.097,2022-10-22,ARI,2,OTT,6,Won,1.0
"2022-10-24 - DAL 2, OTT 4",OTT,67,55,46,39,32,31,4,2,3.81,2.94,43,33,17,18,9,12,1,2,26,15,12,6,2,0,17,19,8,13,1,0,1.06,2022-10-24,DAL,2,OTT,4,Won,1.0
"2022-10-27 - MIN 4, OTT 2",OTT,67,67,43,57,29,40,2,4,3.47,4.42,37,34,16,13,8,10,0,2,21,21,7,12,2,1,25,27,14,13,0,1,0.969,2022-10-27,MIN,4,OTT,2,Lost,2.0
"2022-10-29 - OTT 3, FLA 5",OTT,45,84,32,69,26,58,3,5,2.32,6.52,29,45,11,21,11,13,0,2,18,24,6,18,1,0,11,35,6,25,2,3,1.029,2022-10-29,OTT,3,FLA,5,Won,1.0
"2022-11-01 - OTT 3, TB 4",OTT,50,62,29,43,15,34,3,4,2.39,3.66,26,38,9,16,4,9,3,2,17,22,5,10,0,1,18,20,5,12,0,1,1.082,2022-11-01,OTT,3,TB,4,Won,2.0
"2022-11-03 - VGK 5, OTT 4",OTT,83,50,62,43,46,32,4,5,4.11,3.6,36,30,16,14,12,11,2,4,20,16,7,10,1,1,40,14,22,6,0,0,0.931,2022-11-03,VGK,5,OTT,4,Lost,1.0
"2022-11-05 - PHI 2, OTT 1",OTT,80,57,52,38,34,28,1,2,3.97,2.4,48,28,20,14,9,9,1,2,28,14,10,6,0,0,24,19,15,9,0,0,0.958,2022-11-05,PHI,2,OTT,1,Lost,1.0
"2022-11-08 - VAN 6, OTT 4",OTT,77,45,61,35,41,28,4,6,4.73,2.97,45,26,19,11,14,8,1,3,26,15,11,10,0,1,28,15,14,8,3,2,0.883,2022-11-08,VAN,6,OTT,4,Lost,2.0
"2022-11-10 - OTT 3, NJ 4",OTT,60,84,49,61,28,41,3,4,2.8,4.5,36,50,10,19,4,12,1,2,26,31,13,14,1,1,20,30,8,13,1,1,1.01,2022-11-10,OTT,3,NJ,4,Won,1.0
"2022-11-12 - OTT 4, PHI 1",OTT,48,59,34,45,27,38,4,1,2.65,2.84,18,26,9,12,7,10,1,1,9,14,6,11,3,0,23,27,11,14,0,0,1.122,2022-11-12,OTT,4,PHI,1,Lost,1.0
"2022-11-14 - NYI 4, OTT 2",OTT,80,50,60,40,38,35,2,4,4.58,2.61,41,19,17,6,12,5,1,1,24,13,10,9,0,1,32,29,14,19,1,2,0.938,2022-11-14,NYI,4,OTT,2,Lost,1.0
"2022-11-16 - BUF 1, OTT 4",OTT,60,58,51,39,40,30,4,1,5.17,2.81,29,28,17,14,16,9,4,0,12,14,3,8,0,1,23,24,15,10,0,0,1.067,2022-11-16,BUF,1,OTT,4,Won,1.0
"2022-11-19 - NJ 5, OTT 1",OTT,50,61,39,49,26,36,1,5,2.3,4.58,26,38,7,19,6,12,1,3,19,19,8,12,0,0,19,18,9,10,0,2,0.9,2022-11-19,NJ,5,OTT,1,Lost,2.0
"2022-11-21 - OTT 1, SJ 5",OTT,64,59,48,42,38,31,1,5,2.8,4.2,33,38,12,13,8,9,0,2,21,25,12,14,1,2,27,18,17,5,0,0,0.865,2022-11-21,OTT,1,SJ,5,Won,1.0
"2022-11-23 - OTT 1, VGK 4",OTT,83,58,59,46,40,36,1,4,4.28,3.52,43,23,17,11,13,9,0,2,26,12,10,6,0,1,30,30,14,18,1,0,0.914,2022-11-23,OTT,1,VGK,4,Won,1.0
"2022-11-25 - OTT 5, ANA 1",OTT,67,60,50,43,33,32,5,1,4.04,3.34,33,31,15,16,12,12,3,1,18,15,9,5,2,0,28,20,10,9,0,0,1.12,2022-11-25,OTT,5,ANA,1,Lost,1.0
"2022-11-27 - OTT 3, LA 2",OTT,73,59,51,42,39,27,3,2,4.39,2.43,36,31,17,9,13,6,3,0,19,22,11,9,0,2,29,18,13,12,0,0,1.003,2022-11-27,OTT,3,LA,2,Lost,1.0
"2022-11-30 - NYR 3, OTT 1",OTT,67,69,48,53,35,36,1,3,3.5,3.88,35,35,16,18,9,12,0,3,19,17,8,8,1,0,25,25,17,12,0,0,0.945,2022-11-30,NYR,3,OTT,1,Lost,2.0
