Game,Team,CF,CA,FF,FA,SF,SA,GF,GA,xGF,xGA,SCF,SCA,HDCF,HDCA,HDSF,HDSA,HDGF,HDGA,MDCF,MDCA,MDSF,MDSA,MDGF,MDGA,LDCF,LDCA,LDSF,LDSA,LDGF,LDGA,PDO,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest
"2022-10-12 - VAN 3, EDM 5",EDM,49,63,32,47,25,36,5,3,3.25,3.26,27,30,10,12,9,7,3,2,17,18,10,9,2,0,20,31,5,20,0,1,1.117,2022-10-12,VAN,3,EDM,5,Won,
"2022-10-15 - CGY 4, EDM 3",EDM,49,73,35,60,29,42,3,4,2.89,4.74,30,39,12,17,10,11,2,3,18,22,11,13,0,0,17,30,8,17,1,1,1.008,2022-10-15,CGY,4,EDM,3,Lost,2.0
"2022-10-18 - BUF 4, EDM 2",EDM,79,45,66,34,48,24,2,4,5.02,3.35,43,30,27,10,19,8,2,3,16,20,10,9,0,1,33,11,18,5,0,0,0.875,2022-10-18,BUF,4,EDM,2,Lost,2.0
"2022-10-20 - CAR 4, EDM 6",EDM,51,73,40,53,33,40,6,4,4.23,3.57,33,38,16,12,12,5,4,1,17,26,11,12,1,2,15,30,8,21,1,1,1.082,2022-10-20,CAR,4,EDM,6,Won,1.0
"2022-10-22 - STL 2, EDM 0",EDM,58,41,33,33,23,22,0,2,2.07,2.62,30,15,9,8,4,6,0,0,21,7,7,4,0,0,26,23,11,9,0,1,0.909,2022-10-22,STL,2,EDM,0,Lost,1.0
"2022-10-24 - PIT 3, EDM 6",EDM,72,59,64,47,47,35,6,3,4.02,3.0,32,24,17,10,14,6,5,1,15,14,8,11,0,1,36,30,22,16,1,1,1.042,2022-10-24,PIT,3,EDM,6,Won,1.0
"2022-10-26 - EDM 3, STL 1",EDM,61,61,40,52,28,38,3,1,3.64,3.55,33,33,12,8,10,8,3,1,21,25,10,12,0,0,26,24,8,14,0,0,1.081,2022-10-26,EDM,3,STL,1,Lost,1.0
"2022-10-27 - EDM 6, CHI 5",EDM,60,51,53,44,38,36,6,5,2.84,3.83,30,30,8,11,6,10,2,4,22,19,15,12,4,1,27,19,14,14,0,0,1.019,2022-10-27,EDM,6,CHI,5,Lost,0.0
"2022-10-29 - EDM 3, CGY 2",EDM,54,74,41,58,26,42,3,2,3.25,3.59,39,31,13,15,7,10,1,1,26,16,14,10,1,1,9,37,3,20,1,0,1.068,2022-10-29,EDM,3,CGY,2,Lost,1.0
"2022-11-01 - NSH 4, EDM 7",EDM,72,44,48,34,37,23,7,4,4.41,2.48,43,26,15,6,12,5,2,2,28,20,15,10,5,2,24,11,9,5,0,0,1.015,2022-11-01,NSH,4,EDM,7,Won,2.0
"2022-11-03 - NJ 4, EDM 3",EDM,59,80,49,61,37,43,3,4,3.71,4.35,39,49,21,16,14,10,1,0,18,33,11,21,2,4,18,28,11,11,0,0,0.988,2022-11-03,NJ,4,EDM,3,Lost,1.0
"2022-11-05 - DAL 6, EDM 2",EDM,56,63,43,51,30,36,2,6,3.24,4.36,29,30,15,17,9,13,0,4,14,13,8,6,1,1,26,28,12,14,1,1,0.9,2022-11-05,DAL,6,EDM,2,Lost,1.0
"2022-11-07 - EDM 4, WSH 5",EDM,56,66,43,47,29,31,4,5,2.71,2.85,32,31,12,12,9,9,4,2,20,19,12,10,0,2,23,27,7,10,0,1,0.977,2022-11-07,EDM,4,WSH,5,Won,1.0
"2022-11-08 - EDM 3, TB 2",EDM,49,63,36,44,29,37,3,2,3.36,2.76,33,39,13,18,10,13,2,1,20,21,8,8,1,1,14,23,10,15,0,0,1.049,2022-11-08,EDM,3,TB,2,Lost,0.0
"2022-11-10 - EDM 2, CAR 7",EDM,47,69,42,52,22,32,2,7,3.23,3.81,29,41,20,23,10,12,2,2,9,18,3,9,0,5,16,21,8,9,0,0,0.872,2022-11-10,EDM,2,CAR,7,Won,1.0
"2022-11-12 - EDM 4, FLA 2",EDM,45,66,37,52,32,42,4,2,3.18,3.71,22,34,9,16,6,16,0,1,13,18,11,9,1,1,20,26,15,14,3,0,1.077,2022-11-12,EDM,4,FLA,2,Lost,1.0
"2022-11-16 - LA 3, EDM 1",EDM,61,47,32,39,23,32,1,3,1.91,2.33,27,24,11,10,8,8,1,0,16,14,7,10,0,1,30,18,7,11,0,1,0.95,2022-11-16,LA,3,EDM,1,Lost,3.0
"2022-11-19 - VGK 3, EDM 4",EDM,48,59,35,43,23,34,4,3,2.75,2.8,24,31,12,10,7,9,2,2,12,21,6,9,1,1,22,24,8,15,1,0,1.086,2022-11-19,VGK,3,EDM,4,Won,2.0
