Game,Team,CF,CA,FF,FA,SF,SA,GF,GA,xGF,xGA,SCF,SCA,HDCF,HDCA,HDSF,HDSA,HDGF,HDGA,MDCF,MDCA,MDSF,MDSA,MDGF,MDGA,LDCF,LDCA,LDSF,LDSA,LDGF,LDGA,PDO,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest
"2022-10-11 - TB 1, NYR 3",TB,46,71,34,49,26,39,1,3,2.78,5.82,30,43,13,21,11,16,1,2,17,22,8,6,0,0,14,23,6,16,0,1,0.962,2022-10-11,TB,1,NYR,3,Won,
"2022-10-14 - TB 5, CBJ 2",TB,66,44,53,40,39,28,5,2,3.09,2.44,36,21,16,7,11,5,3,0,20,14,11,8,0,2,27,22,17,15,2,0,1.057,2022-10-14,TB,5,CBJ,2,Lost,2.0
"2022-10-15 - TB 2, PIT 6",TB,56,77,43,63,36,45,2,6,2.37,6.03,28,46,7,22,7,14,1,3,21,24,10,13,0,1,25,28,18,17,1,2,0.922,2022-10-15,TB,2,PIT,6,Won,0.0
"2022-10-18 - PHI 3, TB 2",TB,71,49,55,33,38,24,2,3,4.04,2.42,54,29,20,11,13,8,0,2,34,18,16,6,2,1,15,16,8,9,0,0,0.928,2022-10-18,PHI,3,TB,2,Lost,2.0
"2022-10-21 - TB 3, FLA 2",TB,57,59,44,44,32,38,3,2,3.37,2.72,28,34,14,10,9,8,3,2,14,24,8,17,0,0,24,19,12,11,0,0,1.041,2022-10-21,TB,3,FLA,2,Lost,2.0
"2022-10-22 - NYI 3, TB 5",TB,46,73,37,53,26,35,5,3,4.17,3.29,27,41,11,13,7,7,3,0,16,28,9,11,2,3,18,30,9,17,0,0,1.107,2022-10-22,NYI,3,TB,5,Won,0.0
"2022-10-25 - TB 2, LA 4",TB,55,64,33,44,25,33,2,4,2.44,3.03,35,40,12,15,8,8,0,2,23,25,8,12,1,2,16,23,9,13,1,0,0.959,2022-10-25,TB,2,LA,4,Won,2.0
"2022-10-26 - TB 4, ANA 2",TB,61,47,42,28,30,21,4,2,3.31,1.51,27,21,12,4,7,3,0,0,15,17,8,6,0,1,27,22,14,11,4,1,1.038,2022-10-26,TB,4,ANA,2,Lost,0.0
"2022-10-29 - TB 4, SJ 3",TB,52,52,44,39,26,27,4,3,4.24,3.06,29,28,15,13,9,9,2,0,14,15,8,9,2,2,19,18,8,6,0,1,1.043,2022-10-29,TB,4,SJ,3,Lost,2.0
"2022-11-01 - OTT 3, TB 4",TB,62,50,43,29,34,15,4,3,3.66,2.39,38,26,16,9,9,4,2,3,22,17,10,5,1,0,20,18,12,5,1,0,0.918,2022-11-01,OTT,3,TB,4,Won,2.0
"2022-11-03 - CAR 4, TB 3",TB,49,93,38,71,26,55,3,3,2.67,5.18,29,58,17,19,11,13,2,0,12,39,6,21,1,3,17,33,7,20,0,0,1.061,2022-11-03,CAR,4,TB,3,Lost,1.0
"2022-11-05 - BUF 3, TB 5",TB,50,54,40,37,30,24,5,3,4.1,3.04,37,37,19,14,14,11,2,2,18,23,8,5,2,1,12,17,8,8,1,0,1.042,2022-11-05,BUF,3,TB,5,Won,1.0
"2022-11-08 - EDM 3, TB 2",TB,63,49,44,36,37,29,2,3,2.76,3.36,39,33,18,13,13,10,1,2,21,20,8,8,1,1,23,14,15,10,0,0,0.951,2022-11-08,EDM,3,TB,2,Lost,2.0
