Game,Team,CF,CA,FF,FA,SF,SA,GF,GA,xGF,xGA,SCF,SCA,HDCF,HDCA,HDSF,HDSA,HDGF,HDGA,MDCF,MDCA,MDSF,MDSA,MDGF,MDGA,LDCF,LDCA,LDSF,LDSA,LDGF,LDGA,PDO,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest
"2022-10-11 - VGK 4, LA 3",VGK,81,56,59,43,51,30,4,3,4.6,2.78,57,28,22,15,20,11,1,3,35,13,14,5,3,0,18,25,14,12,0,0,0.978,2022-10-11,VGK,4,LA,3,Lost,
"2022-10-13 - CHI 0, VGK 1",VGK,74,53,52,34,37,27,1,0,4.59,2.16,35,20,15,9,9,7,0,0,20,11,10,3,1,0,31,24,15,15,0,0,1.027,2022-10-13,CHI,0,VGK,1,Won,1.0
"2022-10-15 - VGK 5, SEA 2",VGK,50,63,41,43,30,33,5,2,2.78,2.37,34,32,15,12,11,7,2,2,19,20,9,12,2,0,15,24,9,11,1,0,1.106,2022-10-15,VGK,5,SEA,2,Lost,1.0
"2022-10-18 - VGK 2, CGY 3",VGK,41,76,33,53,21,40,2,3,1.82,4.63,22,39,4,16,3,10,1,3,18,23,9,13,1,0,17,35,8,15,0,0,1.02,2022-10-18,VGK,2,CGY,3,Won,2.0
"2022-10-20 - WPG 2, VGK 5",VGK,53,50,44,40,32,28,5,2,3.58,1.42,26,23,11,4,7,2,1,1,15,19,11,10,2,1,19,27,11,16,2,0,1.085,2022-10-20,WPG,2,VGK,5,Won,1.0
"2022-10-22 - COL 3, VGK 2",VGK,62,66,46,39,35,25,2,3,3.0,1.72,31,32,12,6,9,4,1,1,19,26,9,9,1,1,26,24,14,10,0,1,0.937,2022-10-22,COL,3,VGK,2,Lost,1.0
"2022-10-24 - TOR 1, VGK 3",VGK,62,64,44,35,33,23,3,1,4.58,3.41,37,34,22,14,14,9,2,1,15,20,7,6,1,0,24,28,12,8,0,0,1.047,2022-10-24,TOR,1,VGK,3,Won,1.0
"2022-10-25 - VGK 4, SJ 2",VGK,61,71,42,44,31,31,4,2,2.79,2.91,34,32,11,12,8,9,1,1,23,20,14,8,3,1,22,33,8,11,0,0,1.065,2022-10-25,VGK,4,SJ,2,Lost,0.0
"2022-10-28 - ANA 0, VGK 4",VGK,48,56,36,38,22,29,4,0,2.1,1.96,30,26,12,7,9,6,2,0,18,19,8,9,2,0,13,24,3,12,0,0,1.182,2022-10-28,ANA,0,VGK,4,Won,2.0
"2022-10-30 - WPG 1, VGK 2",VGK,78,57,62,37,48,24,2,1,6.22,1.91,47,23,28,7,20,5,2,1,19,16,12,7,0,0,26,27,16,10,0,0,1.0,2022-10-30,WPG,1,VGK,2,Won,1.0
"2022-11-01 - VGK 3, WSH 2",VGK,63,54,37,31,31,21,3,2,2.11,1.32,28,23,8,6,6,4,1,1,20,17,11,5,2,1,30,24,12,8,0,0,1.002,2022-11-01,VGK,3,WSH,2,Lost,1.0
"2022-11-03 - VGK 5, OTT 4",VGK,50,83,43,62,32,46,5,4,3.6,4.11,30,36,14,16,11,12,4,2,16,20,10,7,1,1,14,40,6,22,0,0,1.069,2022-11-03,VGK,5,OTT,4,Lost,1.0
"2022-11-05 - VGK 6, MTL 4",VGK,76,57,49,39,42,31,6,4,4.05,2.0,50,28,19,10,17,7,4,0,31,18,15,10,2,4,25,25,10,12,0,0,1.014,2022-11-05,VGK,6,MTL,4,Lost,1.0
"2022-11-08 - VGK 4, TOR 3",VGK,43,56,33,44,20,31,4,3,2.7,3.25,27,33,14,17,12,9,3,0,13,16,2,9,1,1,9,20,4,13,0,2,1.103,2022-11-08,VGK,4,TOR,3,Lost,2.0
"2022-11-10 - VGK 7, BUF 4",VGK,56,73,41,49,36,35,7,4,3.29,3.3,28,39,14,14,12,9,3,3,14,25,8,7,2,1,22,31,13,19,1,0,1.08,2022-11-10,VGK,7,BUF,4,Lost,1.0
"2022-11-12 - STL 3, VGK 2",VGK,68,55,45,35,36,28,2,3,2.26,2.99,23,27,10,9,5,8,1,1,13,18,6,9,0,2,37,21,23,10,1,0,0.948,2022-11-12,STL,3,VGK,2,Lost,1.0
"2022-11-15 - SJ 5, VGK 2",VGK,51,60,38,37,26,29,2,5,2.42,2.53,20,24,8,6,4,2,0,1,12,18,6,7,0,2,24,25,14,16,2,1,0.905,2022-11-15,SJ,5,VGK,2,Lost,2.0
"2022-11-17 - ARI 1, VGK 4",VGK,62,54,51,37,39,26,4,1,3.47,2.1,30,26,16,8,14,4,2,0,14,18,10,10,2,0,26,22,12,10,0,1,1.064,2022-11-17,ARI,1,VGK,4,Won,1.0
"2022-11-19 - VGK 3, EDM 4",VGK,59,48,43,35,34,23,3,4,2.8,2.75,31,24,10,12,9,7,2,2,21,12,9,6,1,1,24,22,15,8,0,1,0.914,2022-11-19,VGK,3,EDM,4,Won,1.0
"2022-11-21 - VGK 5, VAN 4",VGK,58,51,46,36,38,29,5,4,3.83,1.67,41,22,20,6,16,3,4,2,21,16,11,7,1,1,15,24,10,18,0,1,0.994,2022-11-21,VGK,5,VAN,4,Lost,1.0
"2022-11-23 - OTT 1, VGK 4",VGK,58,83,46,59,36,40,4,1,3.52,4.28,23,43,11,17,9,13,2,0,12,26,6,10,1,0,30,30,18,14,0,1,1.086,2022-11-23,OTT,1,VGK,4,Won,1.0
"2022-11-25 - SEA 4, VGK 2",VGK,45,62,30,38,22,28,2,4,2.21,2.79,24,37,8,11,4,9,1,2,16,26,6,10,1,2,15,20,9,8,0,0,0.948,2022-11-25,SEA,4,VGK,2,Lost,1.0
"2022-11-26 - VAN 5, VGK 1",VGK,59,66,43,49,27,36,1,5,3.0,3.38,29,37,15,11,8,8,1,3,14,26,6,14,0,2,25,25,10,13,0,0,0.898,2022-11-26,VAN,5,VGK,1,Lost,0.0
"2022-11-28 - VGK 3, CBJ 2",VGK,67,56,53,41,36,28,2,2,3.45,2.47,32,26,14,12,7,6,1,1,18,14,13,8,1,1,27,23,13,10,0,0,0.984,2022-11-28,VGK,3,CBJ,2,Lost,1.0
"2022-12-01 - VGK 3, PIT 4",VGK,64,85,54,56,37,47,3,4,2.85,3.58,31,43,8,19,7,15,1,1,23,24,13,10,1,2,31,32,15,18,1,1,0.996,2022-12-01,VGK,3,PIT,4,Won,2.0
"2022-12-03 - VGK 4, DET 1",VGK,50,63,34,40,25,25,4,1,3.01,3.65,27,36,10,12,6,8,1,1,17,24,8,9,2,0,18,23,8,7,1,0,1.12,2022-12-03,VGK,4,DET,1,Lost,1.0
