Game,Team,CF,CA,FF,FA,SF,SA,GF,GA,xGF,xGA,SCF,SCA,HDCF,HDCA,HDSF,HDSA,HDGF,HDGA,MDCF,MDCA,MDSF,MDSA,MDGF,MDGA,LDCF,LDCA,LDSF,LDSA,LDGF,LDGA,PDO,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest
"2022-10-13 - NJ 2, PHI 5",PHI,44,83,35,55,25,37,5,2,3.32,3.79,25,48,9,16,7,11,2,0,16,32,10,10,3,1,16,31,7,12,0,1,1.146,2022-10-13,NJ,2,PHI,5,Won,
"2022-10-15 - VAN 2, PHI 3",PHI,50,55,42,41,31,30,3,2,2.98,2.99,21,21,11,13,7,10,2,0,10,8,6,3,0,1,22,30,13,17,1,1,1.03,2022-10-15,VAN,2,PHI,3,Won,1.0
"2022-10-18 - PHI 3, TB 2",PHI,49,71,33,55,24,38,3,2,2.42,4.04,29,54,11,20,8,13,2,0,18,34,6,16,1,2,16,15,9,8,0,0,1.072,2022-10-18,PHI,3,TB,2,Lost,2.0
"2022-10-19 - PHI 3, FLA 4",PHI,48,65,39,51,33,36,3,4,2.74,3.94,23,33,9,14,8,9,2,1,14,19,10,12,1,1,22,26,13,13,0,2,0.98,2022-10-19,PHI,3,FLA,4,Won,0.0
"2022-10-22 - PHI 3, NSH 1",PHI,45,75,33,53,25,32,3,1,2.46,3.05,20,36,8,15,5,9,1,0,12,21,7,7,2,0,21,36,12,16,0,1,1.089,2022-10-22,PHI,3,NSH,1,Lost,2.0
"2022-10-23 - SJ 3, PHI 0",PHI,57,53,41,37,30,25,0,3,2.28,2.55,16,25,7,11,7,7,0,0,9,14,3,10,0,1,38,24,18,7,0,2,0.88,2022-10-23,SJ,3,PHI,0,Lost,0.0
"2022-10-27 - FLA 3, PHI 4",PHI,39,109,31,77,22,51,4,3,1.94,4.99,14,58,7,22,4,12,2,0,7,36,5,17,1,3,23,44,12,19,1,0,1.123,2022-10-27,FLA,3,PHI,4,Won,3.0
"2022-10-29 - CAR 4, PHI 3",PHI,47,74,37,57,29,38,3,4,2.91,3.78,31,38,15,17,10,12,2,1,16,21,8,12,1,1,9,29,8,12,0,2,0.998,2022-10-29,CAR,4,PHI,3,Lost,1.0
"2022-11-01 - PHI 0, NYR 1",PHI,40,73,26,58,19,36,0,1,1.67,4.2,13,46,7,23,4,12,0,1,6,23,4,15,0,0,22,18,10,8,0,0,0.972,2022-11-01,PHI,0,NYR,1,Won,2.0
"2022-11-02 - PHI 2, TOR 5",PHI,41,78,33,59,25,44,2,5,1.84,3.99,21,43,5,17,4,10,0,3,16,26,8,14,2,1,16,33,12,18,0,1,0.966,2022-11-02,PHI,2,TOR,5,Won,0.0
"2022-11-05 - PHI 2, OTT 1",PHI,57,80,38,52,28,34,2,1,2.4,3.97,28,48,14,20,9,9,2,1,14,28,6,10,0,0,19,24,9,15,0,0,1.042,2022-11-05,PHI,2,OTT,1,Lost,2.0
"2022-11-08 - STL 1, PHI 5",PHI,57,64,48,47,35,28,5,1,2.12,3.57,22,30,8,11,5,4,3,0,14,19,10,10,2,1,24,31,14,11,0,0,1.107,2022-11-08,STL,1,PHI,5,Won,2.0
"2022-11-10 - PHI 2, CBJ 5",PHI,65,53,47,41,34,29,2,5,3.54,4.34,28,23,15,9,10,5,2,1,13,14,8,6,0,1,32,23,16,13,0,1,0.886,2022-11-10,PHI,2,CBJ,5,Won,1.0
"2022-11-12 - OTT 4, PHI 1",PHI,59,48,45,34,38,27,1,4,2.84,2.65,26,18,12,9,10,7,1,1,14,9,11,6,0,3,27,23,14,11,0,0,0.878,2022-11-12,OTT,4,PHI,1,Lost,1.0
