Game,Team,CF,CA,FF,FA,SF,SA,GF,GA,xGF,xGA,SCF,SCA,HDCF,HDCA,HDSF,HDSA,HDGF,HDGA,MDCF,MDCA,MDSF,MDSA,MDGF,MDGA,LDCF,LDCA,LDSF,LDSA,LDGF,LDGA,PDO,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest
"2022-10-07 - SJ 1, NSH 4",NSH,69,57,46,46,32,31,4,1,4.53,2.94,41,28,19,11,13,8,1,0,22,17,10,7,3,1,25,24,8,14,0,0,1.093,2022-10-07,SJ,1,NSH,4,Won,
"2022-10-08 - NSH 3, SJ 2",NSH,49,67,33,44,18,33,3,2,1.57,3.48,21,37,6,13,5,10,2,1,15,24,5,11,1,1,25,28,6,11,0,0,1.106,2022-10-08,NSH,3,SJ,2,Lost,0.0
"2022-10-13 - DAL 4, NSH 1",NSH,58,47,41,40,32,29,1,4,2.05,3.44,25,32,7,13,3,10,0,3,18,19,8,13,1,1,29,13,19,6,0,0,0.893,2022-10-13,DAL,4,NSH,1,Lost,4.0
"2022-10-15 - NSH 1, DAL 5",NSH,72,52,58,34,30,22,1,5,3.04,3.78,28,32,12,11,6,7,1,2,16,21,3,9,0,2,40,12,19,4,0,0,0.806,2022-10-15,NSH,1,DAL,5,Won,1.0
"2022-10-18 - LA 4, NSH 3",NSH,58,63,46,46,32,35,3,3,3.04,3.99,31,42,9,14,6,10,1,2,22,28,12,14,2,1,25,18,14,10,0,0,1.008,2022-10-18,LA,4,NSH,3,Lost,2.0
"2022-10-20 - NSH 3, CBJ 5",NSH,56,78,36,59,26,42,3,5,2.93,4.68,25,39,9,15,9,9,2,1,16,24,6,12,0,1,27,32,10,18,1,3,0.996,2022-10-20,NSH,3,CBJ,5,Won,1.0
"2022-10-22 - PHI 3, NSH 1",NSH,75,45,53,33,32,25,1,3,3.05,2.46,36,20,15,8,9,5,0,1,21,12,7,7,0,2,36,21,16,12,1,0,0.911,2022-10-22,PHI,3,NSH,1,Lost,1.0
"2022-10-27 - STL 2, NSH 6",NSH,74,54,55,45,42,35,6,2,4.81,3.03,36,33,11,12,6,9,4,1,25,21,15,13,1,0,30,17,17,11,1,1,1.086,2022-10-27,STL,2,NSH,6,Won,4.0
"2022-10-29 - WSH 3, NSH 0",NSH,65,66,51,52,34,35,0,3,4.12,4.95,31,35,16,15,9,10,0,2,15,20,4,13,0,1,32,26,20,12,0,0,0.914,2022-10-29,WSH,3,NSH,0,Lost,1.0
"2022-11-01 - NSH 4, EDM 7",NSH,44,72,34,48,23,37,4,7,2.48,4.41,26,43,6,15,5,12,2,2,20,28,10,15,2,5,11,24,5,9,0,0,0.985,2022-11-01,NSH,4,EDM,7,Won,2.0
