Game,Team,CF,CA,FF,FA,SF,SA,GF,GA,xGF,xGA,SCF,SCA,HDCF,HDCA,HDSF,HDSA,HDGF,HDGA,MDCF,MDCA,MDSF,MDSA,MDGF,MDGA,LDCF,LDCA,LDSF,LDSA,LDGF,LDGA,PDO,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest
"2022-10-11 - TB 1, NYR 3",NYR,71,46,49,34,39,26,3,1,5.82,2.78,43,30,21,13,16,11,2,1,22,17,6,8,0,0,23,14,16,6,1,0,1.038,2022-10-11,TB,1,NYR,3,Won,
"2022-10-13 - NYR 7, MIN 3",NYR,54,62,41,49,35,36,7,3,3.11,3.95,28,34,15,13,13,11,6,2,13,21,8,10,1,1,22,18,13,9,0,0,1.117,2022-10-13,NYR,7,MIN,3,Lost,1.0
"2022-10-14 - NYR 1, WPG 4",NYR,70,65,57,47,41,34,1,4,4.47,4.07,38,40,17,13,12,11,0,2,21,27,14,9,0,2,30,24,14,14,1,0,0.907,2022-10-14,NYR,1,WPG,4,Won,0.0
"2022-10-17 - ANA 4, NYR 6",NYR,70,38,58,25,43,22,6,4,4.01,2.05,45,20,22,8,14,7,3,1,23,12,14,7,2,2,21,14,13,6,1,1,0.958,2022-10-17,ANA,4,NYR,6,Won,2.0
"2022-10-20 - SJ 3, NYR 2",NYR,55,55,44,37,23,27,2,3,2.92,2.6,32,34,12,17,6,11,0,1,20,17,5,8,1,2,21,17,11,7,1,0,0.976,2022-10-20,SJ,3,NYR,2,Lost,2.0
"2022-10-23 - CBJ 5, NYR 1",NYR,70,42,49,29,31,21,1,5,3.09,2.09,38,22,9,11,6,9,0,3,29,11,11,4,1,0,28,18,14,7,0,2,0.794,2022-10-23,CBJ,5,NYR,1,Lost,2.0
"2022-10-25 - COL 3, NYR 2",NYR,73,65,61,49,46,44,2,2,3.9,3.9,30,32,18,13,14,10,2,1,12,19,6,14,0,1,39,30,25,20,0,0,0.998,2022-10-25,COL,3,NYR,2,Lost,1.0
"2022-10-26 - NYR 0, NYI 3",NYR,72,54,56,40,41,29,0,3,4.62,2.94,37,29,19,10,16,7,0,1,18,19,7,8,0,2,30,23,16,14,0,0,0.897,2022-10-26,NYR,0,NYI,3,Won,0.0
"2022-10-29 - NYR 6, DAL 3",NYR,60,58,43,42,27,33,6,3,3.53,3.11,32,27,11,10,6,9,2,2,21,17,9,8,2,1,22,26,12,15,2,0,1.131,2022-10-29,NYR,6,DAL,3,Lost,2.0
"2022-10-30 - NYR 3, ARI 2",NYR,58,42,51,31,39,20,3,2,3.69,1.87,36,26,13,7,10,4,2,1,23,19,15,8,1,1,19,15,13,8,0,0,0.977,2022-10-30,NYR,3,ARI,2,Lost,0.0
"2022-11-01 - PHI 0, NYR 1",NYR,73,40,58,26,36,19,1,0,4.2,1.67,46,13,23,7,12,4,1,0,23,6,15,4,0,0,18,22,8,10,0,0,1.028,2022-11-01,PHI,0,NYR,1,Won,1.0
"2022-11-03 - BOS 5, NYR 2",NYR,41,67,30,51,20,37,2,5,1.71,4.82,24,41,8,20,6,13,0,2,16,21,5,10,2,1,11,22,5,12,0,1,0.965,2022-11-03,BOS,5,NYR,2,Lost,1.0
