Prob_0,Prob_1,Game ID
0.4607047390127021,0.539295260987298,"2023-12-05 - DET, BUF"
0.5093304285520108,0.4906695714479892,"2023-12-05 - LA, CBJ"
0.44868032784217665,0.5513196721578233,"2023-12-05 - NYR, OTT"
0.4665829123301847,0.5334170876698154,"2023-12-05 - SJ, NYI"
0.5395352823314267,0.46046471766857316,"2023-12-05 - NSH, CHI"
0.4671074734787353,0.5328925265212647,"2023-12-05 - MIN, CGY"
0.4310206306940752,0.5689793693059249,"2023-12-05 - ANA, COL"
0.5,0.5,"2023-12-05 - NJ, VAN"
