Prob_0,Prob_1,Predicted Label,Game ID
0.46089269870944516,0.5391073012905548,1,"2023-12-11 - ARI, BUF"
0.48011562290994575,0.5198843770900543,1,"2023-12-11 - TOR, NYI"
0.4426397759384385,0.5573602240615614,1,"2023-12-11 - DET, DAL"
0.49226055846626526,0.5077394415337347,0,"2023-12-11 - CGY, COL"
