Game,Team,CF,CA,FF,FA,SF,SA,GF,GA,xGF,xGA,SCF,SCA,HDCF,HDCA,HDSF,HDSA,HDGF,HDGA,MDCF,MDCA,MDSF,MDSA,MDGF,MDGA,LDCF,LDCA,LDSF,LDSA,LDGF,LDGA,PDO,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest
"2021-10-16 - DAL 1, BOS 3",BOS,63,47,52,39,40,28,3,1,3.06,2.4,25,26,5,4,5,4,3,0,20,22,12,13,0,1,37,20,22,10,0,0,1.039,2021-10-16,DAL,1,BOS,3,Won,
"2021-10-20 - BOS 3, PHI 6",BOS,72,48,49,30,40,25,3,6,3.31,2.3,38,20,16,5,11,5,3,3,22,15,10,11,0,2,28,22,14,7,0,0,0.835,2021-10-20,BOS,3,PHI,6,Won,3.0
"2021-10-22 - BOS 4, BUF 1",BOS,40,68,34,46,26,36,4,1,2.94,2.47,19,39,10,16,6,8,2,0,9,23,5,9,2,1,18,28,13,18,0,0,1.126,2021-10-22,BOS,4,BUF,1,Lost,1.0
"2021-10-24 - SJ 3, BOS 4",BOS,54,48,48,34,34,26,4,3,2.1,1.64,24,21,5,6,4,5,0,1,19,15,10,5,3,0,23,27,13,16,1,2,1.002,2021-10-24,SJ,3,BOS,4,Won,1.0
"2021-10-27 - BOS 1, FLA 4",BOS,58,52,41,39,31,27,1,4,3.4,3.17,33,27,15,6,12,5,0,2,18,21,10,10,0,1,21,20,6,10,1,0,0.884,2021-10-27,BOS,1,FLA,4,Won,2.0
"2021-10-28 - BOS 0, CAR 3",BOS,60,52,49,43,33,24,0,3,3.5,3.91,31,23,15,15,9,8,0,1,16,8,5,4,0,1,24,24,15,10,0,1,0.875,2021-10-28,BOS,0,CAR,3,Won,0.0
"2021-10-30 - FLA 2, BOS 3",BOS,52,51,38,40,33,35,2,2,2.79,1.52,29,23,10,6,8,4,1,1,19,17,6,9,0,1,22,27,19,21,1,0,1.003,2021-10-30,FLA,2,BOS,3,Won,1.0
"2021-11-04 - DET 1, BOS 5",BOS,63,37,53,26,37,15,5,1,2.75,1.11,33,17,7,2,5,0,1,0,26,15,16,6,4,1,29,18,15,7,0,0,1.068,2021-11-04,DET,1,BOS,5,Won,4.0
"2021-11-06 - BOS 2, TOR 5",BOS,74,55,58,42,44,36,2,5,3.55,4.37,31,36,13,11,9,10,1,4,18,25,10,13,0,1,40,17,22,11,1,0,0.907,2021-11-06,BOS,2,TOR,5,Won,1.0
"2021-11-09 - OTT 2, BOS 3",BOS,66,41,47,37,36,27,3,2,2.08,2.04,29,18,8,10,6,8,2,1,21,8,9,4,0,0,32,21,19,13,1,1,1.009,2021-11-09,OTT,2,BOS,3,Won,2.0
"2021-11-11 - EDM 5, BOS 3",BOS,48,44,40,37,29,28,3,5,2.15,2.75,18,27,7,13,7,13,2,5,11,14,5,6,0,0,29,11,16,5,1,0,0.925,2021-11-11,EDM,5,BOS,3,Lost,1.0
"2021-11-13 - BOS 5, NJ 2",BOS,55,69,47,44,36,29,5,2,4.22,2.83,27,36,11,12,10,5,3,1,16,24,8,11,1,1,23,28,15,13,0,0,1.07,2021-11-13,BOS,5,NJ,2,Lost,1.0
"2021-11-14 - MTL 2, BOS 5",BOS,55,48,48,38,41,29,5,2,3.98,1.75,32,19,14,6,10,5,3,0,18,13,14,6,2,1,22,23,16,14,0,1,1.053,2021-11-14,MTL,2,BOS,5,Won,0.0
"2021-11-20 - BOS 5, PHI 2",BOS,61,50,53,41,44,31,5,2,2.93,2.11,26,20,12,10,10,9,2,2,14,10,8,3,2,0,29,28,20,17,1,0,1.049,2021-11-20,BOS,5,PHI,2,Lost,5.0
"2021-11-21 - CGY 4, BOS 0",BOS,57,60,42,46,28,32,0,4,2.27,2.9,22,33,6,9,6,9,0,3,16,24,6,8,0,0,33,25,15,14,0,1,0.875,2021-11-21,CGY,4,BOS,0,Lost,0.0
"2021-11-24 - BOS 5, BUF 1",BOS,71,47,61,37,47,25,5,1,3.05,1.6,26,20,10,10,7,5,1,0,16,10,11,6,1,1,42,24,28,13,3,0,1.066,2021-11-24,BOS,5,BUF,1,Lost,2.0
"2021-11-26 - NYR 5, BOS 2",BOS,62,39,45,35,36,31,2,5,2.26,3.02,30,22,8,9,6,8,1,2,22,13,11,8,1,2,30,15,18,13,0,0,0.894,2021-11-26,NYR,5,BOS,2,Lost,1.0
"2021-11-28 - VAN 2, BOS 3",BOS,63,57,52,45,42,38,3,2,3.07,2.56,25,23,11,8,10,8,3,1,14,15,9,8,0,0,36,32,22,21,0,1,1.019,2021-11-28,VAN,2,BOS,3,Won,1.0
"2021-11-30 - DET 2, BOS 1",BOS,67,34,53,25,42,16,1,2,3.3,1.66,38,14,11,4,7,4,0,1,27,10,19,6,1,1,29,18,16,4,0,0,0.899,2021-11-30,DET,2,BOS,1,Lost,1.0
"2021-12-02 - BOS 2, NSH 0",BOS,60,75,49,55,33,42,2,0,2.99,2.64,30,38,9,8,7,8,0,0,21,30,13,12,1,0,29,35,13,21,1,0,1.061,2021-12-02,BOS,2,NSH,0,Lost,1.0
"2021-12-04 - TB 3, BOS 2",BOS,81,52,62,41,39,25,2,3,3.95,2.56,50,28,19,13,14,10,2,2,31,15,14,6,0,1,30,20,11,7,0,0,0.931,2021-12-04,TB,3,BOS,2,Lost,1.0
