Game,Team,CF,CA,FF,FA,SF,SA,GF,GA,xGF,xGA,SCF,SCA,HDCF,HDCA,HDSF,HDSA,HDGF,HDGA,MDCF,MDCA,MDSF,MDSA,MDGF,MDGA,LDCF,LDCA,LDSF,LDSA,LDGF,LDGA,PDO,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest
"2021-10-14 - VGK 2, LA 6",LA,84,44,62,32,47,25,6,2,3.74,2.15,35,29,16,10,14,6,3,1,19,19,7,10,1,1,39,15,24,9,2,0,1.048,2021-10-14,VGK,2,LA,6,Won,
"2021-10-16 - MIN 3, LA 2",LA,61,45,46,39,31,30,2,3,3.23,2.46,37,22,14,9,9,7,1,2,23,13,8,9,0,1,22,20,14,12,1,0,0.965,2021-10-16,MIN,3,LA,2,Lost,1.0
"2021-10-19 - LA 1, NSH 2",LA,46,62,34,44,26,31,1,2,1.47,3.59,18,28,4,9,3,7,0,2,14,19,8,10,0,0,25,27,14,13,1,0,0.974,2021-10-19,LA,1,NSH,2,Won,2.0
"2021-10-22 - LA 2, DAL 3",LA,78,52,60,34,45,23,2,3,3.27,2.11,39,33,20,10,12,8,1,1,19,23,9,8,1,2,32,18,19,7,0,0,0.914,2021-10-22,LA,2,DAL,3,Won,2.0
"2021-10-23 - LA 3, STL 7",LA,55,63,48,50,35,40,3,7,3.15,3.32,33,40,15,14,12,14,3,4,18,26,11,16,0,3,18,19,8,9,0,0,0.911,2021-10-23,LA,3,STL,7,Won,0.0
"2021-10-25 - LA 0, STL 3",LA,50,56,43,43,34,35,0,3,2.49,2.41,25,31,12,6,10,4,0,1,13,25,8,16,0,1,24,21,16,11,0,0,0.914,2021-10-25,LA,0,STL,3,Won,1.0
"2021-10-28 - WPG 3, LA 2",LA,50,56,38,45,32,31,2,3,2.57,3.81,27,28,13,15,10,13,1,2,14,13,6,5,1,1,21,24,16,12,0,0,0.966,2021-10-28,WPG,3,LA,2,Lost,2.0
"2021-10-30 - MTL 2, LA 5",LA,65,51,49,38,38,28,5,2,3.27,2.63,39,32,17,10,13,8,2,0,22,22,11,11,3,2,22,17,13,8,0,0,1.06,2021-10-30,MTL,2,LA,5,Won,1.0
"2021-10-31 - BUF 2, LA 3",LA,62,35,50,27,34,24,3,2,4.17,2.12,36,16,16,11,12,9,2,2,20,5,9,3,1,0,25,15,13,11,0,0,1.005,2021-10-31,BUF,2,LA,3,Won,0.0
"2021-11-03 - STL 2, LA 3",LA,69,60,49,49,35,35,2,2,3.58,3.43,38,38,12,15,8,11,1,2,26,23,16,9,1,0,24,20,10,13,0,0,1.0,2021-11-03,STL,2,LA,3,Won,2.0
