Game,Team,CF,CA,FF,FA,SF,SA,GF,GA,xGF,xGA,SCF,SCA,HDCF,HDCA,HDSF,HDSA,HDGF,HDGA,MDCF,MDCA,MDSF,MDSA,MDGF,MDGA,LDCF,LDCA,LDSF,LDSA,LDGF,LDGA,PDO,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest
"2021-10-13 - VAN 2, EDM 3",VAN,61,62,44,45,38,34,2,2,2.7,3.46,27,34,11,15,11,12,0,2,16,19,10,8,0,0,30,21,16,10,2,0,0.994,2021-10-13,VAN,2,EDM,3,Won,
"2021-10-15 - VAN 5, PHI 4",VAN,67,62,48,47,39,35,4,4,3.48,3.08,40,26,13,10,9,8,2,2,27,16,13,8,2,0,22,34,14,18,0,2,0.988,2021-10-15,VAN,5,PHI,4,Lost,1.0
"2021-10-16 - VAN 1, DET 3",VAN,71,39,52,26,41,21,1,3,3.84,2.67,35,20,14,9,12,8,0,1,21,11,11,4,0,1,33,13,17,7,1,0,0.882,2021-10-16,VAN,1,DET,3,Won,0.0
"2021-10-19 - VAN 2, BUF 5",VAN,44,65,39,55,34,43,2,5,2.17,4.72,18,28,13,16,11,13,1,3,5,12,3,9,1,0,25,33,20,18,0,1,0.943,2021-10-19,VAN,2,BUF,5,Won,2.0
"2021-10-21 - VAN 4, CHI 1",VAN,55,55,41,37,25,30,4,1,3.38,2.44,25,29,8,15,6,10,3,0,17,14,7,6,1,1,23,21,10,14,0,0,1.127,2021-10-21,VAN,4,CHI,1,Lost,1.0
"2021-10-23 - VAN 4, SEA 2",VAN,57,59,43,51,26,31,4,2,2.36,2.48,13,29,4,14,3,11,1,0,9,15,7,7,2,2,40,27,14,12,1,0,1.089,2021-10-23,VAN,4,SEA,2,Lost,1.0
"2021-10-26 - MIN 3, VAN 2",VAN,49,46,33,35,24,30,2,3,1.95,2.56,24,26,9,10,6,8,2,2,15,16,8,11,0,1,19,15,9,7,0,0,0.983,2021-10-26,MIN,3,VAN,2,Lost,2.0
"2021-10-28 - PHI 2, VAN 1",VAN,45,53,38,39,28,28,1,2,2.77,2.18,24,23,11,5,9,4,0,1,13,18,7,11,0,1,20,27,12,13,1,0,0.964,2021-10-28,PHI,2,VAN,1,Lost,1.0
"2021-10-30 - EDM 2, VAN 1",VAN,61,60,46,47,30,34,1,2,2.65,3.94,34,32,9,11,6,9,0,2,25,21,12,12,1,0,24,25,11,13,0,0,0.975,2021-10-30,EDM,2,VAN,1,Lost,1.0
"2021-11-02 - NYR 2, VAN 3",VAN,65,45,47,33,36,25,3,2,3.65,1.76,39,20,17,6,13,5,2,1,22,14,10,6,1,0,23,20,12,11,0,1,1.003,2021-11-02,NYR,2,VAN,3,Won,2.0
"2021-11-05 - NSH 3, VAN 2",VAN,69,48,41,37,28,28,2,3,2.02,2.63,31,27,7,8,4,8,2,1,24,19,10,9,0,1,34,21,14,11,0,1,0.964,2021-11-05,NSH,3,VAN,2,Lost,2.0
"2021-11-07 - DAL 3, VAN 6",VAN,59,49,47,36,36,28,6,3,4.08,2.3,32,29,10,9,6,9,1,1,22,20,16,10,4,2,23,20,13,9,1,0,1.06,2021-11-07,DAL,3,VAN,6,Won,1.0
"2021-11-09 - ANA 3, VAN 2",VAN,80,46,57,33,43,30,2,3,2.72,2.31,42,30,11,10,6,9,0,1,31,20,17,11,1,2,34,12,17,7,1,0,0.947,2021-11-09,ANA,3,VAN,2,Lost,1.0
"2021-11-11 - VAN 1, COL 7",VAN,44,56,30,47,22,35,1,7,1.8,2.96,22,32,7,10,3,9,1,2,15,22,7,14,0,4,19,18,11,9,0,1,0.845,2021-11-11,VAN,1,COL,7,Won,1.0
"2021-11-13 - VAN 4, VGK 7",VAN,73,59,53,49,43,39,4,7,4.06,4.69,40,36,16,21,13,16,4,4,24,15,11,10,0,3,26,20,15,11,0,0,0.914,2021-11-13,VAN,4,VGK,7,Won,1.0
"2021-11-14 - VAN 1, ANA 5",VAN,50,70,40,53,27,38,1,5,2.29,5.55,19,43,9,19,7,18,0,2,10,24,7,10,1,3,28,24,11,10,0,0,0.905,2021-11-14,VAN,1,ANA,5,Won,0.0
"2021-11-17 - COL 4, VAN 2",VAN,67,66,43,43,34,30,2,4,2.98,3.15,38,25,15,9,11,6,1,1,23,16,8,5,0,0,28,34,15,17,1,3,0.925,2021-11-17,COL,4,VAN,2,Lost,2.0
"2021-11-19 - WPG 2, VAN 3",VAN,42,65,35,47,29,39,3,2,1.72,2.68,21,30,4,10,4,8,0,2,17,20,12,15,2,0,18,29,10,14,1,0,1.052,2021-11-19,WPG,2,VAN,3,Won,1.0
"2021-11-21 - CHI 1, VAN 0",VAN,67,46,49,30,40,24,0,1,3.79,1.78,30,20,9,6,8,4,0,1,21,14,14,8,0,0,30,20,17,8,0,0,0.958,2021-11-21,CHI,1,VAN,0,Lost,1.0
"2021-11-24 - VAN 1, PIT 4",VAN,53,57,41,45,37,37,1,4,2.21,3.46,20,31,7,15,7,14,1,1,13,16,11,8,0,2,28,23,17,13,0,0,0.919,2021-11-24,VAN,1,PIT,4,Won,2.0
"2021-11-26 - VAN 2, CBJ 4",VAN,72,42,53,30,41,21,2,4,2.55,2.44,29,18,7,4,5,3,1,2,22,14,10,7,1,2,39,22,24,10,0,0,0.858,2021-11-26,VAN,2,CBJ,4,Won,1.0
"2021-11-28 - VAN 2, BOS 3",VAN,57,63,45,52,38,42,2,3,2.56,3.07,23,25,8,11,8,10,1,3,15,14,8,9,0,0,32,36,21,22,1,0,0.981,2021-11-28,VAN,2,BOS,3,Won,1.0
"2021-11-29 - VAN 2, MTL 1",VAN,67,62,48,44,42,34,2,1,3.0,2.28,29,28,8,11,7,9,1,1,21,17,12,7,0,0,33,29,21,15,1,0,1.018,2021-11-29,VAN,2,MTL,1,Lost,0.0
"2021-12-01 - VAN 6, OTT 2",VAN,73,38,50,30,35,21,6,2,3.8,2.14,45,26,18,8,11,6,5,2,27,18,12,8,1,0,21,11,8,6,0,0,1.076,2021-12-01,VAN,6,OTT,2,Lost,1.0
"2021-12-04 - PIT 4, VAN 1",VAN,50,77,35,56,23,44,1,4,1.72,3.82,23,46,6,13,3,11,1,1,17,33,7,17,0,2,20,29,10,16,0,1,0.953,2021-12-04,PIT,4,VAN,1,Lost,2.0
"2021-12-06 - LA 0, VAN 4",VAN,60,50,46,39,30,31,4,0,3.11,1.74,38,23,14,4,9,4,1,0,24,19,12,10,3,0,20,23,8,15,0,0,1.133,2021-12-06,LA,0,VAN,4,Won,1.0
"2021-12-08 - BOS 1, VAN 2",VAN,70,62,51,47,32,36,1,1,2.18,3.68,27,32,2,12,2,10,1,1,25,20,11,12,0,0,35,25,15,13,0,0,1.003,2021-12-08,BOS,1,VAN,2,Won,1.0
"2021-12-10 - WPG 3, VAN 4",VAN,61,65,45,50,36,37,3,3,3.68,3.72,39,40,17,14,13,12,2,1,22,26,11,11,0,1,20,22,12,12,1,1,1.002,2021-12-10,WPG,3,VAN,4,Won,1.0
"2021-12-12 - CAR 1, VAN 2",VAN,41,65,32,41,26,29,2,1,2.01,2.31,22,35,8,12,6,6,1,1,14,23,7,10,1,0,15,28,12,13,0,0,1.042,2021-12-12,CAR,1,VAN,2,Won,1.0
"2021-12-14 - CBJ 3, VAN 4",VAN,69,58,55,36,39,23,4,3,2.67,2.23,28,23,11,7,7,6,1,2,17,16,11,6,2,1,37,29,20,10,1,0,0.972,2021-12-14,CBJ,3,VAN,4,Won,1.0
"2021-12-16 - VAN 5, SJ 2",VAN,54,58,39,44,30,36,5,2,2.77,2.23,27,33,10,12,9,7,1,1,17,21,12,9,4,0,26,23,8,19,0,1,1.111,2021-12-16,VAN,5,SJ,2,Lost,1.0
"2021-12-29 - VAN 2, ANA 1",VAN,61,64,51,46,37,23,2,1,4.13,2.42,39,27,18,10,16,7,0,1,21,17,12,6,2,0,16,32,5,10,0,0,1.011,2021-12-29,VAN,2,ANA,1,Lost,12.0
"2021-12-30 - VAN 1, LA 2",VAN,39,74,26,57,18,35,1,1,1.57,4.07,22,45,10,21,6,12,1,1,12,24,3,11,0,0,13,28,8,12,0,0,1.027,2021-12-30,VAN,1,LA,2,Won,0.0
"2022-01-01 - VAN 5, SEA 2",VAN,62,50,49,38,35,32,5,2,3.5,2.24,28,15,11,4,8,2,2,0,17,11,8,8,1,0,29,30,15,20,1,2,1.08,2022-01-01,VAN,5,SEA,2,Lost,1.0
"2022-01-11 - VAN 2, FLA 5",VAN,70,63,48,41,44,26,2,5,3.79,2.37,39,40,19,12,17,9,1,3,20,28,10,8,1,0,21,18,14,7,0,2,0.853,2022-01-11,VAN,2,FLA,5,Won,9.0
"2022-01-13 - VAN 2, TB 4",VAN,60,38,40,29,26,21,2,4,2.37,2.98,34,21,11,12,6,10,1,3,23,9,10,3,1,0,24,17,9,8,0,1,0.886,2022-01-13,VAN,2,TB,4,Won,1.0
"2022-01-15 - VAN 1, CAR 4",VAN,51,66,44,48,31,33,1,4,2.92,3.56,29,39,13,15,7,9,0,2,16,24,9,11,1,2,17,21,14,11,0,0,0.911,2022-01-15,VAN,1,CAR,4,Won,1.0
"2022-01-16 - VAN 4, WSH 2",VAN,67,59,47,43,32,33,4,2,4.55,3.01,39,33,11,13,6,10,1,1,28,20,16,12,3,0,23,25,9,11,0,1,1.064,2022-01-16,VAN,4,WSH,2,Lost,0.0
"2022-01-18 - VAN 3, NSH 1",VAN,52,58,40,44,24,32,3,1,3.02,2.44,31,25,11,10,9,6,3,0,20,15,7,10,0,1,19,26,7,13,0,0,1.094,2022-01-18,VAN,3,NSH,1,Lost,1.0
"2022-01-21 - FLA 2, VAN 1",VAN,49,63,38,45,28,34,1,1,2.12,2.62,22,32,7,6,7,4,1,1,15,26,8,15,0,0,23,27,13,13,0,0,1.006,2022-01-21,FLA,2,VAN,1,Lost,2.0
"2022-01-23 - STL 3, VAN 1",VAN,74,31,54,23,39,17,1,3,4.32,1.77,40,18,17,8,9,7,1,2,23,10,15,4,0,0,30,11,14,4,0,1,0.849,2022-01-23,STL,3,VAN,1,Lost,1.0
"2022-01-25 - EDM 3, VAN 2",VAN,43,94,33,69,27,50,2,3,1.74,5.0,23,47,5,23,5,18,1,1,18,24,11,12,1,1,18,41,10,19,0,1,1.014,2022-01-25,EDM,3,VAN,2,Lost,1.0
"2022-01-27 - VAN 5, WPG 1",VAN,57,66,46,51,33,34,5,1,2.77,3.47,34,26,15,13,9,9,1,1,19,13,10,4,3,0,17,37,10,19,1,0,1.122,2022-01-27,VAN,5,WPG,1,Lost,1.0
"2022-01-29 - VAN 0, CGY 1",VAN,31,74,24,54,15,32,0,1,1.28,2.6,17,28,5,6,2,3,0,0,12,22,5,8,0,1,11,42,7,20,0,0,0.969,2022-01-29,VAN,0,CGY,1,Won,1.0
"2022-01-31 - VAN 3, CHI 1",VAN,70,38,40,27,32,21,3,1,2.82,1.38,24,17,4,6,3,4,1,0,20,11,9,6,1,0,40,18,17,10,0,1,1.046,2022-01-31,VAN,3,CHI,1,Lost,1.0
"2022-02-01 - VAN 2, NSH 4",VAN,61,54,46,42,32,28,2,4,2.04,2.6,27,29,5,10,5,6,1,1,22,19,10,10,0,2,30,21,17,12,1,1,0.92,2022-02-01,VAN,2,NSH,4,Won,0.0
"2022-02-08 - ARI 1, VAN 5",VAN,46,57,36,43,29,36,5,1,2.14,2.7,27,28,9,14,8,12,3,1,18,14,10,8,2,0,15,24,10,16,0,0,1.145,2022-02-08,ARI,1,VAN,5,Won,6.0
"2022-02-09 - NYI 6, VAN 3",VAN,71,54,53,36,37,27,3,6,2.66,2.21,30,25,10,11,7,10,2,4,20,14,9,6,0,2,38,24,19,9,1,0,0.859,2022-02-09,NYI,6,VAN,3,Lost,0.0
"2022-02-12 - TOR 2, VAN 3",VAN,40,91,36,73,24,53,3,2,2.7,5.19,20,44,5,20,4,15,2,2,15,24,8,16,1,0,16,43,11,21,0,0,1.087,2022-02-12,TOR,2,VAN,3,Won,2.0
"2022-02-17 - VAN 5, SJ 4",VAN,55,60,40,42,27,28,5,4,2.91,2.38,25,33,12,10,10,5,3,0,13,23,6,12,1,3,24,24,9,9,1,1,1.042,2022-02-17,VAN,5,SJ,4,Lost,4.0
"2022-02-19 - ANA 7, VAN 4",VAN,48,54,28,38,20,25,4,7,1.49,2.87,20,28,7,13,5,11,1,6,13,15,4,7,0,1,21,23,10,7,3,0,0.92,2022-02-19,ANA,7,VAN,4,Lost,1.0
"2022-02-21 - SEA 2, VAN 5",VAN,66,53,58,33,46,27,5,2,4.96,1.91,32,22,13,7,12,6,2,2,19,15,9,8,3,0,29,28,21,12,0,0,1.035,2022-02-21,SEA,2,VAN,5,Won,1.0
"2022-02-24 - CGY 1, VAN 7",VAN,63,68,46,43,38,30,7,1,2.93,2.77,37,37,11,11,9,8,5,1,26,26,15,14,2,0,25,27,14,8,0,0,1.151,2022-02-24,CGY,1,VAN,7,Won,2.0
"2022-02-27 - VAN 5, NYR 2",VAN,57,64,47,52,34,33,5,2,2.76,3.75,25,35,10,20,8,12,2,1,15,15,7,7,2,1,29,24,18,13,1,0,1.086,2022-02-27,VAN,5,NYR,2,Lost,2.0
"2022-02-28 - VAN 2, NJ 7",VAN,61,58,53,49,38,33,2,7,2.93,3.48,36,38,7,16,6,10,1,4,29,22,19,12,1,2,22,17,11,10,0,1,0.841,2022-02-28,VAN,2,NJ,7,Won,0.0
"2022-03-03 - VAN 4, NYI 3",VAN,65,59,49,38,38,27,4,3,2.95,1.85,34,34,13,11,11,7,3,1,21,23,9,8,0,2,27,21,15,10,1,0,0.994,2022-03-03,VAN,4,NYI,3,Lost,2.0
"2022-03-05 - VAN 6, TOR 4",VAN,54,79,40,63,29,38,6,4,3.23,4.12,26,41,14,16,10,11,3,0,12,25,8,12,1,3,25,36,11,15,2,1,1.102,2022-03-05,VAN,6,TOR,4,Lost,1.0
"2022-03-09 - MTL 3, VAN 5",VAN,69,46,54,37,33,25,5,3,4.34,2.08,38,18,20,7,10,4,2,1,18,11,8,8,1,2,26,24,14,12,2,0,1.032,2022-03-09,MTL,3,VAN,5,Won,3.0
"2022-03-11 - WSH 4, VAN 3",VAN,60,59,37,46,26,34,3,4,2.32,3.22,22,35,9,14,8,10,2,4,13,21,4,12,0,0,25,20,12,9,1,0,0.998,2022-03-11,WSH,4,VAN,3,Lost,1.0
"2022-03-13 - TB 2, VAN 1",VAN,63,49,45,43,36,31,1,2,2.95,3.37,33,29,13,14,11,10,1,2,20,15,10,9,0,0,24,18,14,11,0,0,0.963,2022-03-13,TB,2,VAN,1,Lost,1.0
"2022-03-15 - NJ 3, VAN 6",VAN,51,60,37,46,31,35,6,3,2.34,3.26,29,40,10,15,8,7,3,2,19,25,12,18,3,1,15,18,7,8,0,0,1.108,2022-03-15,NJ,3,VAN,6,Won,1.0
"2022-03-17 - DET 1, VAN 0",VAN,71,57,55,41,43,35,0,1,3.12,2.8,38,33,9,15,5,11,0,1,29,18,15,9,0,0,27,18,20,13,0,0,0.971,2022-03-17,DET,1,VAN,0,Lost,1.0
"2022-03-19 - CGY 5, VAN 2",VAN,51,73,36,61,25,44,2,5,1.92,4.58,19,42,7,21,4,17,2,1,12,21,3,11,0,4,28,25,17,12,0,0,0.966,2022-03-19,CGY,5,VAN,2,Lost,1.0
"2022-03-20 - BUF 3, VAN 2",VAN,46,50,39,39,32,29,2,3,2.54,2.58,25,31,11,10,8,7,1,1,14,21,9,11,1,2,20,17,15,10,0,0,0.959,2022-03-20,BUF,3,VAN,2,Lost,0.0
"2022-03-23 - VAN 3, COL 1",VAN,47,58,39,43,27,33,3,1,3.58,3.07,30,34,9,11,7,7,2,1,21,23,10,11,1,0,15,24,9,15,0,0,1.081,2022-03-23,VAN,3,COL,1,Lost,2.0
"2022-03-24 - VAN 2, MIN 3",VAN,49,54,37,43,28,36,2,3,1.56,2.44,15,21,4,12,2,10,1,2,11,9,6,5,0,1,30,28,17,20,1,0,0.988,2022-03-24,VAN,2,MIN,3,Won,0.0
"2022-03-26 - VAN 4, DAL 1",VAN,65,59,51,49,31,36,4,1,3.44,2.94,28,28,7,15,3,8,1,1,21,13,9,9,0,0,31,24,17,16,2,0,1.101,2022-03-26,VAN,4,DAL,1,Lost,1.0
"2022-03-28 - VAN 1, STL 4",VAN,69,50,52,42,36,29,1,4,4.22,3.21,37,29,16,10,9,9,0,2,21,19,13,10,1,2,29,19,14,9,0,0,0.89,2022-03-28,VAN,1,STL,4,Won,1.0
"2022-03-30 - STL 4, VAN 3",VAN,57,47,39,31,25,24,3,4,2.05,2.83,22,29,6,13,3,11,2,2,16,16,7,8,1,1,28,14,13,4,0,1,0.953,2022-03-30,STL,4,VAN,3,Lost,1.0
"2022-04-03 - VGK 3, VAN 2",VAN,61,52,42,40,29,30,2,3,2.57,2.53,30,20,10,11,7,8,0,2,20,9,10,6,1,0,27,25,11,11,1,1,0.969,2022-04-03,VGK,3,VAN,2,Lost,3.0
"2022-04-06 - VAN 5, VGK 1",VAN,55,55,37,43,31,34,5,1,2.61,3.55,29,32,8,13,7,10,2,1,21,19,9,10,3,0,20,21,13,14,0,0,1.132,2022-04-06,VAN,5,VGK,1,Lost,2.0
"2022-04-07 - VAN 5, ARI 1",VAN,48,55,45,38,32,28,5,1,3.85,2.76,31,33,19,12,13,5,5,1,12,21,7,13,0,0,16,20,11,9,0,0,1.121,2022-04-07,VAN,5,ARI,1,Lost,0.0
"2022-04-09 - SJ 2, VAN 4",VAN,74,58,53,47,39,37,4,2,6.62,4.06,44,35,19,17,12,14,2,1,25,18,12,9,2,1,25,16,14,10,0,0,1.049,2022-04-09,SJ,2,VAN,4,Won,1.0
"2022-04-12 - VGK 4, VAN 5",VAN,42,69,37,57,27,45,5,4,3.02,3.14,25,29,14,11,11,11,3,2,11,18,6,12,2,1,14,32,7,17,0,1,1.096,2022-04-12,VGK,4,VAN,5,Won,2.0
"2022-04-14 - ARI 1, VAN 7",VAN,52,50,40,32,27,22,7,1,3.2,2.12,32,32,11,8,8,4,2,1,21,24,10,11,4,0,19,15,8,7,1,0,1.214,2022-04-14,ARI,1,VAN,7,Won,1.0
"2022-04-18 - DAL 2, VAN 6",VAN,59,51,48,37,31,30,6,2,4.55,2.02,25,24,10,9,7,6,2,0,15,15,8,8,2,2,29,21,15,13,2,0,1.127,2022-04-18,DAL,2,VAN,6,Won,3.0
"2022-04-19 - OTT 4, VAN 3",VAN,80,44,58,37,37,31,3,3,4.86,3.97,52,27,26,17,17,16,2,3,26,10,11,7,0,0,20,11,9,5,1,0,0.984,2022-04-19,OTT,4,VAN,3,Lost,0.0
"2022-04-21 - VAN 3, MIN 6",VAN,50,52,38,42,24,32,3,6,2.72,2.82,25,26,15,10,8,8,2,3,10,16,4,8,0,2,22,24,11,16,1,1,0.938,2022-04-21,VAN,3,MIN,6,Won,1.0
"2022-04-23 - VAN 3, CGY 6",VAN,46,64,40,49,31,31,3,6,2.19,4.43,21,29,8,14,7,9,2,2,13,15,8,8,1,1,22,29,13,13,0,2,0.903,2022-04-23,VAN,3,CGY,6,Won,1.0
"2022-04-26 - SEA 2, VAN 5",VAN,45,61,35,46,27,32,5,2,2.15,3.73,21,35,5,11,4,8,2,1,16,24,11,13,2,1,21,23,10,11,1,0,1.123,2022-04-26,SEA,2,VAN,5,Won,2.0
"2022-04-28 - LA 2, VAN 3",VAN,70,54,46,47,29,35,3,2,3.4,3.25,39,29,14,13,11,11,2,1,25,16,8,8,1,0,27,25,9,16,0,1,1.046,2022-04-28,LA,2,VAN,3,Won,1.0
"2022-04-29 - VAN 2, EDM 3",VAN,76,63,59,44,41,33,2,2,4.61,3.03,46,43,16,16,11,12,0,0,30,27,16,14,1,1,29,16,14,6,1,1,0.988,2022-04-29,VAN,2,EDM,3,Won,0.0
