Game,Team,CF,CA,FF,FA,SF,SA,GF,GA,xGF,xGA,SCF,SCA,HDCF,HDCA,HDSF,HDSA,HDGF,HDGA,MDCF,MDCA,MDSF,MDSA,MDGF,MDGA,LDCF,LDCA,LDSF,LDSA,LDGF,LDGA,PDO,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest
"2021-10-15 - CHI 3, NJ 4",NJ,50,50,43,36,29,27,4,3,2.87,2.79,34,29,14,14,10,12,3,3,20,15,12,3,1,0,16,20,7,12,0,0,1.027,2021-10-15,CHI,3,NJ,4,Won,
"2021-10-19 - SEA 2, NJ 4",NJ,56,60,45,43,33,29,4,2,4.22,3.15,38,34,23,13,17,8,4,1,15,21,5,7,0,1,17,23,10,12,0,0,1.052,2021-10-19,SEA,2,NJ,4,Won,3.0
"2021-10-21 - WSH 4, NJ 1",NJ,52,51,36,42,26,27,1,4,2.82,3.4,35,33,15,11,9,7,1,3,20,22,5,11,0,1,12,17,10,9,0,0,0.89,2021-10-21,WSH,4,NJ,1,Lost,1.0
"2021-10-23 - BUF 1, NJ 2",NJ,70,45,57,35,39,25,2,1,4.25,2.16,41,28,18,6,13,5,1,0,23,22,8,12,1,1,28,15,17,8,0,0,1.011,2021-10-23,BUF,1,NJ,2,Won,1.0
"2021-10-26 - CGY 5, NJ 3",NJ,53,59,40,42,30,29,3,5,2.06,2.95,22,26,5,5,4,4,2,2,17,21,8,11,0,3,29,29,16,13,1,0,0.928,2021-10-26,CGY,5,NJ,3,Lost,2.0
"2021-10-30 - NJ 4, PIT 2",NJ,60,56,46,43,40,35,4,2,2.56,2.89,27,27,13,11,12,8,2,2,14,16,9,10,1,0,27,28,17,16,1,0,1.043,2021-10-30,NJ,4,PIT,2,Lost,3.0
"2021-10-31 - CBJ 4, NJ 3",NJ,70,56,51,37,39,26,3,3,3.39,2.42,44,32,14,8,14,5,2,0,30,24,14,11,0,2,24,23,11,10,1,1,0.962,2021-10-31,CBJ,4,NJ,3,Lost,0.0
"2021-11-02 - NJ 0, ANA 4",NJ,52,57,38,39,28,27,0,4,2.44,2.1,20,25,8,6,8,6,0,1,12,19,5,6,0,1,28,28,11,12,0,2,0.852,2021-11-02,NJ,0,ANA,4,Won,1.0
"2021-11-05 - NJ 2, LA 3",NJ,50,53,33,39,23,29,2,3,2.1,2.1,24,24,7,8,5,8,1,2,17,16,8,9,1,1,23,26,10,12,0,0,0.984,2021-11-05,NJ,2,LA,3,Won,2.0
"2021-11-06 - NJ 3, SJ 2",NJ,62,60,42,39,28,27,2,2,1.79,1.53,21,29,8,4,6,3,1,1,13,25,5,12,1,1,39,26,16,9,0,0,0.997,2021-11-06,NJ,3,SJ,2,Lost,0.0
