Game,Team,CF,CA,FF,FA,SF,SA,GF,GA,xGF,xGA,SCF,SCA,HDCF,HDCA,HDSF,HDSA,HDGF,HDGA,MDCF,MDCA,MDSF,MDSA,MDGF,MDGA,LDCF,LDCA,LDSF,LDSA,LDGF,LDGA,PDO,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest
"2021-10-13 - MTL 1, TOR 2",TOR,64,55,51,41,30,32,2,1,3.58,2.37,41,25,16,8,11,7,0,1,25,17,10,13,2,0,20,23,8,11,0,0,1.035,2021-10-13,MTL,1,TOR,2,Won,
"2021-10-14 - TOR 2, OTT 3",TOR,75,68,63,53,48,36,2,3,4.85,4.36,44,49,25,21,20,13,0,2,19,28,9,13,1,1,26,16,16,10,1,0,0.958,2021-10-14,TOR,2,OTT,3,Won,0.0
"2021-10-16 - OTT 1, TOR 3",TOR,68,45,46,36,29,21,3,1,2.97,1.6,34,21,10,9,5,5,1,0,24,12,10,8,2,1,32,18,13,5,0,0,1.056,2021-10-16,OTT,1,TOR,3,Won,1.0
"2021-10-18 - NYR 2, TOR 1",TOR,73,50,59,38,41,23,1,2,3.29,2.18,41,29,12,8,10,5,1,0,29,21,14,10,0,2,32,19,17,8,0,0,0.937,2021-10-18,NYR,2,TOR,1,Lost,1.0
"2021-10-22 - SJ 5, TOR 3",TOR,70,51,52,40,33,31,3,5,4.06,3.67,45,29,17,16,12,11,3,2,28,13,12,7,0,1,24,21,9,12,0,2,0.93,2021-10-22,SJ,5,TOR,3,Lost,3.0
"2021-10-23 - TOR 1, PIT 7",TOR,60,49,43,41,29,33,1,7,2.52,3.05,34,36,8,15,6,13,1,3,26,21,10,15,0,4,26,13,13,5,0,0,0.822,2021-10-23,TOR,1,PIT,7,Won,0.0
"2021-10-25 - TOR 1, CAR 4",TOR,55,57,39,48,25,36,1,4,3.13,3.71,31,33,12,16,9,12,1,3,19,17,7,8,0,1,22,18,9,10,0,0,0.929,2021-10-25,TOR,1,CAR,4,Won,1.0
"2021-10-27 - TOR 3, CHI 2",TOR,77,42,54,36,40,29,3,2,2.64,2.61,29,26,4,8,4,8,1,1,25,18,15,11,2,1,44,14,20,9,0,0,1.006,2021-10-27,TOR,3,CHI,2,Lost,1.0
"2021-10-30 - DET 4, TOR 5",TOR,65,54,50,40,38,31,5,4,3.48,1.98,41,19,21,7,16,6,3,1,20,12,7,7,1,2,19,31,10,15,1,1,1.003,2021-10-30,DET,4,TOR,5,Won,2.0
"2021-11-02 - VGK 0, TOR 4",TOR,66,46,43,33,33,26,4,0,3.21,1.83,44,19,16,10,14,9,2,0,28,9,12,2,2,0,19,22,6,12,0,0,1.121,2021-11-02,VGK,0,TOR,4,Won,2.0
