Game,Team,CF,CA,FF,FA,SF,SA,GF,GA,xGF,xGA,SCF,SCA,HDCF,HDCA,HDSF,HDSA,HDGF,HDGA,MDCF,MDCA,MDSF,MDSA,MDGF,MDGA,LDCF,LDCA,LDSF,LDSA,LDGF,LDGA,PDO,Date,AwayTeam,AwayScore,HomeTeam,HomeScore,HomeResult,days_of_rest
"2021-10-13 - WPG 1, ANA 4",WPG,67,39,48,33,34,22,1,4,3.31,3.39,29,20,7,12,4,9,0,3,22,8,15,6,0,1,32,16,14,6,1,0,0.848,2021-10-13,WPG,1,ANA,4,Won,
"2021-10-16 - WPG 3, SJ 4",WPG,51,60,30,46,23,31,3,4,1.63,3.44,20,27,7,12,5,10,1,2,13,15,8,9,2,1,27,29,7,10,0,1,1.001,2021-10-16,WPG,3,SJ,4,Won,2.0
"2021-10-19 - WPG 5, MIN 6",WPG,63,70,41,54,30,44,5,6,2.13,3.26,23,38,7,15,4,13,0,6,16,23,12,12,4,0,36,31,14,19,1,0,1.03,2021-10-19,WPG,5,MIN,6,Won,2.0
"2021-10-21 - ANA 1, WPG 5",WPG,50,68,38,50,27,39,5,1,3.39,3.42,23,31,6,15,6,10,2,1,17,16,7,4,1,0,23,35,10,23,1,0,1.16,2021-10-21,ANA,1,WPG,5,Won,1.0
"2021-10-23 - NSH 4, WPG 6",WPG,49,71,38,49,29,30,6,4,3.53,2.74,33,37,14,12,12,11,5,3,19,25,9,11,0,0,15,31,8,7,1,1,1.074,2021-10-23,NSH,4,WPG,6,Won,1.0
"2021-10-26 - WPG 4, ANA 3",WPG,53,62,39,51,25,35,4,3,2.62,3.37,30,38,13,16,8,9,0,0,17,22,7,13,2,2,22,19,10,10,2,1,1.074,2021-10-26,WPG,4,ANA,3,Lost,2.0
"2021-10-28 - WPG 3, LA 2",WPG,56,50,45,38,31,32,3,2,3.81,2.57,28,27,15,13,13,10,2,1,13,14,5,6,1,1,24,21,12,16,0,0,1.034,2021-10-28,WPG,3,LA,2,Lost,1.0
"2021-10-30 - WPG 1, SJ 2",WPG,69,57,53,47,35,36,1,2,3.09,2.96,33,30,10,11,7,10,1,1,23,19,8,12,0,1,33,21,18,8,0,0,0.973,2021-10-30,WPG,1,SJ,2,Won,1.0
"2021-11-02 - DAL 3, WPG 4",WPG,66,49,50,37,35,27,3,3,2.71,2.71,28,25,12,11,8,8,2,3,16,14,8,9,0,0,35,21,19,9,1,0,0.975,2021-11-02,DAL,3,WPG,4,Won,2.0
"2021-11-05 - CHI 1, WPG 5",WPG,55,38,41,24,33,18,5,1,2.88,1.31,35,19,13,5,13,4,4,1,22,14,9,5,1,0,18,16,9,7,0,0,1.096,2021-11-05,CHI,1,WPG,5,Won,2.0
"2021-11-06 - NYI 2, WPG 0",WPG,60,53,41,46,24,31,0,2,1.69,3.92,28,29,6,15,3,9,0,2,22,14,6,10,0,0,29,19,14,10,0,0,0.935,2021-11-06,NYI,2,WPG,0,Lost,0.0
"2021-11-09 - STL 3, WPG 2",WPG,71,56,57,42,41,33,2,2,4.06,2.45,31,32,19,11,14,9,1,1,12,21,5,11,0,1,37,19,21,10,1,0,0.988,2021-11-09,STL,3,WPG,2,Lost,2.0
"2021-11-11 - SJ 1, WPG 4",WPG,73,60,56,44,34,27,4,1,5.26,2.8,45,31,27,14,15,7,3,1,18,17,5,3,0,0,28,23,14,13,1,0,1.081,2021-11-11,SJ,1,WPG,4,Won,1.0
"2021-11-13 - LA 2, WPG 3",WPG,46,55,35,40,23,29,3,2,1.93,2.43,24,33,9,10,7,5,1,1,15,23,8,12,1,1,20,17,8,9,1,0,1.061,2021-11-13,LA,2,WPG,3,Won,1.0
"2021-11-16 - EDM 2, WPG 5",WPG,55,62,46,47,35,34,5,2,3.31,2.89,29,24,15,8,12,6,2,0,14,16,9,7,0,0,23,36,13,20,2,2,1.084,2021-11-16,EDM,2,WPG,5,Won,2.0
"2021-11-18 - WPG 1, EDM 2",WPG,72,58,57,47,47,32,1,1,3.59,2.65,35,32,13,7,12,3,0,1,22,25,14,12,0,0,34,25,20,16,1,0,0.99,2021-11-18,WPG,1,EDM,2,Won,1.0
"2021-11-19 - WPG 2, VAN 3",WPG,65,42,47,35,39,29,2,3,2.68,1.72,30,21,10,4,8,4,2,0,20,17,15,12,0,2,29,18,14,10,0,1,0.948,2021-11-19,WPG,2,VAN,3,Won,0.0
"2021-11-22 - PIT 3, WPG 1",WPG,52,59,45,46,31,36,1,3,2.74,4.26,26,32,13,14,7,10,1,3,13,18,3,10,0,0,25,24,20,13,0,0,0.949,2021-11-22,PIT,3,WPG,1,Lost,2.0
"2021-11-24 - WPG 0, CBJ 3",WPG,64,50,48,45,36,32,0,3,2.68,2.58,27,21,9,7,7,6,0,1,18,14,12,10,0,0,36,27,17,14,0,1,0.906,2021-11-24,WPG,0,CBJ,3,Won,1.0
"2021-11-26 - WPG 1, MIN 7",WPG,57,55,46,47,31,38,1,7,2.56,2.9,22,27,8,12,7,10,0,2,14,15,7,9,0,2,31,26,15,18,1,3,0.848,2021-11-26,WPG,1,MIN,7,Won,1.0
"2021-11-27 - WPG 4, CGY 2",WPG,42,65,35,47,28,36,4,2,2.76,3.83,21,33,10,17,10,14,2,1,11,16,8,9,0,0,16,27,7,12,1,1,1.087,2021-11-27,WPG,4,CGY,2,Lost,0.0
"2021-11-29 - ARI 1, WPG 0",WPG,74,32,58,26,46,15,0,1,4.75,1.39,31,12,15,7,14,4,0,1,16,5,8,3,0,0,42,18,24,7,0,0,0.933,2021-11-29,ARI,1,WPG,0,Lost,1.0
"2021-12-03 - NJ 4, WPG 8",WPG,62,60,51,49,40,37,8,4,3.47,3.19,29,35,13,15,11,9,3,2,16,20,6,15,2,2,31,21,22,10,3,0,1.092,2021-12-03,NJ,4,WPG,8,Won,3.0
"2021-12-05 - TOR 3, WPG 6",WPG,58,65,51,47,41,35,6,3,3.55,3.88,41,37,15,17,13,13,4,1,26,20,15,11,2,1,16,27,12,11,0,1,1.061,2021-12-05,TOR,3,WPG,6,Won,1.0
